matt_ref,rank,luke_ref,score,score_content,score_all,window_support,nonlocality_vs_primary
Matt 1:17,15,Luke 2:4,0.05714,0.055117,0.062344,0.074199,71.0
Matt 1:17,16,Luke 2:11,0.056054,0.061097,0.043086,0.065172,78.0
Matt 1:17,17,Luke 20:44,0.051392,0.052427,0.048731,0.034349,916.0
Matt 1:17,18,Luke 18:38,0.049818,0.053362,0.040705,0.05886,819.0
Matt 1:17,19,Luke 3:31,0.043738,0.044493,0.041796,0.05081,150.0
Matt 1:17,20,Luke 1:69,0.041797,0.044905,0.033804,0.04215,56.0
Matt 1:18,1,Luke 2:26,0.126656,0.117219,0.150923,0.129163,93.0
Matt 1:18,2,Luke 4:1,0.111598,0.113271,0.107296,0.063007,158.0
Matt 1:18,3,Luke 21:23,0.109497,0.103174,0.125757,0.046048,942.0
Matt 1:18,4,Luke 1:41,0.104688,0.098573,0.120411,0.079733,28.0
Matt 1:18,5,Luke 1:15,0.09855,0.094984,0.10772,0.09037,2.0
Matt 1:18,6,Luke 1:67,0.096982,0.100416,0.088153,0.062056,54.0
Matt 1:18,7,Luke 1:35,0.084218,0.087236,0.076458,0.085735,22.0
Matt 1:18,8,Luke 4:33,0.081423,0.097146,0.040991,0.075731,190.0
Matt 1:18,9,Luke 24:10,0.079564,0.072266,0.098329,0.073386,1093.0
Matt 1:18,10,Luke 1:14,0.078572,0.069383,0.102202,0.125871,1.0
Matt 1:18,11,Luke 1:31,0.07723,0.069055,0.098251,0.178901,18.0
Matt 1:18,12,Luke 17:26,0.073786,0.072079,0.078177,0.056938,771.0
Matt 1:18,13,Luke 1:27,0.071563,0.071944,0.070586,0.075746,14.0
Matt 1:18,14,Luke 2:5,0.070567,0.073328,0.063468,0.074199,72.0
Matt 1:18,15,Luke 3:22,0.070385,0.075625,0.05691,0.102655,141.0
Matt 1:18,16,Luke 11:13,0.068378,0.066569,0.073028,0.04481,512.0
Matt 1:18,17,Luke 10:21,0.065172,0.069998,0.052762,0.078073,478.0
Matt 1:18,18,Luke 3:16,0.065014,0.064411,0.066562,0.05359,135.0
Matt 1:18,19,Luke 17:24,0.064185,0.061194,0.071874,0.073313,769.0
Matt 1:18,20,Luke 12:43,0.06415,0.049884,0.100835,0.036032,596.0
Matt 1:19,1,Luke 23:50,0.137205,0.143879,0.120041,0.072689,1077.0
Matt 1:19,2,Luke 11:23,0.109021,0.129188,0.057163,0.055926,522.0
Matt 1:19,3,Luke 19:27,0.10796,0.116084,0.087068,0.056153,851.0
Matt 1:19,4,Luke 23:47,0.107649,0.107318,0.1085,0.068114,1074.0
Matt 1:19,5,Luke 7:23,0.10632,0.138098,0.024606,0.035235,312.0
Matt 1:19,6,Luke 8:38,0.101656,0.091086,0.128836,0.049914,377.0
Matt 1:19,7,Luke 6:37,0.091141,0.084148,0.109123,0.046465,277.0
Matt 1:19,8,Luke 20:20,0.087782,0.09027,0.081387,0.056068,892.0
Matt 1:19,9,Luke 16:18,0.083094,0.085577,0.076708,0.043388,732.0
Matt 1:19,10,Luke 23:20,0.078029,0.074446,0.087244,0.046944,1047.0
Matt 1:19,11,Luke 23:16,0.07503,0.079108,0.064541,0.038431,1044.0
Matt 1:19,12,Luke 10:22,0.069134,0.073441,0.058062,0.070087,479.0
Matt 1:19,13,Luke 22:42,0.067081,0.072691,0.052657,0.043762,999.0
Matt 1:19,14,Luke 22:63,0.065473,0.048455,0.109232,0.028317,1020.0
Matt 1:19,15,Luke 1:27,0.059701,0.062691,0.052012,0.075746,14.0
Matt 1:19,16,Luke 12:57,0.052557,0.054149,0.048464,0.021409,610.0
Matt 1:19,17,Luke 14:4,0.051385,0.050008,0.054925,0.034543,651.0
Matt 1:19,18,Luke 5:12,0.051049,0.04977,0.054339,0.038776,213.0
Matt 1:19,19,Luke 9:30,0.049131,0.049938,0.047056,0.037201,425.0
Matt 1:19,20,Luke 7:20,0.049125,0.038969,0.07524,0.033549,309.0
Matt 1:20,1,Luke 1:13,0.131051,0.123275,0.151046,0.131937,0.0
Matt 1:20,2,Luke 2:25,0.121445,0.12404,0.114773,0.100447,92.0
Matt 1:20,3,Luke 2:10,0.104465,0.10428,0.104941,0.124191,77.0
Matt 1:20,4,Luke 2:9,0.103835,0.108106,0.092854,0.124191,76.0
Matt 1:20,5,Luke 1:35,0.103539,0.107854,0.092444,0.086499,22.0
Matt 1:20,6,Luke 18:38,0.103357,0.111703,0.081894,0.081855,819.0
Matt 1:20,7,Luke 1:30,0.10332,0.105655,0.097318,0.292625,17.0
Matt 1:20,8,Luke 1:11,0.091527,0.086536,0.104362,0.148059,2.0
Matt 1:20,9,Luke 24:10,0.086173,0.078704,0.105378,0.067038,1093.0
Matt 1:20,10,Luke 12:12,0.082385,0.066005,0.124506,0.046985,565.0
Matt 1:20,11,Luke 12:4,0.080691,0.080556,0.08104,0.063011,557.0
Matt 1:20,12,Luke 20:44,0.075363,0.078598,0.067044,0.068565,916.0
Matt 1:20,13,Luke 18:2,0.074333,0.076658,0.068355,0.055081,783.0
Matt 1:20,14,Luke 12:32,0.07425,0.070679,0.083432,0.035534,585.0
Matt 1:20,15,Luke 8:50,0.073638,0.074987,0.070169,0.053484,389.0
Matt 1:20,16,Luke 18:39,0.072596,0.074501,0.067697,0.081506,820.0
Matt 1:20,17,Luke 1:41,0.071606,0.066387,0.085024,0.058799,28.0
Matt 1:20,18,Luke 20:33,0.071188,0.057329,0.106824,0.068782,905.0
Matt 1:20,19,Luke 8:2,0.06946,0.067107,0.075508,0.050279,341.0
Matt 1:20,20,Luke 2:26,0.069091,0.073242,0.058416,0.100447,93.0
Matt 1:21,1,Luke 1:31,0.499258,0.545509,0.380329,0.292625,18.0
Matt 1:21,2,Luke 2:21,0.228744,0.224006,0.240929,0.123329,88.0
Matt 1:21,3,Luke 1:13,0.181643,0.183123,0.177839,0.131937,0.0
Matt 1:21,4,Luke 1:61,0.156922,0.164634,0.137089,0.127597,48.0
Matt 1:21,5,Luke 1:77,0.13821,0.101018,0.233848,0.067188,64.0
Matt 1:21,6,Luke 7:48,0.133888,0.118083,0.174531,0.084447,337.0
Matt 1:21,7,Luke 1:59,0.129118,0.125348,0.138811,0.167389,46.0
Matt 1:21,8,Luke 2:7,0.126895,0.143236,0.084875,0.119982,74.0
Matt 1:21,9,Luke 19:10,0.109336,0.09224,0.153296,0.065933,834.0
Matt 1:21,10,Luke 24:47,0.102028,0.085154,0.145418,0.055185,1130.0
Matt 1:21,11,Luke 1:57,0.097163,0.100118,0.089563,0.13144,44.0
Matt 1:21,12,Luke 23:35,0.096279,0.094229,0.101549,0.060261,1062.0
Matt 1:21,13,Luke 18:42,0.088758,0.092309,0.079626,0.061795,823.0
Matt 1:21,14,Luke 2:6,0.087206,0.085999,0.09031,0.127306,73.0
Matt 1:21,15,Luke 9:24,0.087047,0.087239,0.086553,0.063731,419.0
Matt 1:21,16,Luke 5:20,0.085236,0.072266,0.118588,0.055785,221.0
Matt 1:21,17,Luke 13:23,0.078853,0.058731,0.130596,0.048638,635.0
Matt 1:21,18,Luke 8:36,0.078628,0.05931,0.1283,0.03871,375.0
Matt 1:21,19,Luke 20:45,0.072433,0.059572,0.105504,0.056236,917.0
Matt 1:21,20,Luke 19:2,0.072416,0.073498,0.069633,0.050608,826.0
Matt 1:22,1,Luke 7:17,0.14591,0.180117,0.057951,0.069439,299.0
Matt 1:22,2,Luke 10:27,0.140083,0.159643,0.089788,0.070041,477.0
Matt 1:22,3,Luke 7:26,0.126794,0.188995,0.066253,0.067,308.0
Matt 1:22,4,Luke 19:34,0.122461,0.147322,0.058533,0.051358,851.0
Matt 1:22,5,Luke 4:21,0.100997,0.094827,0.11686,0.059656,171.0
Matt 1:22,6,Luke 18:41,0.100244,0.110681,0.073404,0.058192,815.0
Matt 1:22,7,Luke 6:5,0.099811,0.118025,0.052975,0.047245,238.0
Matt 1:22,8,Luke 20:42,0.093917,0.111703,0.04818,0.060349,907.0
Matt 1:22,9,Luke 19:25,0.093897,0.115258,0.03897,0.0587,842.0
Matt 1:22,10,Luke 18:6,0.092869,0.106836,0.056953,0.049302,780.0
Matt 1:22,11,Luke 22:38,0.086203,0.099479,0.052066,0.043584,988.0
Matt 1:22,12,Luke 22:49,0.083599,0.100544,0.040026,0.040765,999.0
Matt 1:22,13,Luke 22:16,0.082117,0.092018,0.056655,0.041767,966.0
Matt 1:22,14,Luke 15:3,0.080223,0.085901,0.065623,0.025058,678.0
Matt 1:22,15,Luke 12:41,0.075367,0.081789,0.058854,0.066181,587.0
Matt 1:22,16,Luke 13:8,0.07518,0.088759,0.04026,0.03646,613.0
Matt 1:22,17,Luke 9:59,0.074558,0.085969,0.045216,0.05614,447.0
Matt 1:22,18,Luke 20:13,0.072938,0.082396,0.048616,0.057616,878.0
Matt 1:22,19,Luke 4:3,0.071215,0.067208,0.081518,0.038911,153.0
Matt 1:22,20,Luke 22:33,0.070786,0.086008,0.031642,0.031179,983.0
Matt 1:23,1,Luke 1:31,0.431884,0.409741,0.488825,0.294004,4.0
Matt 1:23,2,Luke 1:27,0.153862,0.143643,0.180139,0.118706,0.0
Matt 1:23,3,Luke 1:13,0.144762,0.143912,0.146947,0.132233,14.0
Matt 1:23,4,Luke 21:23,0.1389,0.126073,0.171883,0.070309,928.0
Matt 1:23,5,Luke 1:61,0.135585,0.137793,0.129906,0.120328,34.0
Matt 1:23,6,Luke 2:21,0.127032,0.1118,0.166198,0.126562,74.0
Matt 1:23,7,Luke 2:7,0.115631,0.118681,0.107785,0.117364,60.0
Matt 1:23,8,Luke 1:59,0.104038,0.098508,0.11826,0.154487,32.0
Matt 1:23,9,Luke 1:57,0.076256,0.078681,0.070023,0.126778,30.0
Matt 1:23,10,Luke 2:6,0.075629,0.076746,0.072758,0.12412,59.0
Matt 1:23,11,Luke 19:26,0.070631,0.060321,0.097142,0.054908,836.0
Matt 1:23,12,Luke 2:11,0.068232,0.060305,0.088616,0.058318,64.0
Matt 1:23,13,Luke 21:17,0.068114,0.059966,0.089064,0.03854,922.0
Matt 1:23,14,Luke 19:2,0.06729,0.065203,0.072659,0.05452,812.0
Matt 1:23,15,Luke 1:32,0.064316,0.059524,0.076636,0.280784,5.0
Matt 1:23,16,Luke 22:70,0.063396,0.061186,0.06908,0.053916,1013.0
Matt 1:23,17,Luke 20:44,0.062101,0.065719,0.052799,0.044772,902.0
Matt 1:23,18,Luke 15:21,0.061971,0.064624,0.055152,0.040984,689.0
Matt 1:23,19,Luke 1:49,0.059362,0.037741,0.114957,0.045837,22.0
Matt 1:23,20,Luke 8:18,0.058702,0.049529,0.08229,0.043748,343.0
Matt 1:24,1,Luke 1:11,0.118824,0.122691,0.108879,0.154275,18.0
Matt 1:24,2,Luke 2:9,0.115675,0.120465,0.103356,0.086603,60.0
Matt 1:24,3,Luke 20:33,0.086641,0.081281,0.100424,0.061467,889.0
Matt 1:24,4,Luke 6:46,0.079153,0.069387,0.104268,0.045621,270.0
Matt 1:24,5,Luke 24:34,0.073643,0.0597,0.109496,0.049388,1101.0
Matt 1:24,6,Luke 9:32,0.073402,0.068604,0.085739,0.0451,411.0
Matt 1:24,7,Luke 1:38,0.067904,0.053833,0.104088,0.033934,9.0
Matt 1:24,8,Luke 3:30,0.067477,0.052883,0.105003,0.039761,133.0
Matt 1:24,9,Luke 1:18,0.066472,0.054414,0.097479,0.05316,11.0
Matt 1:24,10,Luke 3:24,0.066196,0.052003,0.102691,0.048416,127.0
Matt 1:24,11,Luke 17:35,0.06606,0.0455,0.118928,0.045363,764.0
Matt 1:24,12,Luke 1:13,0.063509,0.047557,0.10453,0.132233,16.0
Matt 1:24,13,Luke 9:10,0.062932,0.053163,0.088052,0.05633,389.0
Matt 1:24,14,Luke 5:14,0.060166,0.061327,0.057181,0.035517,199.0
Matt 1:24,15,Luke 20:32,0.058847,0.043014,0.099559,0.061467,888.0
Matt 1:24,16,Luke 17:32,0.05836,0.045246,0.092083,0.035298,761.0
Matt 1:24,17,Luke 2:16,0.05431,0.042342,0.085085,0.058338,67.0
Matt 1:24,18,Luke 22:43,0.054292,0.050325,0.064493,0.024413,984.0
Matt 1:24,19,Luke 4:10,0.053845,0.046521,0.072678,0.036818,151.0
Matt 1:24,20,Luke 12:9,0.053043,0.044619,0.074705,0.056794,546.0
Matt 1:25,1,Luke 1:31,0.598505,0.628968,0.520171,0.16609,0.0
Matt 1:25,2,Luke 2:21,0.260154,0.258277,0.264981,0.117927,70.0
Matt 1:25,3,Luke 1:13,0.206786,0.21114,0.19559,0.096237,18.0
Matt 1:25,4,Luke 1:61,0.18326,0.189822,0.166387,0.068978,30.0
Matt 1:25,5,Luke 2:7,0.15451,0.1795,0.090253,0.106663,56.0
Matt 1:25,6,Luke 12:2,0.146922,0.154733,0.126838,0.043101,537.0
Matt 1:25,7,Luke 1:59,0.144994,0.144525,0.1462,0.094558,28.0
Matt 1:25,8,Luke 24:18,0.14008,0.142014,0.135106,0.056981,1083.0
Matt 1:25,9,Luke 2:43,0.132665,0.133999,0.129235,0.058058,92.0
Matt 1:25,10,Luke 18:34,0.130208,0.126378,0.140056,0.048004,797.0
Matt 1:25,11,Luke 1:34,0.125857,0.13878,0.092625,0.075938,3.0
Matt 1:25,12,Luke 19:44,0.122324,0.12855,0.106315,0.042567,850.0
Matt 1:25,13,Luke 12:46,0.11306,0.114701,0.108841,0.064314,581.0
Matt 1:25,14,Luke 1:57,0.107944,0.115436,0.088681,0.108287,26.0
Matt 1:25,15,Luke 2:6,0.093351,0.099156,0.078425,0.111833,55.0
Matt 1:25,16,Luke 10:22,0.085334,0.079373,0.100663,0.059949,461.0
Matt 1:25,17,Luke 19:2,0.083003,0.084742,0.078532,0.044123,808.0
Matt 1:25,18,Luke 1:49,0.079693,0.055372,0.142232,0.034046,18.0
Matt 1:25,19,Luke 15:21,0.079582,0.084887,0.065938,0.033052,685.0
Matt 1:25,20,Luke 20:44,0.07944,0.082883,0.070586,0.030822,898.0
Matt 2:1,1,Luke 1:5,0.170359,0.182966,0.137942,0.10899,31.9
Matt 2:1,2,Luke 23:7,0.10571,0.108217,0.099264,0.120326,1011.1
Matt 2:1,3,Luke 4:44,0.074793,0.061616,0.108676,0.037524,177.1
Matt 2:1,4,Luke 3:19,0.07239,0.063189,0.096051,0.061488,114.1
Matt 2:1,5,Luke 2:4,0.072059,0.065335,0.089349,0.111833,47.1
Matt 2:1,6,Luke 19:28,0.069137,0.055299,0.104719,0.034893,828.1
Matt 2:1,7,Luke 13:29,0.065904,0.051681,0.102478,0.068788,617.1
Matt 2:1,8,Luke 2:22,0.064403,0.056243,0.085387,0.094609,65.1
Matt 2:1,9,Luke 7:17,0.060502,0.048387,0.091654,0.044469,282.1
Matt 2:1,10,Luke 7:4,0.057797,0.057585,0.058343,0.060919,269.1
Matt 2:1,11,Luke 23:37,0.057681,0.050212,0.076887,0.161687,1040.1
Matt 2:1,12,Luke 23:12,0.055517,0.054366,0.058478,0.058749,1016.1
Matt 2:1,13,Luke 21:21,0.055433,0.038515,0.098939,0.045459,916.1
Matt 2:1,14,Luke 1:78,0.054953,0.057649,0.048019,0.047593,41.1
Matt 2:1,15,Luke 22:52,0.053959,0.051604,0.060015,0.045881,985.1
Matt 2:1,16,Luke 13:22,0.053014,0.045096,0.073377,0.062263,610.1
Matt 2:1,17,Luke 23:38,0.052969,0.042286,0.08044,0.15594,1041.1
Matt 2:1,18,Luke 8:19,0.052521,0.053384,0.050299,0.038359,334.1
Matt 2:1,19,Luke 11:6,0.050772,0.057515,0.033436,0.0294,481.1
Matt 2:1,20,Luke 23:29,0.049942,0.047735,0.055618,0.040391,1032.1
Matt 2:2,1,Luke 23:37,0.230857,0.234401,0.221742,0.161687,1034.2
Matt 2:2,2,Luke 23:38,0.198782,0.191221,0.218227,0.15594,1035.2
Matt 2:2,3,Luke 23:3,0.173206,0.165725,0.192442,0.109574,1001.2
Matt 2:2,4,Luke 22:9,0.159943,0.188966,0.085314,0.113481,936.2
Matt 2:2,5,Luke 22:11,0.119525,0.117361,0.125088,0.068361,938.2
Matt 2:2,6,Luke 17:37,0.101956,0.11512,0.068105,0.068867,751.2
Matt 2:2,7,Luke 2:6,0.100798,0.078575,0.157943,0.059172,43.2
Matt 2:2,8,Luke 8:25,0.091183,0.10467,0.056503,0.060736,334.2
Matt 2:2,9,Luke 4:7,0.090591,0.107054,0.048257,0.050518,134.2
Matt 2:2,10,Luke 1:57,0.077335,0.060598,0.120375,0.06503,14.2
Matt 2:2,11,Luke 7:3,0.073978,0.063312,0.101403,0.059754,262.2
Matt 2:2,12,Luke 24:52,0.07026,0.059097,0.098966,0.043826,1105.2
Matt 2:2,13,Luke 13:29,0.068434,0.054483,0.104309,0.068788,611.2
Matt 2:2,14,Luke 17:17,0.063012,0.063792,0.061008,0.048406,732.2
Matt 2:2,15,Luke 2:7,0.061832,0.052447,0.085966,0.058711,44.2
Matt 2:2,16,Luke 1:31,0.060937,0.060689,0.061573,0.03445,11.8
Matt 2:2,17,Luke 10:24,0.060792,0.062208,0.057151,0.058417,451.2
Matt 2:2,18,Luke 22:25,0.060711,0.040616,0.112383,0.052496,952.2
Matt 2:2,19,Luke 23:51,0.05978,0.047896,0.090338,0.030448,1048.2
Matt 2:2,20,Luke 2:11,0.058433,0.061742,0.049924,0.054222,48.2
Matt 2:3,1,Luke 23:7,0.126525,0.133222,0.109304,0.074435,999.3
Matt 2:3,2,Luke 1:12,0.101117,0.107197,0.085484,0.050549,36.7
Matt 2:3,3,Luke 10:24,0.099835,0.106553,0.082558,0.058417,445.3
Matt 2:3,4,Luke 3:19,0.099594,0.104857,0.086059,0.060527,102.3
Matt 2:3,5,Luke 20:45,0.094854,0.071886,0.153913,0.056938,881.3
Matt 2:3,6,Luke 9:7,0.091723,0.086232,0.105843,0.060908,366.3
Matt 2:3,7,Luke 24:38,0.089248,0.093054,0.079462,0.042381,1085.3
Matt 2:3,8,Luke 23:37,0.081898,0.071716,0.108081,0.15594,1028.3
Matt 2:3,9,Luke 23:38,0.076309,0.060396,0.117226,0.15594,1029.3
Matt 2:3,10,Luke 19:28,0.076289,0.078982,0.069363,0.023925,816.3
Matt 2:3,11,Luke 9:9,0.075399,0.072957,0.081679,0.033261,368.3
Matt 2:3,12,Luke 21:38,0.07037,0.059272,0.098906,0.114362,921.3
Matt 2:3,13,Luke 2:18,0.068759,0.061591,0.08719,0.046837,49.3
Matt 2:3,14,Luke 1:5,0.066473,0.067541,0.063724,0.05112,43.7
Matt 2:3,15,Luke 16:14,0.063967,0.049093,0.102215,0.048851,692.3
Matt 2:3,16,Luke 22:25,0.063557,0.048326,0.102723,0.049205,946.3
Matt 2:3,17,Luke 23:3,0.063434,0.049165,0.100125,0.109574,995.3
Matt 2:3,18,Luke 13:22,0.061357,0.064409,0.053508,0.031987,598.3
Matt 2:3,19,Luke 15:1,0.05712,0.05541,0.061517,0.044306,647.3
Matt 2:3,20,Luke 14:31,0.056378,0.056053,0.057215,0.048457,642.3
Matt 2:4,1,Luke 22:2,0.199912,0.177489,0.257572,0.103945,917.4
Matt 2:4,2,Luke 22:66,0.187395,0.192106,0.175283,0.101678,981.4
Matt 2:4,3,Luke 23:10,0.166254,0.164572,0.17058,0.075717,996.4
Matt 2:4,4,Luke 19:47,0.153294,0.153054,0.15391,0.118993,829.4
Matt 2:4,5,Luke 20:1,0.150367,0.142053,0.171746,0.081931,831.4
Matt 2:4,6,Luke 23:13,0.117781,0.086763,0.197542,0.058292,999.4
Matt 2:4,7,Luke 9:22,0.114021,0.105356,0.136303,0.060899,375.4
Matt 2:4,8,Luke 22:9,0.113317,0.089169,0.175413,0.058758,924.4
Matt 2:4,9,Luke 3:15,0.105254,0.090795,0.142434,0.059593,92.4
Matt 2:4,10,Luke 20:19,0.104394,0.090676,0.139669,0.063323,849.4
Matt 2:4,11,Luke 20:45,0.097168,0.075318,0.153352,0.056938,875.4
Matt 2:4,12,Luke 12:17,0.097099,0.103283,0.081198,0.061097,528.4
Matt 2:4,13,Luke 15:13,0.090136,0.087771,0.096219,0.049771,653.4
Matt 2:4,14,Luke 2:31,0.088388,0.075748,0.120889,0.090912,56.4
Matt 2:4,15,Luke 18:36,0.087161,0.091163,0.076872,0.049515,775.4
Matt 2:4,16,Luke 15:26,0.087127,0.090397,0.078721,0.047462,666.4
Matt 2:4,17,Luke 21:38,0.078019,0.062102,0.118949,0.114362,915.4
Matt 2:4,18,Luke 17:37,0.070089,0.052149,0.116223,0.044928,739.4
Matt 2:4,19,Luke 23:35,0.069311,0.053643,0.109599,0.053863,1020.4
Matt 2:4,20,Luke 8:25,0.068596,0.044769,0.129867,0.044424,322.4
Matt 2:5,1,Luke 18:31,0.158743,0.181919,0.223597,0.064799,764.5
Matt 2:5,2,Luke 24:46,0.138047,0.197612,0.093108,0.064862,1081.5
Matt 2:5,3,Luke 2:4,0.109253,0.09625,0.142689,0.065158,23.5
Matt 2:5,4,Luke 4:44,0.104415,0.090772,0.139495,0.036841,153.5
Matt 2:5,5,Luke 7:17,0.086043,0.071282,0.123999,0.062704,258.5
Matt 2:5,6,Luke 10:26,0.078444,0.06903,0.164151,0.029382,435.5
Matt 2:5,7,Luke 21:21,0.072103,0.056739,0.111611,0.066048,892.5
Matt 2:5,8,Luke 7:26,0.071524,0.096386,0.063667,0.046858,267.5
Matt 2:5,9,Luke 23:5,0.069203,0.055634,0.104094,0.057405,985.5
Matt 2:5,10,Luke 1:65,0.063036,0.050362,0.095624,0.049728,4.5
Matt 2:5,11,Luke 3:4,0.060873,0.065247,0.097347,0.030897,75.5
Matt 2:5,12,Luke 4:17,0.06007,0.068096,0.086527,0.024487,126.5
Matt 2:5,13,Luke 16:6,0.059767,0.051346,0.128279,0.03291,672.5
Matt 2:5,14,Luke 2:15,0.059674,0.060285,0.058104,0.053436,34.5
Matt 2:5,15,Luke 24:44,0.057441,0.071854,0.065411,0.077128,1079.5
Matt 2:5,16,Luke 4:10,0.057059,0.070385,0.067525,0.026491,119.5
Matt 2:5,17,Luke 16:29,0.055459,0.055984,0.097587,0.025242,695.5
Matt 2:5,18,Luke 9:15,0.055166,0.060135,0.042389,0.020421,362.5
Matt 2:5,19,Luke 4:8,0.053686,0.061824,0.07485,0.036532,117.5
Matt 2:5,20,Luke 11:47,0.052265,0.050126,0.098741,0.033538,498.5
Matt 2:6,1,Luke 6:16,0.140177,0.151481,0.11111,0.067752,202.6
Matt 2:6,2,Luke 2:32,0.111852,0.13287,0.057806,0.06317,45.6
Matt 2:6,3,Luke 22:48,0.088242,0.092685,0.076818,0.065652,951.6
Matt 2:6,4,Luke 3:30,0.082003,0.085397,0.073278,0.04004,95.6
Matt 2:6,5,Luke 22:3,0.076285,0.076927,0.074634,0.051936,906.6
Matt 2:6,6,Luke 3:33,0.072006,0.074435,0.065759,0.038749,98.6
Matt 2:6,7,Luke 16:10,0.070691,0.07019,0.071979,0.035745,670.6
Matt 2:6,8,Luke 1:39,0.068283,0.068962,0.066537,0.037355,27.4
Matt 2:6,9,Luke 1:68,0.067941,0.056085,0.098429,0.037095,1.6
Matt 2:6,10,Luke 22:26,0.067141,0.066982,0.067552,0.050143,929.6
Matt 2:6,11,Luke 22:47,0.062949,0.065278,0.056962,0.065652,950.6
Matt 2:6,12,Luke 17:7,0.060787,0.051137,0.085601,0.031026,698.6
Matt 2:6,13,Luke 21:23,0.052028,0.043874,0.072996,0.03203,888.6
Matt 2:6,14,Luke 4:25,0.050529,0.035968,0.087971,0.04494,128.6
Matt 2:6,15,Luke 1:80,0.050355,0.035129,0.089507,0.034344,13.6
Matt 2:6,16,Luke 12:26,0.050164,0.053719,0.041023,0.026137,525.6
Matt 2:6,17,Luke 20:45,0.049539,0.039485,0.075393,0.029877,863.6
Matt 2:6,18,Luke 4:27,0.045311,0.030887,0.082402,0.033225,130.6
Matt 2:6,19,Luke 2:31,0.044843,0.039711,0.058042,0.063957,44.6
Matt 2:6,20,Luke 19:17,0.044794,0.047389,0.038122,0.02568,787.6
Matt 2:7,1,Luke 1:57,0.093275,0.059464,0.180216,0.075302,15.3
Matt 2:7,2,Luke 3:19,0.066422,0.06736,0.064011,0.035429,78.7
Matt 2:7,3,Luke 23:8,0.063224,0.064312,0.060428,0.059579,976.7
Matt 2:7,4,Luke 23:7,0.061191,0.062746,0.057191,0.065587,975.7
Matt 2:7,5,Luke 2:21,0.054626,0.044824,0.079831,0.033234,28.7
Matt 2:7,6,Luke 24:11,0.053925,0.057467,0.044818,0.033181,1034.7
Matt 2:7,7,Luke 4:5,0.053466,0.053476,0.05344,0.039088,102.7
Matt 2:7,8,Luke 14:10,0.04982,0.051979,0.044269,0.043811,597.7
Matt 2:7,9,Luke 18:4,0.046077,0.049139,0.038206,0.031683,725.7
Matt 2:7,10,Luke 14:8,0.045402,0.048904,0.036395,0.050324,595.7
Matt 2:7,11,Luke 1:61,0.043157,0.032165,0.071423,0.038458,11.3
Matt 2:7,12,Luke 9:8,0.042764,0.045641,0.035367,0.047522,343.7
Matt 2:7,13,Luke 1:62,0.042039,0.036734,0.055681,0.029572,10.3
Matt 2:7,14,Luke 20:9,0.041299,0.041436,0.040946,0.030346,821.7
Matt 2:7,15,Luke 1:31,0.040625,0.030728,0.066077,0.035811,41.3
Matt 2:7,16,Luke 23:12,0.03975,0.038439,0.043123,0.039753,980.7
Matt 2:7,17,Luke 14:9,0.039452,0.039901,0.038296,0.050324,596.7
Matt 2:7,18,Luke 13:31,0.038087,0.035436,0.044903,0.050741,583.7
Matt 2:7,19,Luke 23:11,0.036627,0.031885,0.04882,0.039753,979.7
Matt 2:7,20,Luke 23:15,0.036446,0.038466,0.031249,0.031786,983.7
Matt 2:8,1,Luke 22:8,0.087404,0.090258,0.080064,0.050417,899.8
Matt 2:8,2,Luke 15:15,0.082319,0.058384,0.143866,0.043173,631.8
Matt 2:8,3,Luke 16:27,0.077117,0.05919,0.123214,0.041701,675.8
Matt 2:8,4,Luke 7:10,0.077061,0.081137,0.066579,0.054996,233.8
Matt 2:8,5,Luke 4:7,0.076119,0.088912,0.043222,0.046603,98.8
Matt 2:8,6,Luke 2:17,0.072426,0.042257,0.150005,0.070842,18.8
Matt 2:8,7,Luke 7:19,0.071887,0.07907,0.053416,0.055534,242.8
Matt 2:8,8,Luke 17:14,0.071389,0.087015,0.031208,0.060448,693.8
Matt 2:8,9,Luke 7:22,0.069479,0.081761,0.037894,0.054915,245.8
Matt 2:8,10,Luke 24:52,0.066747,0.056992,0.091833,0.078926,1069.8
Matt 2:8,11,Luke 1:3,0.063241,0.060849,0.069394,0.042051,75.2
Matt 2:8,12,Luke 18:16,0.056853,0.048892,0.077323,0.08867,731.8
Matt 2:8,13,Luke 18:37,0.056669,0.059809,0.048594,0.033508,752.8
Matt 2:8,14,Luke 13:32,0.055811,0.0672,0.026525,0.050741,578.8
Matt 2:8,15,Luke 22:13,0.055784,0.041191,0.093309,0.025409,904.8
Matt 2:8,16,Luke 7:8,0.054996,0.057296,0.049082,0.069256,231.8
Matt 2:8,17,Luke 11:25,0.05368,0.057777,0.043147,0.036222,458.8
Matt 2:8,18,Luke 4:42,0.052455,0.051399,0.055171,0.044318,133.8
Matt 2:8,19,Luke 2:27,0.052318,0.04295,0.076408,0.072491,28.8
Matt 2:8,20,Luke 1:59,0.051291,0.044986,0.067505,0.066912,19.2
Matt 2:9,1,Luke 4:16,0.11014,0.111073,0.107741,0.0852,101.9
Matt 2:9,2,Luke 24:28,0.10335,0.098301,0.116333,0.05077,1039.9
Matt 2:9,3,Luke 14:31,0.100136,0.106512,0.083739,0.050603,606.9
Matt 2:9,4,Luke 10:24,0.097036,0.101701,0.085041,0.049926,409.9
Matt 2:9,5,Luke 4:17,0.094085,0.097441,0.085455,0.07105,102.9
