luke_ref,rank,matt_ref,score,score_content,score_all,window_support,nonlocality_vs_primary
Luke 2:47,11,Matt 22:27,0.051621,0.02716,0.114521,0.043631,705.13
Luke 2:47,12,Matt 13:13,0.050123,0.053602,0.041179,0.07181,360.13
Luke 2:47,13,Matt 13:18,0.049966,0.052525,0.043388,0.080663,365.13
Luke 2:47,14,Matt 3:5,0.049889,0.036336,0.084741,0.038647,5.13
Luke 2:47,15,Matt 5:27,0.048182,0.05327,0.0351,0.038284,69.13
Luke 2:47,16,Matt 13:15,0.047798,0.035821,0.078596,0.073543,362.13
Luke 2:47,17,Matt 9:35,0.046992,0.039472,0.066329,0.031801,222.13
Luke 2:47,18,Matt 22:34,0.046908,0.033165,0.082249,0.087399,712.13
Luke 2:47,19,Matt 14:13,0.046128,0.044638,0.049961,0.044343,418.13
Luke 2:47,20,Matt 21:45,0.045228,0.036515,0.067633,0.053014,677.13
Luke 2:48,1,Matt 12:49,0.152161,0.146878,0.165747,0.149483,345.78
Luke 2:48,2,Matt 12:47,0.120557,0.077491,0.231297,0.165931,343.78
Luke 2:48,3,Matt 13:54,0.110684,0.120197,0.08622,0.084131,400.78
Luke 2:48,4,Matt 15:4,0.102584,0.096639,0.117871,0.104969,444.78
Luke 2:48,5,Matt 12:3,0.101208,0.106263,0.088208,0.071519,299.78
Luke 2:48,6,Matt 6:3,0.098382,0.098298,0.098596,0.066549,92.78
Luke 2:48,7,Matt 12:48,0.098261,0.0847,0.133133,0.165931,344.78
Luke 2:48,8,Matt 15:5,0.092392,0.08618,0.108365,0.102363,445.78
Luke 2:48,9,Matt 21:40,0.087698,0.093637,0.072426,0.041052,671.78
Luke 2:48,10,Matt 27:22,0.087331,0.098311,0.059097,0.074927,955.78
Luke 2:48,11,Matt 12:50,0.085514,0.079671,0.100538,0.107163,346.78
Luke 2:48,12,Matt 19:19,0.084924,0.073441,0.11445,0.071762,586.78
Luke 2:48,13,Matt 22:33,0.083913,0.086939,0.076134,0.055892,710.78
Luke 2:48,14,Matt 12:46,0.083017,0.064407,0.130872,0.165931,342.78
Luke 2:48,15,Matt 19:25,0.081031,0.087204,0.065158,0.076452,592.78
Luke 2:48,16,Matt 11:26,0.07926,0.079849,0.077745,0.0811,292.78
Luke 2:48,17,Matt 10:21,0.078238,0.081352,0.07023,0.086136,245.78
Luke 2:48,18,Matt 18:35,0.078194,0.065894,0.109821,0.052248,567.78
Luke 2:48,19,Matt 5:16,0.076336,0.06289,0.11091,0.044851,57.78
Luke 2:48,20,Matt 12:2,0.074242,0.062491,0.104458,0.071519,298.78
Luke 2:49,1,Matt 25:12,0.220974,0.257123,0.128019,0.089951,824.43
Luke 2:49,2,Matt 26:70,0.183307,0.206583,0.123455,0.096677,928.43
Luke 2:49,3,Matt 16:15,0.159158,0.185464,0.091516,0.069074,494.43
Luke 2:49,4,Matt 25:13,0.15639,0.168112,0.12625,0.088693,825.43
Luke 2:49,5,Matt 6:8,0.154598,0.187915,0.068927,0.091694,97.43
Luke 2:49,6,Matt 26:72,0.137434,0.144974,0.118046,0.07085,930.43
Luke 2:49,7,Matt 12:48,0.135599,0.126599,0.158741,0.165931,344.43
Luke 2:49,8,Matt 24:42,0.132559,0.139798,0.113944,0.063265,803.43
Luke 2:49,9,Matt 6:32,0.132476,0.151192,0.084351,0.104366,121.43
Luke 2:49,10,Matt 21:27,0.123128,0.123381,0.122476,0.08465,658.43
Luke 2:49,11,Matt 20:22,0.118254,0.122947,0.106186,0.089611,619.43
Luke 2:49,12,Matt 23:30,0.114998,0.07542,0.21677,0.074949,752.43
Luke 2:49,13,Matt 17:10,0.106758,0.116728,0.081122,0.062928,517.43
Luke 2:49,14,Matt 26:74,0.105701,0.108637,0.098153,0.068047,932.43
Luke 2:49,15,Matt 10:37,0.096389,0.059945,0.190102,0.075774,261.43
Luke 2:49,16,Matt 22:20,0.095809,0.090222,0.110175,0.043218,697.43
Luke 2:49,17,Matt 22:42,0.095708,0.112107,0.053538,0.050831,719.43
Luke 2:49,18,Matt 17:19,0.091978,0.086115,0.107054,0.04295,526.43
Luke 2:49,19,Matt 28:5,0.08955,0.091366,0.084879,0.083542,1004.43
Luke 2:49,20,Matt 6:31,0.088503,0.1069,0.041197,0.104366,120.43
Luke 2:50,1,Matt 13:13,0.149242,0.16322,0.1133,0.090407,359.09
Luke 2:50,2,Matt 13:51,0.140942,0.154484,0.106122,0.058184,397.09
Luke 2:50,3,Matt 10:20,0.136875,0.155213,0.08972,0.061953,244.09
Luke 2:50,4,Matt 12:36,0.129999,0.116436,0.164875,0.069358,332.09
Luke 2:50,5,Matt 17:13,0.127217,0.107387,0.178208,0.058294,520.09
Luke 2:50,6,Matt 15:10,0.116007,0.121691,0.101388,0.051699,450.09
Luke 2:50,7,Matt 13:34,0.107209,0.098337,0.130024,0.044835,380.09
Luke 2:50,8,Matt 12:46,0.096488,0.099004,0.090019,0.115261,342.09
Luke 2:50,9,Matt 13:10,0.092936,0.075165,0.138633,0.066942,356.09
Luke 2:50,10,Matt 13:14,0.089026,0.092373,0.080417,0.090407,360.09
Luke 2:50,11,Matt 16:12,0.086649,0.094396,0.066729,0.053148,491.09
Luke 2:50,12,Matt 27:14,0.086027,0.091389,0.072239,0.04404,947.09
Luke 2:50,13,Matt 23:1,0.076093,0.075423,0.077815,0.036529,724.09
Luke 2:50,14,Matt 12:34,0.075851,0.081184,0.062135,0.075511,330.09
Luke 2:50,15,Matt 10:19,0.07571,0.083263,0.056286,0.067362,243.09
Luke 2:50,16,Matt 14:27,0.074618,0.05844,0.116219,0.06375,431.09
Luke 2:50,17,Matt 13:23,0.072727,0.067499,0.086172,0.04132,369.09
Luke 2:50,18,Matt 4:4,0.070548,0.077321,0.053132,0.064851,20.09
Luke 2:50,19,Matt 28:18,0.070478,0.054228,0.112265,0.053724,1017.09
Luke 2:50,20,Matt 13:3,0.068469,0.055657,0.101413,0.03969,349.09
Luke 2:51,1,Matt 21:11,0.089454,0.093113,0.080046,0.051736,641.74
Luke 2:51,2,Matt 12:36,0.088244,0.103067,0.050127,0.06656,331.74
Luke 2:51,3,Matt 14:29,0.084569,0.06638,0.13134,0.041883,432.74
Luke 2:51,4,Matt 13:19,0.078962,0.058333,0.132006,0.052182,364.74
Luke 2:51,5,Matt 2:11,0.077304,0.032243,0.193176,0.054559,13.26
Luke 2:51,6,Matt 4:4,0.07611,0.091648,0.036157,0.064851,19.74
Luke 2:51,7,Matt 5:28,0.074025,0.047244,0.142892,0.031695,68.74
Luke 2:51,8,Matt 6:21,0.073172,0.063571,0.097862,0.024313,109.74
Luke 2:51,9,Matt 2:21,0.072847,0.036393,0.166588,0.056066,3.26
Luke 2:51,10,Matt 10:35,0.072333,0.04534,0.141742,0.055009,258.74
Luke 2:51,11,Matt 7:27,0.072191,0.04594,0.139692,0.049077,149.74
Luke 2:51,12,Matt 18:16,0.070987,0.084185,0.037049,0.043577,547.74
Luke 2:51,13,Matt 19:5,0.070493,0.043476,0.139964,0.041711,571.74
Luke 2:51,14,Matt 27:56,0.069971,0.05869,0.098978,0.048503,988.74
Luke 2:51,15,Matt 13:15,0.069202,0.047536,0.124913,0.060039,360.74
Luke 2:51,16,Matt 13:54,0.066373,0.030276,0.159192,0.074704,399.74
Luke 2:51,17,Matt 15:4,0.065367,0.053549,0.095756,0.052199,443.74
Luke 2:51,18,Matt 13:55,0.064707,0.041944,0.12324,0.074704,400.74
Luke 2:51,19,Matt 12:48,0.063271,0.051742,0.092919,0.062738,343.74
Luke 2:51,20,Matt 13:56,0.062331,0.061713,0.063921,0.057713,401.74
Luke 2:52,1,Matt 16:23,0.088855,0.115002,0.021619,0.036358,501.39
Luke 2:52,2,Matt 11:19,0.077292,0.07583,0.081051,0.031802,284.39
Luke 2:52,3,Matt 6:27,0.075443,0.083227,0.055427,0.022686,115.39
Luke 2:52,4,Matt 19:26,0.064594,0.05673,0.084815,0.028845,592.39
Luke 2:52,5,Matt 22:32,0.064018,0.065524,0.060143,0.041012,708.39
Luke 2:52,6,Matt 13:54,0.055553,0.055201,0.056457,0.061694,399.39
Luke 2:52,7,Matt 17:22,0.048878,0.053297,0.037515,0.034642,527.39
Luke 2:52,8,Matt 26:24,0.047401,0.053091,0.032769,0.024959,881.39
Luke 2:52,9,Matt 26:63,0.046864,0.050359,0.037876,0.043589,920.39
Luke 2:52,10,Matt 12:42,0.043233,0.043806,0.04176,0.028406,337.39
Luke 2:52,11,Matt 12:28,0.043179,0.048907,0.028448,0.02124,323.39
Luke 2:52,12,Matt 16:13,0.042442,0.046254,0.03264,0.042657,491.39
Luke 2:52,13,Matt 9:8,0.039173,0.03973,0.037741,0.031931,193.39
Luke 2:52,14,Matt 27:43,0.038119,0.041833,0.02857,0.025144,975.39
Luke 2:52,15,Matt 4:7,0.037992,0.040776,0.030833,0.024285,22.39
Luke 2:52,16,Matt 22:29,0.035783,0.039089,0.027282,0.041207,705.39
Luke 2:52,17,Matt 22:21,0.034456,0.035398,0.032033,0.066036,697.39
Luke 2:52,18,Matt 4:10,0.033918,0.034527,0.032353,0.030583,25.39
Luke 2:52,19,Matt 27:46,0.03368,0.036776,0.025721,0.017469,978.39
Luke 2:52,20,Matt 21:43,0.032643,0.022892,0.057715,0.027343,673.39
Luke 3:1,1,Matt 14:3,0.098253,0.09987,0.094094,0.06964,406.04
Luke 3:1,2,Matt 22:21,0.079681,0.079521,0.080094,0.066036,697.04
Luke 3:1,3,Matt 4:25,0.057762,0.04564,0.088931,0.050675,40.04
Luke 3:1,4,Matt 2:22,0.056639,0.04825,0.07821,0.072778,2.96
Luke 3:1,5,Matt 19:1,0.052106,0.03989,0.08352,0.063442,567.04
Luke 3:1,6,Matt 4:18,0.049039,0.036928,0.080183,0.036945,33.04
Luke 3:1,7,Matt 24:16,0.048677,0.037163,0.078284,0.027566,776.04
Luke 3:1,8,Matt 26:32,0.045258,0.036585,0.067559,0.022798,889.04
Luke 3:1,9,Matt 2:1,0.045153,0.038563,0.062096,0.037388,23.96
Luke 3:1,10,Matt 27:58,0.043864,0.041704,0.049419,0.030299,990.04
Luke 3:1,11,Matt 10:2,0.043863,0.024886,0.09266,0.045208,225.04
Luke 3:1,12,Matt 28:10,0.043626,0.035679,0.064064,0.036006,1008.04
Luke 3:1,13,Matt 2:12,0.043437,0.044921,0.03962,0.031221,12.96
Luke 3:1,14,Matt 27:2,0.042647,0.030026,0.075103,0.03617,934.04
Luke 3:1,15,Matt 14:6,0.041398,0.037389,0.051708,0.033518,409.04
Luke 3:1,16,Matt 22:24,0.040952,0.024755,0.082601,0.037418,700.04
Luke 3:1,17,Matt 3:5,0.040476,0.024474,0.081623,0.120371,3.04
Luke 3:1,18,Matt 2:5,0.040005,0.029791,0.06627,0.032214,19.96
Luke 3:1,19,Matt 3:1,0.038702,0.025198,0.073425,0.387698,0.96
Luke 3:1,20,Matt 22:25,0.038593,0.027216,0.067846,0.037418,701.04
Luke 3:2,1,Matt 26:3,0.121968,0.127438,0.107904,0.053606,859.7
Luke 3:2,2,Matt 3:1,0.096898,0.074107,0.155505,0.387698,1.3
Luke 3:2,3,Matt 26:57,0.09134,0.094262,0.083827,0.05065,913.7
Luke 3:2,4,Matt 23:35,0.090968,0.089082,0.095817,0.061998,755.7
Luke 3:2,5,Matt 23:38,0.07226,0.079467,0.053726,0.037785,758.7
Luke 3:2,6,Matt 26:63,0.070739,0.073568,0.063464,0.040385,919.7
Luke 3:2,7,Matt 11:7,0.064518,0.058114,0.080988,0.045165,271.7
Luke 3:2,8,Matt 24:26,0.058054,0.046701,0.087248,0.042084,785.7
Luke 3:2,9,Matt 4:4,0.055577,0.049106,0.072217,0.044877,18.7
Luke 3:2,10,Matt 4:1,0.05502,0.046735,0.076325,0.050022,15.7
Luke 3:2,11,Matt 27:43,0.054562,0.05246,0.059965,0.023472,974.7
Luke 3:2,12,Matt 22:32,0.053832,0.054459,0.052219,0.027805,707.7
Luke 3:2,13,Matt 20:18,0.050296,0.050832,0.048919,0.032357,613.7
Luke 3:2,14,Matt 4:3,0.047938,0.049126,0.044885,0.044877,17.7
Luke 3:2,15,Matt 27:12,0.047777,0.044356,0.056574,0.032236,943.7
Luke 3:2,16,Matt 21:15,0.046573,0.04213,0.057999,0.024215,644.7
Luke 3:2,17,Matt 17:13,0.046286,0.036575,0.071256,0.03044,518.7
Luke 3:2,18,Matt 14:33,0.04615,0.042111,0.056536,0.040362,435.7
Luke 3:2,19,Matt 3:13,0.046028,0.031167,0.084242,0.057106,10.7
Luke 3:2,20,Matt 12:28,0.045292,0.040648,0.057236,0.025455,322.7
Luke 3:3,1,Matt 3:5,0.277769,0.300507,0.219299,0.122005,2.35
Luke 3:3,2,Matt 26:28,0.194467,0.187308,0.212875,0.064736,884.35
Luke 3:3,3,Matt 3:6,0.128815,0.125481,0.13739,0.122005,3.35
Luke 3:3,4,Matt 19:1,0.091864,0.065617,0.159355,0.048458,566.35
Luke 3:3,5,Matt 3:8,0.087493,0.094286,0.070025,0.044339,5.35
Luke 3:3,6,Matt 3:13,0.072481,0.063835,0.094714,0.064103,10.35
Luke 3:3,7,Matt 4:25,0.06801,0.059151,0.090791,0.044326,39.35
Luke 3:3,8,Matt 14:35,0.062615,0.060162,0.068923,0.035731,437.35
Luke 3:3,9,Matt 9:35,0.06242,0.062545,0.062099,0.040853,219.35
Luke 3:3,10,Matt 4:15,0.061139,0.05152,0.085876,0.075411,29.35
Luke 3:3,11,Matt 10:7,0.058803,0.061559,0.051717,0.01846,229.35
Luke 3:3,12,Matt 3:7,0.056933,0.058906,0.051857,0.075728,4.35
Luke 3:3,13,Matt 4:23,0.05402,0.054705,0.052261,0.050664,37.35
Luke 3:3,14,Matt 3:11,0.053064,0.055054,0.047947,0.047281,8.35
Luke 3:3,15,Matt 23:35,0.051473,0.064042,0.019154,0.061998,755.35
Luke 3:3,16,Matt 24:14,0.05085,0.047626,0.059141,0.040839,773.35
Luke 3:3,17,Matt 12:31,0.049387,0.050569,0.046348,0.033666,325.35
Luke 3:3,18,Matt 9:1,0.048712,0.018574,0.12621,0.032894,185.35
Luke 3:3,19,Matt 10:27,0.048506,0.046765,0.052983,0.022053,249.35
Luke 3:3,20,Matt 21:25,0.047782,0.052653,0.035255,0.05012,654.35
Luke 3:4,1,Matt 3:3,0.599904,0.738428,0.714007,0.328595,0.0
Luke 3:4,2,Matt 4:14,0.150104,0.188135,0.169988,0.078081,28.0
Luke 3:4,3,Matt 12:17,0.150104,0.188135,0.169988,0.066824,311.0
Luke 3:4,4,Matt 8:17,0.09928,0.120628,0.122217,0.072595,167.0
Luke 3:4,5,Matt 26:19,0.084749,0.059562,0.149514,0.037699,875.0
Luke 3:4,6,Matt 13:20,0.067651,0.068076,0.066558,0.092329,364.0
Luke 3:4,7,Matt 2:5,0.060873,0.065247,0.097347,0.030897,21.0
Luke 3:4,8,Matt 21:8,0.058501,0.041056,0.103362,0.051841,637.0
Luke 3:4,9,Matt 1:1,0.057741,0.059843,0.052335,0.019751,50.0
Luke 3:4,10,Matt 21:3,0.056681,0.05867,0.051566,0.057548,632.0
Luke 3:4,11,Matt 3:1,0.056571,0.037688,0.105128,0.358534,2.0
Luke 3:4,12,Matt 12:37,0.055652,0.060857,0.042266,0.034139,331.0
Luke 3:4,13,Matt 7:21,0.055522,0.040958,0.092974,0.035272,142.0
Luke 3:4,14,Matt 13:21,0.055449,0.056732,0.052151,0.074555,365.0
Luke 3:4,15,Matt 15:7,0.055003,0.058934,0.044894,0.032372,445.0
Luke 3:4,16,Matt 24:26,0.052945,0.039424,0.087714,0.027358,785.0
Luke 3:4,17,Matt 11:10,0.051838,0.064187,0.060724,0.048662,274.0
Luke 3:4,18,Matt 23:38,0.051029,0.067084,0.049749,0.029585,758.0
Luke 3:4,19,Matt 14:27,0.05063,0.051629,0.04806,0.04848,429.0
Luke 3:4,20,Matt 13:19,0.050494,0.037496,0.083916,0.092329,363.0
Luke 3:5,1,Matt 23:12,0.116222,0.115226,0.118781,0.049127,731.67
Luke 3:5,2,Matt 3:15,0.078198,0.093053,0.039998,0.081293,10.67
Luke 3:5,3,Matt 18:4,0.06552,0.066407,0.063237,0.030403,533.67
Luke 3:5,4,Matt 3:3,0.060327,0.059324,0.062907,0.297675,1.33
Luke 3:5,5,Matt 9:35,0.057103,0.045509,0.086917,0.041599,217.67
Luke 3:5,6,Matt 3:5,0.055425,0.041892,0.090221,0.422995,0.67
Luke 3:5,7,Matt 13:56,0.054793,0.056004,0.051679,0.038056,398.67
Luke 3:5,8,Matt 14:27,0.054467,0.057137,0.047602,0.045531,427.67
Luke 3:5,9,Matt 13:20,0.053067,0.050201,0.060435,0.092329,362.67
Luke 3:5,10,Matt 5:1,0.052913,0.035932,0.096578,0.04528,38.67
Luke 3:5,11,Matt 26:30,0.049354,0.044075,0.062928,0.038169,884.67
Luke 3:5,12,Matt 4:8,0.049067,0.042679,0.065495,0.05043,20.67
Luke 3:5,13,Matt 23:32,0.048021,0.047295,0.049888,0.111243,750.67
Luke 3:5,14,Matt 4:14,0.046473,0.049026,0.039908,0.067522,26.67
Luke 3:5,15,Matt 12:17,0.046473,0.049026,0.039908,0.066824,309.67
Luke 3:5,16,Matt 26:56,0.046405,0.047635,0.043243,0.03966,910.67
Luke 3:5,17,Matt 13:19,0.04574,0.040193,0.060005,0.092329,361.67
Luke 3:5,18,Matt 24:16,0.045542,0.046508,0.043055,0.041088,773.67
Luke 3:5,19,Matt 22:10,0.045163,0.039512,0.059695,0.04518,683.67
Luke 3:5,20,Matt 21:4,0.044803,0.047312,0.038349,0.054038,631.67
Luke 3:6,1,Matt 24:33,0.150916,0.160553,0.126135,0.052016,789.33
Luke 3:6,2,Matt 24:22,0.147138,0.154112,0.129206,0.050514,778.33
Luke 3:6,3,Matt 22:32,0.101888,0.082654,0.151346,0.106628,704.33
Luke 3:6,4,Matt 19:6,0.101266,0.102336,0.098513,0.061406,568.33
Luke 3:6,5,Matt 5:8,0.077231,0.070174,0.095376,0.032107,44.33
Luke 3:6,6,Matt 26:41,0.077131,0.080634,0.068123,0.048802,894.33
Luke 3:6,7,Matt 19:5,0.076809,0.076825,0.076769,0.061867,567.33
Luke 3:6,8,Matt 16:17,0.072576,0.074049,0.068789,0.046748,491.33
Luke 3:6,9,Matt 12:28,0.064415,0.061693,0.071414,0.037447,319.33
Luke 3:6,10,Matt 28:17,0.064183,0.045835,0.111364,0.053433,1011.33
Luke 3:6,11,Matt 9:8,0.062205,0.053553,0.084456,0.043427,189.33
Luke 3:6,12,Matt 26:63,0.057112,0.04544,0.087123,0.064131,916.33
Luke 3:6,13,Matt 22:21,0.056506,0.044652,0.086988,0.049453,693.33
