luke_window_start_ref,luke_window_center_ref,luke_window_end_ref,rank,matt_window_start_ref,matt_window_center_ref,matt_window_end_ref,score
Luke 20:37,Luke 20:38,Luke 20:39,3,Matt 22:32,Matt 22:33,Matt 22:34,0.35304
Luke 20:37,Luke 20:38,Luke 20:39,4,Matt 16:15,Matt 16:16,Matt 16:17,0.118103
Luke 20:37,Luke 20:38,Luke 20:39,5,Matt 22:29,Matt 22:30,Matt 22:31,0.104884
Luke 20:37,Luke 20:38,Luke 20:39,6,Matt 16:16,Matt 16:17,Matt 16:18,0.098394
Luke 20:37,Luke 20:38,Luke 20:39,7,Matt 12:36,Matt 12:37,Matt 12:38,0.096783
Luke 20:37,Luke 20:38,Luke 20:39,8,Matt 27:62,Matt 27:63,Matt 27:64,0.095663
Luke 20:37,Luke 20:38,Luke 20:39,9,Matt 27:63,Matt 27:64,Matt 27:65,0.092496
Luke 20:37,Luke 20:38,Luke 20:39,10,Matt 26:61,Matt 26:62,Matt 26:63,0.092292
Luke 20:38,Luke 20:39,Luke 20:40,1,Matt 22:31,Matt 22:32,Matt 22:33,0.161146
Luke 20:38,Luke 20:39,Luke 20:40,2,Matt 22:30,Matt 22:31,Matt 22:32,0.153022
Luke 20:38,Luke 20:39,Luke 20:40,3,Matt 22:32,Matt 22:33,Matt 22:34,0.136386
Luke 20:38,Luke 20:39,Luke 20:40,4,Matt 22:46,Matt 23:1,Matt 23:2,0.132503
Luke 20:38,Luke 20:39,Luke 20:40,5,Matt 16:15,Matt 16:16,Matt 16:17,0.124296
Luke 20:38,Luke 20:39,Luke 20:40,6,Matt 12:36,Matt 12:37,Matt 12:38,0.119821
Luke 20:38,Luke 20:39,Luke 20:40,7,Matt 22:45,Matt 22:46,Matt 23:1,0.117109
Luke 20:38,Luke 20:39,Luke 20:40,8,Matt 12:37,Matt 12:38,Matt 12:39,0.11192
Luke 20:38,Luke 20:39,Luke 20:40,9,Matt 22:44,Matt 22:45,Matt 22:46,0.107999
Luke 20:38,Luke 20:39,Luke 20:40,10,Matt 16:16,Matt 16:17,Matt 16:18,0.102202
Luke 20:39,Luke 20:40,Luke 20:41,1,Matt 22:41,Matt 22:42,Matt 22:43,0.167948
Luke 20:39,Luke 20:40,Luke 20:41,2,Matt 22:45,Matt 22:46,Matt 23:1,0.159405
Luke 20:39,Luke 20:40,Luke 20:41,3,Matt 22:44,Matt 22:45,Matt 22:46,0.14895
Luke 20:39,Luke 20:40,Luke 20:41,4,Matt 22:46,Matt 23:1,Matt 23:2,0.141263
Luke 20:39,Luke 20:40,Luke 20:41,5,Matt 22:42,Matt 22:43,Matt 22:44,0.132465
Luke 20:39,Luke 20:40,Luke 20:41,6,Matt 12:36,Matt 12:37,Matt 12:38,0.126683
Luke 20:39,Luke 20:40,Luke 20:41,7,Matt 12:37,Matt 12:38,Matt 12:39,0.117265
Luke 20:39,Luke 20:40,Luke 20:41,8,Matt 22:43,Matt 22:44,Matt 22:45,0.113741
Luke 20:39,Luke 20:40,Luke 20:41,9,Matt 9:3,Matt 9:4,Matt 9:5,0.107287
Luke 20:39,Luke 20:40,Luke 20:41,10,Matt 17:8,Matt 17:9,Matt 17:10,0.104365
Luke 20:40,Luke 20:41,Luke 20:42,1,Matt 22:42,Matt 22:43,Matt 22:44,0.35302
Luke 20:40,Luke 20:41,Luke 20:42,2,Matt 22:43,Matt 22:44,Matt 22:45,0.31096
Luke 20:40,Luke 20:41,Luke 20:42,3,Matt 22:44,Matt 22:45,Matt 22:46,0.303824
Luke 20:40,Luke 20:41,Luke 20:42,4,Matt 22:41,Matt 22:42,Matt 22:43,0.233754
Luke 20:40,Luke 20:41,Luke 20:42,5,Matt 22:45,Matt 22:46,Matt 23:1,0.160651
Luke 20:40,Luke 20:41,Luke 20:42,6,Matt 20:30,Matt 20:31,Matt 20:32,0.136161
Luke 20:40,Luke 20:41,Luke 20:42,7,Matt 20:29,Matt 20:30,Matt 20:31,0.13259
Luke 20:40,Luke 20:41,Luke 20:42,8,Matt 20:31,Matt 20:32,Matt 20:33,0.117684
Luke 20:40,Luke 20:41,Luke 20:42,9,Matt 26:62,Matt 26:63,Matt 26:64,0.114562
Luke 20:40,Luke 20:41,Luke 20:42,10,Matt 22:46,Matt 23:1,Matt 23:2,0.097726
Luke 20:41,Luke 20:42,Luke 20:43,1,Matt 22:42,Matt 22:43,Matt 22:44,0.494006
Luke 20:41,Luke 20:42,Luke 20:43,2,Matt 22:43,Matt 22:44,Matt 22:45,0.446278
Luke 20:41,Luke 20:42,Luke 20:43,3,Matt 22:44,Matt 22:45,Matt 22:46,0.35724
Luke 20:41,Luke 20:42,Luke 20:43,4,Matt 22:41,Matt 22:42,Matt 22:43,0.214388
Luke 20:41,Luke 20:42,Luke 20:43,5,Matt 20:30,Matt 20:31,Matt 20:32,0.13713
Luke 20:41,Luke 20:42,Luke 20:43,6,Matt 20:29,Matt 20:30,Matt 20:31,0.132485
Luke 20:41,Luke 20:42,Luke 20:43,7,Matt 20:31,Matt 20:32,Matt 20:33,0.118934
Luke 20:41,Luke 20:42,Luke 20:43,8,Matt 26:62,Matt 26:63,Matt 26:64,0.107826
Luke 20:41,Luke 20:42,Luke 20:43,9,Matt 26:63,Matt 26:64,Matt 26:65,0.099257
Luke 20:41,Luke 20:42,Luke 20:43,10,Matt 1:20,Matt 1:21,Matt 1:22,0.091852
Luke 20:42,Luke 20:43,Luke 20:44,1,Matt 22:43,Matt 22:44,Matt 22:45,0.521537
Luke 20:42,Luke 20:43,Luke 20:44,2,Matt 22:42,Matt 22:43,Matt 22:44,0.483694
Luke 20:42,Luke 20:43,Luke 20:44,3,Matt 22:44,Matt 22:45,Matt 22:46,0.443439
Luke 20:42,Luke 20:43,Luke 20:44,4,Matt 22:41,Matt 22:42,Matt 22:43,0.195599
Luke 20:42,Luke 20:43,Luke 20:44,5,Matt 22:45,Matt 22:46,Matt 23:1,0.128697
Luke 20:42,Luke 20:43,Luke 20:44,6,Matt 20:30,Matt 20:31,Matt 20:32,0.114201
Luke 20:42,Luke 20:43,Luke 20:44,7,Matt 20:29,Matt 20:30,Matt 20:31,0.111658
Luke 20:42,Luke 20:43,Luke 20:44,8,Matt 20:31,Matt 20:32,Matt 20:33,0.108364
Luke 20:42,Luke 20:43,Luke 20:44,9,Matt 7:20,Matt 7:21,Matt 7:22,0.08856
Luke 20:42,Luke 20:43,Luke 20:44,10,Matt 1:20,Matt 1:21,Matt 1:22,0.088396
Luke 20:43,Luke 20:44,Luke 20:45,1,Matt 22:43,Matt 22:44,Matt 22:45,0.350621
Luke 20:43,Luke 20:44,Luke 20:45,2,Matt 22:44,Matt 22:45,Matt 22:46,0.289836
Luke 20:43,Luke 20:44,Luke 20:45,3,Matt 22:42,Matt 22:43,Matt 22:44,0.264286
Luke 20:43,Luke 20:44,Luke 20:45,4,Matt 22:45,Matt 22:46,Matt 23:1,0.137301
Luke 20:43,Luke 20:44,Luke 20:45,5,Matt 22:41,Matt 22:42,Matt 22:43,0.133371
Luke 20:43,Luke 20:44,Luke 20:45,6,Matt 5:42,Matt 5:43,Matt 5:44,0.084879
Luke 20:43,Luke 20:44,Luke 20:45,7,Matt 5:43,Matt 5:44,Matt 5:45,0.081888
Luke 20:43,Luke 20:44,Luke 20:45,8,Matt 5:33,Matt 5:34,Matt 5:35,0.081525
Luke 20:43,Luke 20:44,Luke 20:45,9,Matt 27:25,Matt 27:26,Matt 27:27,0.078058
Luke 20:43,Luke 20:44,Luke 20:45,10,Matt 27:23,Matt 27:24,Matt 27:25,0.069846
Luke 20:44,Luke 20:45,Luke 20:46,1,Matt 23:6,Matt 23:7,Matt 23:8,0.294672
Luke 20:44,Luke 20:45,Luke 20:46,2,Matt 23:5,Matt 23:6,Matt 23:7,0.275951
Luke 20:44,Luke 20:45,Luke 20:46,3,Matt 23:4,Matt 23:5,Matt 23:6,0.171135
Luke 20:44,Luke 20:45,Luke 20:46,4,Matt 22:43,Matt 22:44,Matt 22:45,0.142488
Luke 20:44,Luke 20:45,Luke 20:46,5,Matt 23:7,Matt 23:8,Matt 23:9,0.109925
Luke 20:44,Luke 20:45,Luke 20:46,6,Matt 22:45,Matt 22:46,Matt 23:1,0.10633
Luke 20:44,Luke 20:45,Luke 20:46,7,Matt 22:41,Matt 22:42,Matt 22:43,0.102681
Luke 20:44,Luke 20:45,Luke 20:46,8,Matt 22:42,Matt 22:43,Matt 22:44,0.100518
Luke 20:44,Luke 20:45,Luke 20:46,9,Matt 22:44,Matt 22:45,Matt 22:46,0.098317
Luke 20:44,Luke 20:45,Luke 20:46,10,Matt 16:11,Matt 16:12,Matt 16:13,0.068914
Luke 20:45,Luke 20:46,Luke 20:47,1,Matt 23:6,Matt 23:7,Matt 23:8,0.243019
Luke 20:45,Luke 20:46,Luke 20:47,2,Matt 23:5,Matt 23:6,Matt 23:7,0.237214
Luke 20:45,Luke 20:46,Luke 20:47,3,Matt 23:4,Matt 23:5,Matt 23:6,0.151273
Luke 20:45,Luke 20:46,Luke 20:47,4,Matt 6:5,Matt 6:6,Matt 6:7,0.082203
Luke 20:45,Luke 20:46,Luke 20:47,5,Matt 23:7,Matt 23:8,Matt 23:9,0.075063
Luke 20:45,Luke 20:46,Luke 20:47,6,Matt 6:4,Matt 6:5,Matt 6:6,0.070549
Luke 20:45,Luke 20:46,Luke 20:47,7,Matt 6:3,Matt 6:4,Matt 6:5,0.065601
Luke 20:45,Luke 20:46,Luke 20:47,8,Matt 16:5,Matt 16:6,Matt 16:7,0.061342
Luke 20:45,Luke 20:46,Luke 20:47,9,Matt 27:23,Matt 27:24,Matt 27:25,0.057827
Luke 20:45,Luke 20:46,Luke 20:47,10,Matt 27:24,Matt 27:25,Matt 27:26,0.057542
Luke 20:46,Luke 20:47,Luke 21:1,1,Matt 23:6,Matt 23:7,Matt 23:8,0.225806
Luke 20:46,Luke 20:47,Luke 21:1,2,Matt 23:5,Matt 23:6,Matt 23:7,0.221077
Luke 20:46,Luke 20:47,Luke 21:1,3,Matt 23:4,Matt 23:5,Matt 23:6,0.141175
Luke 20:46,Luke 20:47,Luke 21:1,4,Matt 6:5,Matt 6:6,Matt 6:7,0.078066
Luke 20:46,Luke 20:47,Luke 21:1,5,Matt 23:7,Matt 23:8,Matt 23:9,0.068648
Luke 20:46,Luke 20:47,Luke 21:1,6,Matt 6:4,Matt 6:5,Matt 6:6,0.067059
Luke 20:46,Luke 20:47,Luke 21:1,7,Matt 6:3,Matt 6:4,Matt 6:5,0.061664
Luke 20:46,Luke 20:47,Luke 21:1,8,Matt 23:18,Matt 23:19,Matt 23:20,0.060915
Luke 20:46,Luke 20:47,Luke 21:1,9,Matt 23:17,Matt 23:18,Matt 23:19,0.057667
Luke 20:46,Luke 20:47,Luke 21:1,10,Matt 5:23,Matt 5:24,Matt 5:25,0.056437
Luke 20:47,Luke 21:1,Luke 21:2,1,Matt 18:8,Matt 18:9,Matt 18:10,0.069774
Luke 20:47,Luke 21:1,Luke 21:2,2,Matt 5:23,Matt 5:24,Matt 5:25,0.068979
Luke 20:47,Luke 21:1,Luke 21:2,3,Matt 18:7,Matt 18:8,Matt 18:9,0.062479
Luke 20:47,Luke 21:1,Luke 21:2,4,Matt 8:4,Matt 8:5,Matt 8:6,0.058749
Luke 20:47,Luke 21:1,Luke 21:2,5,Matt 5:24,Matt 5:25,Matt 5:26,0.055554
Luke 20:47,Luke 21:1,Luke 21:2,6,Matt 23:18,Matt 23:19,Matt 23:20,0.054555
Luke 20:47,Luke 21:1,Luke 21:2,7,Matt 23:17,Matt 23:18,Matt 23:19,0.054101
Luke 20:47,Luke 21:1,Luke 21:2,8,Matt 8:12,Matt 8:13,Matt 8:14,0.053848
Luke 20:47,Luke 21:1,Luke 21:2,9,Matt 5:22,Matt 5:23,Matt 5:24,0.053543
Luke 20:47,Luke 21:1,Luke 21:2,10,Matt 2:9,Matt 2:10,Matt 2:11,0.051645
Luke 21:1,Luke 21:2,Luke 21:3,1,Matt 18:8,Matt 18:9,Matt 18:10,0.101574
Luke 21:1,Luke 21:2,Luke 21:3,2,Matt 18:7,Matt 18:8,Matt 18:9,0.087476
Luke 21:1,Luke 21:2,Luke 21:3,3,Matt 5:23,Matt 5:24,Matt 5:25,0.082283
Luke 21:1,Luke 21:2,Luke 21:3,4,Matt 27:53,Matt 27:54,Matt 27:55,0.072378
Luke 21:1,Luke 21:2,Luke 21:3,5,Matt 18:9,Matt 18:10,Matt 18:12,0.071156
Luke 21:1,Luke 21:2,Luke 21:3,6,Matt 5:24,Matt 5:25,Matt 5:26,0.069057
Luke 21:1,Luke 21:2,Luke 21:3,7,Matt 5:27,Matt 5:28,Matt 5:29,0.068078
Luke 21:1,Luke 21:2,Luke 21:3,8,Matt 8:4,Matt 8:5,Matt 8:6,0.066794
Luke 21:1,Luke 21:2,Luke 21:3,9,Matt 5:22,Matt 5:23,Matt 5:24,0.06635
Luke 21:1,Luke 21:2,Luke 21:3,10,Matt 27:52,Matt 27:53,Matt 27:54,0.065681
Luke 21:2,Luke 21:3,Luke 21:4,1,Matt 18:8,Matt 18:9,Matt 18:10,0.145083
Luke 21:2,Luke 21:3,Luke 21:4,2,Matt 18:7,Matt 18:8,Matt 18:9,0.128642
Luke 21:2,Luke 21:3,Luke 21:4,3,Matt 26:11,Matt 26:12,Matt 26:13,0.106727
Luke 21:2,Luke 21:3,Luke 21:4,4,Matt 18:9,Matt 18:10,Matt 18:12,0.099062
Luke 21:2,Luke 21:3,Luke 21:4,5,Matt 26:10,Matt 26:11,Matt 26:12,0.0982
Luke 21:2,Luke 21:3,Luke 21:4,6,Matt 5:23,Matt 5:24,Matt 5:25,0.083281
Luke 21:2,Luke 21:3,Luke 21:4,7,Matt 18:6,Matt 18:7,Matt 18:8,0.082755
Luke 21:2,Luke 21:3,Luke 21:4,8,Matt 5:27,Matt 5:28,Matt 5:29,0.082345
Luke 21:2,Luke 21:3,Luke 21:4,9,Matt 13:50,Matt 13:51,Matt 13:52,0.080604
Luke 21:2,Luke 21:3,Luke 21:4,10,Matt 13:46,Matt 13:47,Matt 13:48,0.078117
Luke 21:3,Luke 21:4,Luke 21:5,1,Matt 18:8,Matt 18:9,Matt 18:10,0.130122
Luke 21:3,Luke 21:4,Luke 21:5,2,Matt 18:7,Matt 18:8,Matt 18:9,0.114611
Luke 21:3,Luke 21:4,Luke 21:5,3,Matt 26:10,Matt 26:11,Matt 26:12,0.104871
Luke 21:3,Luke 21:4,Luke 21:5,4,Matt 26:11,Matt 26:12,Matt 26:13,0.104238
Luke 21:3,Luke 21:4,Luke 21:5,5,Matt 18:9,Matt 18:10,Matt 18:12,0.09324
Luke 21:3,Luke 21:4,Luke 21:5,6,Matt 21:2,Matt 21:3,Matt 21:4,0.086831
Luke 21:3,Luke 21:4,Luke 21:5,7,Matt 21:3,Matt 21:4,Matt 21:5,0.081712
Luke 21:3,Luke 21:4,Luke 21:5,8,Matt 21:21,Matt 21:22,Matt 21:23,0.081195
Luke 21:3,Luke 21:4,Luke 21:5,9,Matt 23:39,Matt 24:1,Matt 24:2,0.079384
Luke 21:3,Luke 21:4,Luke 21:5,10,Matt 24:1,Matt 24:2,Matt 24:3,0.078838
Luke 21:4,Luke 21:5,Luke 21:6,1,Matt 23:39,Matt 24:1,Matt 24:2,0.211808
Luke 21:4,Luke 21:5,Luke 21:6,2,Matt 24:1,Matt 24:2,Matt 24:3,0.1893
Luke 21:4,Luke 21:5,Luke 21:6,3,Matt 24:2,Matt 24:3,Matt 24:4,0.182465
Luke 21:4,Luke 21:5,Luke 21:6,4,Matt 18:8,Matt 18:9,Matt 18:10,0.102117
Luke 21:4,Luke 21:5,Luke 21:6,5,Matt 18:7,Matt 18:8,Matt 18:9,0.096352
Luke 21:4,Luke 21:5,Luke 21:6,6,Matt 21:42,Matt 21:43,Matt 21:44,0.095467
Luke 21:4,Luke 21:5,Luke 21:6,7,Matt 12:31,Matt 12:32,Matt 12:33,0.09098
Luke 21:4,Luke 21:5,Luke 21:6,8,Matt 12:30,Matt 12:31,Matt 12:32,0.087648
Luke 21:4,Luke 21:5,Luke 21:6,9,Matt 26:11,Matt 26:12,Matt 26:13,0.083233
Luke 21:4,Luke 21:5,Luke 21:6,10,Matt 26:10,Matt 26:11,Matt 26:12,0.082708
Luke 21:5,Luke 21:6,Luke 21:7,1,Matt 24:2,Matt 24:3,Matt 24:4,0.284028
Luke 21:5,Luke 21:6,Luke 21:7,2,Matt 24:1,Matt 24:2,Matt 24:3,0.283677
Luke 21:5,Luke 21:6,Luke 21:7,3,Matt 23:39,Matt 24:1,Matt 24:2,0.220219
Luke 21:5,Luke 21:6,Luke 21:7,4,Matt 24:3,Matt 24:4,Matt 24:5,0.1336
Luke 21:5,Luke 21:6,Luke 21:7,5,Matt 21:42,Matt 21:43,Matt 21:44,0.123735
Luke 21:5,Luke 21:6,Luke 21:7,6,Matt 12:30,Matt 12:31,Matt 12:32,0.100498
Luke 21:5,Luke 21:6,Luke 21:7,7,Matt 12:31,Matt 12:32,Matt 12:33,0.097004
Luke 21:5,Luke 21:6,Luke 21:7,8,Matt 12:37,Matt 12:38,Matt 12:39,0.087527
Luke 21:5,Luke 21:6,Luke 21:7,9,Matt 21:3,Matt 21:4,Matt 21:5,0.085785
Luke 21:5,Luke 21:6,Luke 21:7,10,Matt 21:2,Matt 21:3,Matt 21:4,0.085783
Luke 21:6,Luke 21:7,Luke 21:8,1,Matt 24:2,Matt 24:3,Matt 24:4,0.333996
Luke 21:6,Luke 21:7,Luke 21:8,2,Matt 24:3,Matt 24:4,Matt 24:5,0.323725
Luke 21:6,Luke 21:7,Luke 21:8,3,Matt 24:1,Matt 24:2,Matt 24:3,0.276449
Luke 21:6,Luke 21:7,Luke 21:8,4,Matt 23:39,Matt 24:1,Matt 24:2,0.232933
Luke 21:6,Luke 21:7,Luke 21:8,5,Matt 24:4,Matt 24:5,Matt 24:6,0.223662
Luke 21:6,Luke 21:7,Luke 21:8,6,Matt 24:5,Matt 24:6,Matt 24:7,0.143734
Luke 21:6,Luke 21:7,Luke 21:8,7,Matt 12:30,Matt 12:31,Matt 12:32,0.114702
Luke 21:6,Luke 21:7,Luke 21:8,8,Matt 21:42,Matt 21:43,Matt 21:44,0.106714
Luke 21:6,Luke 21:7,Luke 21:8,9,Matt 21:40,Matt 21:41,Matt 21:42,0.090127
Luke 21:6,Luke 21:7,Luke 21:8,10,Matt 21:41,Matt 21:42,Matt 21:43,0.087312
Luke 21:7,Luke 21:8,Luke 21:9,1,Matt 24:4,Matt 24:5,Matt 24:6,0.316268
Luke 21:7,Luke 21:8,Luke 21:9,2,Matt 24:3,Matt 24:4,Matt 24:5,0.300656
Luke 21:7,Luke 21:8,Luke 21:9,3,Matt 24:5,Matt 24:6,Matt 24:7,0.231795
Luke 21:7,Luke 21:8,Luke 21:9,4,Matt 24:2,Matt 24:3,Matt 24:4,0.192932
Luke 21:7,Luke 21:8,Luke 21:9,5,Matt 24:1,Matt 24:2,Matt 24:3,0.146909
Luke 21:7,Luke 21:8,Luke 21:9,6,Matt 24:6,Matt 24:7,Matt 24:8,0.135196
Luke 21:7,Luke 21:8,Luke 21:9,7,Matt 24:11,Matt 24:12,Matt 24:13,0.090874
Luke 21:7,Luke 21:8,Luke 21:9,8,Matt 23:39,Matt 24:1,Matt 24:2,0.089759
Luke 21:7,Luke 21:8,Luke 21:9,9,Matt 24:33,Matt 24:34,Matt 24:35,0.084179
Luke 21:7,Luke 21:8,Luke 21:9,10,Matt 18:10,Matt 18:12,Matt 18:13,0.083582
Luke 21:8,Luke 21:9,Luke 21:10,1,Matt 24:5,Matt 24:6,Matt 24:7,0.381303
Luke 21:8,Luke 21:9,Luke 21:10,2,Matt 24:4,Matt 24:5,Matt 24:6,0.31766
Luke 21:8,Luke 21:9,Luke 21:10,3,Matt 24:6,Matt 24:7,Matt 24:8,0.283284
Luke 21:8,Luke 21:9,Luke 21:10,4,Matt 24:7,Matt 24:8,Matt 24:9,0.225548
Luke 21:8,Luke 21:9,Luke 21:10,5,Matt 24:3,Matt 24:4,Matt 24:5,0.21444
Luke 21:8,Luke 21:9,Luke 21:10,6,Matt 24:9,Matt 24:10,Matt 24:11,0.115705
Luke 21:8,Luke 21:9,Luke 21:10,7,Matt 24:2,Matt 24:3,Matt 24:4,0.10825
Luke 21:8,Luke 21:9,Luke 21:10,8,Matt 24:11,Matt 24:12,Matt 24:13,0.09835
Luke 21:8,Luke 21:9,Luke 21:10,9,Matt 23:39,Matt 24:1,Matt 24:2,0.091406
Luke 21:8,Luke 21:9,Luke 21:10,10,Matt 24:12,Matt 24:13,Matt 24:14,0.089017
Luke 21:9,Luke 21:10,Luke 21:11,1,Matt 24:6,Matt 24:7,Matt 24:8,0.322613
Luke 21:9,Luke 21:10,Luke 21:11,2,Matt 24:5,Matt 24:6,Matt 24:7,0.310228
Luke 21:9,Luke 21:10,Luke 21:11,3,Matt 24:7,Matt 24:8,Matt 24:9,0.262507
Luke 21:9,Luke 21:10,Luke 21:11,4,Matt 24:4,Matt 24:5,Matt 24:6,0.122273
Luke 21:9,Luke 21:10,Luke 21:11,5,Matt 11:10,Matt 11:11,Matt 11:12,0.097042
Luke 21:9,Luke 21:10,Luke 21:11,6,Matt 11:11,Matt 11:12,Matt 11:13,0.096864
Luke 21:9,Luke 21:10,Luke 21:11,7,Matt 11:9,Matt 11:10,Matt 11:11,0.095165
Luke 21:9,Luke 21:10,Luke 21:11,8,Matt 8:24,Matt 8:25,Matt 8:26,0.08912
Luke 21:9,Luke 21:10,Luke 21:11,9,Matt 18:1,Matt 18:2,Matt 18:3,0.086312
Luke 21:9,Luke 21:10,Luke 21:11,10,Matt 24:13,Matt 24:14,Matt 24:15,0.080304
Luke 21:10,Luke 21:11,Luke 21:12,1,Matt 24:7,Matt 24:8,Matt 24:9,0.293805
Luke 21:10,Luke 21:11,Luke 21:12,2,Matt 24:6,Matt 24:7,Matt 24:8,0.22303
Luke 21:10,Luke 21:11,Luke 21:12,3,Matt 24:5,Matt 24:6,Matt 24:7,0.222939
Luke 21:10,Luke 21:11,Luke 21:12,4,Matt 11:10,Matt 11:11,Matt 11:12,0.101338
Luke 21:10,Luke 21:11,Luke 21:12,5,Matt 11:11,Matt 11:12,Matt 11:13,0.099536
Luke 21:10,Luke 21:11,Luke 21:12,6,Matt 11:9,Matt 11:10,Matt 11:11,0.098178
Luke 21:10,Luke 21:11,Luke 21:12,7,Matt 5:10,Matt 5:11,Matt 5:12,0.090062
Luke 21:10,Luke 21:11,Luke 21:12,8,Matt 8:24,Matt 8:25,Matt 8:26,0.08609
Luke 21:10,Luke 21:11,Luke 21:12,9,Matt 24:8,Matt 24:9,Matt 24:10,0.083396
Luke 21:10,Luke 21:11,Luke 21:12,10,Matt 24:9,Matt 24:10,Matt 24:11,0.081153
Luke 21:11,Luke 21:12,Luke 21:13,1,Matt 24:7,Matt 24:8,Matt 24:9,0.107959
Luke 21:11,Luke 21:12,Luke 21:13,2,Matt 10:17,Matt 10:18,Matt 10:19,0.088949
Luke 21:11,Luke 21:12,Luke 21:13,3,Matt 11:9,Matt 11:10,Matt 11:11,0.085866
Luke 21:11,Luke 21:12,Luke 21:13,4,Matt 5:10,Matt 5:11,Matt 5:12,0.085375
Luke 21:11,Luke 21:12,Luke 21:13,5,Matt 11:10,Matt 11:11,Matt 11:12,0.082232
Luke 21:11,Luke 21:12,Luke 21:13,6,Matt 10:16,Matt 10:17,Matt 10:18,0.082115
Luke 21:11,Luke 21:12,Luke 21:13,7,Matt 11:11,Matt 11:12,Matt 11:13,0.078734
Luke 21:11,Luke 21:12,Luke 21:13,8,Matt 24:5,Matt 24:6,Matt 24:7,0.077978
Luke 21:11,Luke 21:12,Luke 21:13,9,Matt 26:48,Matt 26:49,Matt 26:50,0.073399
Luke 21:11,Luke 21:12,Luke 21:13,10,Matt 24:6,Matt 24:7,Matt 24:8,0.072106
Luke 21:12,Luke 21:13,Luke 21:14,1,Matt 10:17,Matt 10:18,Matt 10:19,0.109383
Luke 21:12,Luke 21:13,Luke 21:14,2,Matt 10:16,Matt 10:17,Matt 10:18,0.0959
Luke 21:12,Luke 21:13,Luke 21:14,3,Matt 10:18,Matt 10:19,Matt 10:20,0.084063
Luke 21:12,Luke 21:13,Luke 21:14,4,Matt 5:10,Matt 5:11,Matt 5:12,0.081497
Luke 21:12,Luke 21:13,Luke 21:14,5,Matt 27:2,Matt 27:3,Matt 27:4,0.067628
Luke 21:12,Luke 21:13,Luke 21:14,6,Matt 23:34,Matt 23:35,Matt 23:36,0.066623
Luke 21:12,Luke 21:13,Luke 21:14,7,Matt 26:48,Matt 26:49,Matt 26:50,0.066259
Luke 21:12,Luke 21:13,Luke 21:14,8,Matt 26:49,Matt 26:50,Matt 26:51,0.064681
Luke 21:12,Luke 21:13,Luke 21:14,9,Matt 26:50,Matt 26:51,Matt 26:52,0.064147
Luke 21:12,Luke 21:13,Luke 21:14,10,Matt 5:9,Matt 5:10,Matt 5:11,0.061515
Luke 21:13,Luke 21:14,Luke 21:15,1,Matt 10:18,Matt 10:19,Matt 10:20,0.053503
Luke 21:13,Luke 21:14,Luke 21:15,2,Matt 10:17,Matt 10:18,Matt 10:19,0.053346
Luke 21:13,Luke 21:14,Luke 21:15,3,Matt 15:17,Matt 15:18,Matt 15:19,0.051819
Luke 21:13,Luke 21:14,Luke 21:15,4,Matt 15:16,Matt 15:17,Matt 15:18,0.048611
Luke 21:13,Luke 21:14,Luke 21:15,5,Matt 5:39,Matt 5:40,Matt 5:41,0.046607
Luke 21:13,Luke 21:14,Luke 21:15,6,Matt 5:14,Matt 5:15,Matt 5:16,0.044878
Luke 21:13,Luke 21:14,Luke 21:15,7,Matt 5:38,Matt 5:39,Matt 5:40,0.04441
Luke 21:13,Luke 21:14,Luke 21:15,8,Matt 10:26,Matt 10:27,Matt 10:28,0.042827
Luke 21:13,Luke 21:14,Luke 21:15,9,Matt 5:37,Matt 5:38,Matt 5:39,0.042548
Luke 21:13,Luke 21:14,Luke 21:15,10,Matt 6:24,Matt 6:25,Matt 6:26,0.042389
Luke 21:14,Luke 21:15,Luke 21:16,1,Matt 10:19,Matt 10:20,Matt 10:21,0.105881
Luke 21:14,Luke 21:15,Luke 21:16,2,Matt 10:20,Matt 10:21,Matt 10:22,0.097905
Luke 21:14,Luke 21:15,Luke 21:16,3,Matt 10:21,Matt 10:22,Matt 10:23,0.086496
Luke 21:14,Luke 21:15,Luke 21:16,4,Matt 18:33,Matt 18:34,Matt 18:35,0.053911
Luke 21:14,Luke 21:15,Luke 21:16,5,Matt 5:39,Matt 5:40,Matt 5:41,0.050306
Luke 21:14,Luke 21:15,Luke 21:16,6,Matt 15:16,Matt 15:17,Matt 15:18,0.048292
Luke 21:14,Luke 21:15,Luke 21:16,7,Matt 5:38,Matt 5:39,Matt 5:40,0.048216
Luke 21:14,Luke 21:15,Luke 21:16,8,Matt 15:17,Matt 15:18,Matt 15:19,0.047435
Luke 21:14,Luke 21:15,Luke 21:16,9,Matt 10:17,Matt 10:18,Matt 10:19,0.046185
Luke 21:14,Luke 21:15,Luke 21:16,10,Matt 18:34,Matt 18:35,Matt 19:1,0.045831
Luke 21:15,Luke 21:16,Luke 21:17,1,Matt 10:20,Matt 10:21,Matt 10:22,0.246408
Luke 21:15,Luke 21:16,Luke 21:17,2,Matt 10:21,Matt 10:22,Matt 10:23,0.214737
Luke 21:15,Luke 21:16,Luke 21:17,3,Matt 24:8,Matt 24:9,Matt 24:10,0.159181
Luke 21:15,Luke 21:16,Luke 21:17,4,Matt 24:9,Matt 24:10,Matt 24:11,0.151177
Luke 21:15,Luke 21:16,Luke 21:17,5,Matt 10:22,Matt 10:23,Matt 10:24,0.134704
