luke_center_ref,matt_center_ref,luke_window_refs,matt_window_refs,rank,window_score
Luke 19:37,Matt 3:2,Luke 19:36 | Luke 19:37 | Luke 19:39,Matt 3:1 | Matt 3:2 | Matt 3:7,9,0.046931
Luke 19:37,Matt 5:8,Luke 19:36 | Luke 19:37 | Luke 19:39,Matt 5:7 | Matt 5:8 | Matt 5:9,10,0.043537
Luke 19:39,Matt 12:38,Luke 19:37 | Luke 19:39 | Luke 19:40,Matt 12:37 | Matt 12:38 | Matt 12:39,1,0.183486
Luke 19:39,Matt 8:19,Luke 19:37 | Luke 19:39 | Luke 19:40,Matt 8:18 | Matt 8:19 | Matt 8:20,2,0.136183
Luke 19:39,Matt 21:11,Luke 19:37 | Luke 19:39 | Luke 19:40,Matt 21:10 | Matt 21:11 | Matt 21:14,3,0.129149
Luke 19:39,Matt 26:18,Luke 19:37 | Luke 19:39 | Luke 19:40,Matt 26:16 | Matt 26:18 | Matt 26:25,4,0.128954
Luke 19:39,Matt 12:23,Luke 19:37 | Luke 19:39 | Luke 19:40,Matt 12:22 | Matt 12:23 | Matt 12:28,5,0.123705
Luke 19:39,Matt 23:1,Luke 19:37 | Luke 19:39 | Luke 19:40,Matt 22:45 | Matt 23:1 | Matt 23:2,6,0.113950
Luke 19:39,Matt 10:24,Luke 19:37 | Luke 19:39 | Luke 19:40,Matt 10:23 | Matt 10:24 | Matt 10:25,7,0.101330
Luke 19:39,Matt 9:33,Luke 19:37 | Luke 19:39 | Luke 19:40,Matt 9:32 | Matt 9:33 | Matt 9:35,8,0.101266
Luke 19:39,Matt 15:12,Luke 19:37 | Luke 19:39 | Luke 19:40,Matt 14:35 | Matt 15:12 | Matt 15:13,9,0.100323
Luke 19:39,Matt 5:1,Luke 19:37 | Luke 19:39 | Luke 19:40,Matt 4:25 | Matt 5:1 | Matt 5:2,10,0.088478
Luke 19:40,Matt 25:45,Luke 19:39 | Luke 19:40 | Luke 19:41,Matt 25:44 | Matt 25:45 | Matt 25:46,1,0.145583
Luke 19:40,Matt 25:40,Luke 19:39 | Luke 19:40 | Luke 19:41,Matt 25:39 | Matt 25:40 | Matt 25:41,2,0.121334
Luke 19:40,Matt 26:25,Luke 19:39 | Luke 19:40 | Luke 19:41,Matt 26:18 | Matt 26:25 | Matt 26:42,3,0.118046
Luke 19:40,Matt 4:3,Luke 19:39 | Luke 19:40 | Luke 19:41,Matt 4:2 | Matt 4:3 | Matt 4:4,4,0.105865
Luke 19:40,Matt 15:23,Luke 19:39 | Luke 19:40 | Luke 19:41,Matt 15:22 | Matt 15:23 | Matt 15:24,5,0.105684
Luke 19:40,Matt 21:30,Luke 19:39 | Luke 19:40 | Luke 19:41,Matt 21:29 | Matt 21:30 | Matt 21:31,6,0.105099
Luke 19:40,Matt 21:29,Luke 19:39 | Luke 19:40 | Luke 19:41,Matt 21:28 | Matt 21:29 | Matt 21:30,7,0.104615
Luke 19:40,Matt 16:2,Luke 19:39 | Luke 19:40 | Luke 19:41,Matt 15:39 | Matt 16:2 | Matt 16:3,8,0.104133
Luke 19:40,Matt 26:66,Luke 19:39 | Luke 19:40 | Luke 19:41,Matt 26:60 | Matt 26:66 | Matt 26:68,9,0.104014
Luke 19:40,Matt 13:37,Luke 19:39 | Luke 19:40 | Luke 19:41,Matt 13:36 | Matt 13:37 | Matt 13:38,10,0.103911
Luke 19:41,Matt 3:2,Luke 19:40 | Luke 19:41 | Luke 19:42,Matt 3:1 | Matt 3:2 | Matt 3:7,1,0.094614
Luke 19:41,Matt 10:23,Luke 19:40 | Luke 19:41 | Luke 19:42,Matt 10:16 | Matt 10:23 | Matt 10:24,2,0.086490
Luke 19:41,Matt 10:7,Luke 19:40 | Luke 19:41 | Luke 19:42,Matt 10:6 | Matt 10:7 | Matt 10:8,3,0.082368
Luke 19:41,Matt 8:34,Luke 19:40 | Luke 19:41 | Luke 19:42,Matt 8:28 | Matt 8:34 | Matt 9:1,4,0.080285
Luke 19:41,Matt 21:18,Luke 19:40 | Luke 19:41 | Luke 19:42,Matt 21:17 | Matt 21:18 | Matt 21:19,5,0.075144
Luke 19:41,Matt 23:34,Luke 19:40 | Luke 19:41 | Luke 19:42,Matt 23:33 | Matt 23:34 | Matt 23:35,6,0.068904
Luke 19:41,Matt 21:10,Luke 19:40 | Luke 19:41 | Luke 19:42,Matt 21:7 | Matt 21:10 | Matt 21:11,7,0.063316
Luke 19:41,Matt 21:17,Luke 19:40 | Luke 19:41 | Luke 19:42,Matt 21:16 | Matt 21:17 | Matt 21:18,8,0.061938
Luke 19:41,Matt 2:18,Luke 19:40 | Luke 19:41 | Luke 19:42,Matt 2:17 | Matt 2:18 | Matt 2:19,9,0.061458
Luke 19:41,Matt 11:20,Luke 19:40 | Luke 19:41 | Luke 19:42,Matt 11:19 | Matt 11:20 | Matt 11:21,10,0.054748
Luke 19:42,Matt 7:4,Luke 19:41 | Luke 19:42 | Luke 19:43,Matt 7:3 | Matt 7:4 | Matt 7:5,1,0.106654
Luke 19:42,Matt 24:44,Luke 19:41 | Luke 19:42 | Luke 19:43,Matt 24:43 | Matt 24:44 | Matt 24:45,2,0.101356
Luke 19:42,Matt 10:13,Luke 19:41 | Luke 19:42 | Luke 19:43,Matt 10:12 | Matt 10:13 | Matt 10:14,3,0.089636
Luke 19:42,Matt 5:38,Luke 19:41 | Luke 19:42 | Luke 19:43,Matt 5:37 | Matt 5:38 | Matt 5:39,4,0.087007
Luke 19:42,Matt 7:3,Luke 19:41 | Luke 19:42 | Luke 19:43,Matt 7:1 | Matt 7:3 | Matt 7:4,5,0.085589
Luke 19:42,Matt 9:30,Luke 19:41 | Luke 19:42 | Luke 19:43,Matt 9:29 | Matt 9:30 | Matt 9:31,6,0.081143
Luke 19:42,Matt 7:5,Luke 19:41 | Luke 19:42 | Luke 19:43,Matt 7:4 | Matt 7:5 | Matt 7:6,7,0.080750
Luke 19:42,Matt 13:44,Luke 19:41 | Luke 19:42 | Luke 19:43,Matt 13:43 | Matt 13:44 | Matt 13:45,8,0.080166
Luke 19:42,Matt 13:35,Luke 19:41 | Luke 19:42 | Luke 19:43,Matt 13:33 | Matt 13:35 | Matt 13:36,9,0.077299
Luke 19:42,Matt 20:33,Luke 19:41 | Luke 19:42 | Luke 19:43,Matt 20:20 | Matt 20:33 | Matt 20:34,10,0.074749
Luke 19:43,Matt 5:44,Luke 19:42 | Luke 19:43 | Luke 19:44,Matt 5:43 | Matt 5:44 | Matt 5:45,1,0.110911
Luke 19:43,Matt 5:43,Luke 19:42 | Luke 19:43 | Luke 19:44,Matt 5:42 | Matt 5:43 | Matt 5:44,2,0.106908
Luke 19:43,Matt 23:36,Luke 19:42 | Luke 19:43 | Luke 19:44,Matt 23:35 | Matt 23:36 | Matt 23:37,3,0.077196
Luke 19:43,Matt 10:36,Luke 19:42 | Luke 19:43 | Luke 19:44,Matt 10:35 | Matt 10:36 | Matt 10:41,4,0.072819
Luke 19:43,Matt 24:50,Luke 19:42 | Luke 19:43 | Luke 19:44,Matt 24:49 | Matt 24:50 | Matt 24:51,5,0.067415
Luke 19:43,Matt 8:11,Luke 19:42 | Luke 19:43 | Luke 19:44,Matt 8:10 | Matt 8:11 | Matt 8:12,6,0.052038
Luke 19:43,Matt 13:25,Luke 19:42 | Luke 19:43 | Luke 19:44,Matt 13:24 | Matt 13:25 | Matt 13:26,7,0.048928
Luke 19:43,Matt 28:20,Luke 19:42 | Luke 19:43 | Luke 19:44,Matt 28:19 | Matt 28:20,8,0.041827
Luke 19:43,Matt 13:28,Luke 19:42 | Luke 19:43 | Luke 19:44,Matt 13:27 | Matt 13:28 | Matt 13:29,9,0.040752
Luke 19:43,Matt 4:24,Luke 19:42 | Luke 19:43 | Luke 19:44,Matt 4:23 | Matt 4:24 | Matt 4:25,10,0.039656
Luke 19:44,Matt 24:50,Luke 19:43 | Luke 19:44 | Luke 19:47,Matt 24:49 | Matt 24:50 | Matt 24:51,1,0.132938
Luke 19:44,Matt 1:25,Luke 19:43 | Luke 19:44 | Luke 19:47,Matt 1:24 | Matt 1:25 | Matt 2:1,2,0.122324
Luke 19:44,Matt 10:26,Luke 19:43 | Luke 19:44 | Luke 19:47,Matt 10:25 | Matt 10:26 | Matt 10:27,3,0.121010
Luke 19:44,Matt 2:18,Luke 19:43 | Luke 19:44 | Luke 19:47,Matt 2:17 | Matt 2:18 | Matt 2:19,4,0.110233
Luke 19:44,Matt 12:32,Luke 19:43 | Luke 19:44 | Luke 19:47,Matt 12:30 | Matt 12:32 | Matt 12:33,5,0.104982
Luke 19:44,Matt 24:39,Luke 19:43 | Luke 19:44 | Luke 19:47,Matt 24:38 | Matt 24:39 | Matt 24:40,6,0.094566
Luke 19:44,Matt 3:9,Luke 19:43 | Luke 19:44 | Luke 19:47,Matt 3:8 | Matt 3:9 | Matt 3:10,7,0.091929
Luke 19:44,Matt 21:44,Luke 19:43 | Luke 19:44 | Luke 19:47,Matt 21:43 | Matt 21:44 | Matt 21:45,8,0.087606
Luke 19:44,Matt 7:9,Luke 19:43 | Luke 19:44 | Luke 19:47,Matt 7:8 | Matt 7:9 | Matt 7:10,9,0.084661
Luke 19:44,Matt 27:66,Luke 19:43 | Luke 19:44 | Luke 19:47,Matt 27:65 | Matt 27:66 | Matt 28:1,10,0.079081
Luke 19:47,Matt 21:15,Luke 19:44 | Luke 19:47 | Luke 19:48,Matt 21:14 | Matt 21:15 | Matt 21:16,1,0.165148
Luke 19:47,Matt 2:4,Luke 19:44 | Luke 19:47 | Luke 19:48,Matt 2:3 | Matt 2:4 | Matt 2:5,2,0.153294
Luke 19:47,Matt 26:3,Luke 19:44 | Luke 19:47 | Luke 19:48,Matt 26:2 | Matt 26:3 | Matt 26:7,3,0.118021
Luke 19:47,Matt 27:20,Luke 19:44 | Luke 19:47 | Luke 19:48,Matt 27:19 | Matt 27:20 | Matt 27:21,4,0.107721
Luke 19:47,Matt 6:33,Luke 19:44 | Luke 19:47 | Luke 19:48,Matt 6:32 | Matt 6:33 | Matt 6:34,5,0.100019
Luke 19:47,Matt 24:1,Luke 19:44 | Luke 19:47 | Luke 19:48,Matt 23:39 | Matt 24:1 | Matt 24:10,6,0.099426
Luke 19:47,Matt 27:1,Luke 19:44 | Luke 19:47 | Luke 19:48,Matt 26:72 | Matt 27:1 | Matt 27:2,7,0.087455
Luke 19:47,Matt 27:64,Luke 19:44 | Luke 19:47 | Luke 19:48,Matt 27:63 | Matt 27:64 | Matt 27:65,8,0.086846
Luke 19:47,Matt 12:6,Luke 19:44 | Luke 19:47 | Luke 19:48,Matt 12:5 | Matt 12:6 | Matt 12:7,9,0.086210
Luke 19:47,Matt 21:14,Luke 19:44 | Luke 19:47 | Luke 19:48,Matt 21:11 | Matt 21:14 | Matt 21:15,10,0.074597
Luke 19:48,Matt 6:3,Luke 19:47 | Luke 19:48 | Luke 20:1,Matt 6:2 | Matt 6:3 | Matt 6:4,1,0.120894
Luke 19:48,Matt 26:60,Luke 19:47 | Luke 19:48 | Luke 20:1,Matt 26:54 | Matt 26:60 | Matt 26:66,2,0.117925
Luke 19:48,Matt 12:43,Luke 19:47 | Luke 19:48 | Luke 20:1,Matt 12:42 | Matt 12:43 | Matt 12:44,3,0.102747
Luke 19:48,Matt 27:22,Luke 19:47 | Luke 19:48 | Luke 20:1,Matt 27:21 | Matt 27:22 | Matt 27:24,4,0.083314
Luke 19:48,Matt 23:3,Luke 19:47 | Luke 19:48 | Luke 20:1,Matt 23:2 | Matt 23:3 | Matt 23:4,5,0.081265
Luke 19:48,Matt 24:39,Luke 19:47 | Luke 19:48 | Luke 20:1,Matt 24:38 | Matt 24:39 | Matt 24:40,6,0.071702
Luke 19:48,Matt 5:27,Luke 19:47 | Luke 19:48 | Luke 20:1,Matt 5:26 | Matt 5:27 | Matt 5:28,7,0.066750
Luke 19:48,Matt 13:15,Luke 19:47 | Luke 19:48 | Luke 20:1,Matt 13:10 | Matt 13:15 | Matt 13:16,8,0.062080
Luke 19:48,Matt 24:46,Luke 19:47 | Luke 19:48 | Luke 20:1,Matt 24:45 | Matt 24:46 | Matt 24:47,9,0.060820
Luke 19:48,Matt 6:32,Luke 19:47 | Luke 19:48 | Luke 20:1,Matt 6:31 | Matt 6:32 | Matt 6:33,10,0.058248
Luke 20:1,Matt 26:3,Luke 19:48 | Luke 20:1 | Luke 20:7,Matt 26:2 | Matt 26:3 | Matt 26:7,1,0.169358
Luke 20:1,Matt 21:15,Luke 19:48 | Luke 20:1 | Luke 20:7,Matt 21:14 | Matt 21:15 | Matt 21:16,2,0.166508
Luke 20:1,Matt 2:4,Luke 19:48 | Luke 20:1 | Luke 20:7,Matt 2:3 | Matt 2:4 | Matt 2:5,3,0.150367
Luke 20:1,Matt 27:1,Luke 19:48 | Luke 20:1 | Luke 20:7,Matt 26:72 | Matt 27:1 | Matt 27:2,4,0.140069
Luke 20:1,Matt 27:20,Luke 19:48 | Luke 20:1 | Luke 20:7,Matt 27:19 | Matt 27:20 | Matt 27:21,5,0.101031
Luke 20:1,Matt 24:1,Luke 19:48 | Luke 20:1 | Luke 20:7,Matt 23:39 | Matt 24:1 | Matt 24:10,6,0.095930
Luke 20:1,Matt 21:14,Luke 19:48 | Luke 20:1 | Luke 20:7,Matt 21:11 | Matt 21:14 | Matt 21:15,7,0.085551
Luke 20:1,Matt 27:3,Luke 19:48 | Luke 20:1 | Luke 20:7,Matt 27:2 | Matt 27:3 | Matt 27:4,8,0.079477
Luke 20:1,Matt 5:2,Luke 19:48 | Luke 20:1 | Luke 20:7,Matt 5:1 | Matt 5:2 | Matt 5:3,9,0.077475
Luke 20:1,Matt 4:23,Luke 19:48 | Luke 20:1 | Luke 20:7,Matt 4:22 | Matt 4:23 | Matt 4:24,10,0.072790
Luke 20:7,Matt 28:5,Luke 20:1 | Luke 20:7 | Luke 20:12,Matt 28:4 | Matt 28:5 | Matt 28:8,1,0.113661
Luke 20:7,Matt 13:56,Luke 20:1 | Luke 20:7 | Luke 20:12,Matt 13:53 | Matt 13:56 | Matt 13:58,2,0.105379
Luke 20:7,Matt 6:8,Luke 20:1 | Luke 20:7 | Luke 20:12,Matt 6:7 | Matt 6:8 | Matt 6:9,3,0.085121
Luke 20:7,Matt 22:1,Luke 20:1 | Luke 20:7 | Luke 20:12,Matt 21:45 | Matt 22:1 | Matt 22:2,4,0.077659
Luke 20:7,Matt 25:26,Luke 20:1 | Luke 20:7 | Luke 20:12,Matt 25:25 | Matt 25:26 | Matt 25:27,5,0.074827
Luke 20:7,Matt 13:27,Luke 20:1 | Luke 20:7 | Luke 20:12,Matt 13:26 | Matt 13:27 | Matt 13:28,6,0.073487
Luke 20:7,Matt 26:70,Luke 20:1 | Luke 20:7 | Luke 20:12,Matt 26:68 | Matt 26:70 | Matt 26:71,7,0.071742
Luke 20:7,Matt 26:72,Luke 20:1 | Luke 20:7 | Luke 20:12,Matt 26:71 | Matt 26:72 | Matt 27:1,8,0.066952
Luke 20:7,Matt 11:4,Luke 20:1 | Luke 20:7 | Luke 20:12,Matt 11:3 | Matt 11:4 | Matt 11:5,9,0.066223
Luke 20:7,Matt 27:25,Luke 20:1 | Luke 20:7 | Luke 20:12,Matt 27:24 | Matt 27:25 | Matt 27:28,10,0.066169
Luke 20:12,Matt 6:33,Luke 20:7 | Luke 20:12 | Luke 20:13,Matt 6:32 | Matt 6:33 | Matt 6:34,1,0.099953
Luke 20:12,Matt 14:10,Luke 20:7 | Luke 20:12 | Luke 20:13,Matt 14:9 | Matt 14:10 | Matt 14:18,2,0.077070
Luke 20:12,Matt 22:7,Luke 20:7 | Luke 20:12 | Luke 20:13,Matt 22:6 | Matt 22:7 | Matt 22:8,3,0.070026
Luke 20:12,Matt 6:27,Luke 20:7 | Luke 20:12 | Luke 20:13,Matt 6:26 | Matt 6:27 | Matt 6:28,4,0.064600
Luke 20:12,Matt 11:2,Luke 20:7 | Luke 20:12 | Luke 20:13,Matt 11:1 | Matt 11:2 | Matt 11:3,5,0.061485
Luke 20:12,Matt 7:5,Luke 20:7 | Luke 20:12 | Luke 20:13,Matt 7:4 | Matt 7:5 | Matt 7:6,6,0.060140
Luke 20:12,Matt 12:35,Luke 20:7 | Luke 20:12 | Luke 20:13,Matt 12:34 | Matt 12:35 | Matt 12:36,7,0.048448
Luke 20:12,Matt 2:8,Luke 20:7 | Luke 20:12 | Luke 20:13,Matt 2:7 | Matt 2:8 | Matt 2:9,8,0.045445
Luke 20:12,Matt 12:28,Luke 20:7 | Luke 20:12 | Luke 20:13,Matt 12:23 | Matt 12:28 | Matt 12:30,9,0.043101
Luke 20:12,Matt 9:25,Luke 20:7 | Luke 20:12 | Luke 20:13,Matt 9:24 | Matt 9:25 | Matt 9:26,10,0.043051
Luke 20:13,Matt 20:8,Luke 20:12 | Luke 20:13 | Luke 20:18,Matt 20:7 | Matt 20:8 | Matt 20:9,1,0.133721
Luke 20:13,Matt 6:3,Luke 20:12 | Luke 20:13 | Luke 20:18,Matt 6:2 | Matt 6:3 | Matt 6:4,2,0.097139
Luke 20:13,Matt 7:21,Luke 20:12 | Luke 20:13 | Luke 20:18,Matt 7:20 | Matt 7:21 | Matt 7:22,3,0.089017
Luke 20:13,Matt 27:22,Luke 20:12 | Luke 20:13 | Luke 20:18,Matt 27:21 | Matt 27:22 | Matt 27:24,4,0.086534
Luke 20:13,Matt 20:33,Luke 20:12 | Luke 20:13 | Luke 20:18,Matt 20:20 | Matt 20:33 | Matt 20:34,5,0.078229
Luke 20:13,Matt 20:7,Luke 20:12 | Luke 20:13 | Luke 20:18,Matt 20:6 | Matt 20:7 | Matt 20:8,6,0.076837
Luke 20:13,Matt 2:15,Luke 20:12 | Luke 20:13 | Luke 20:18,Matt 2:14 | Matt 2:15 | Matt 2:16,7,0.075420
Luke 20:13,Matt 9:28,Luke 20:12 | Luke 20:13 | Luke 20:18,Matt 9:27 | Matt 9:28 | Matt 9:29,8,0.074127
Luke 20:13,Matt 1:22,Luke 20:12 | Luke 20:13 | Luke 20:18,Matt 1:21 | Matt 1:22 | Matt 1:23,9,0.072938
Luke 20:13,Matt 12:18,Luke 20:12 | Luke 20:13 | Luke 20:18,Matt 12:17 | Matt 12:18 | Matt 12:19,10,0.070847
Luke 20:18,Matt 21:44,Luke 20:13 | Luke 20:18 | Luke 20:19,Matt 21:43 | Matt 21:44 | Matt 21:45,1,0.671571
Luke 20:18,Matt 4:9,Luke 20:13 | Luke 20:18 | Luke 20:19,Matt 4:8 | Matt 4:9 | Matt 4:10,2,0.119976
Luke 20:18,Matt 17:6,Luke 20:13 | Luke 20:18 | Luke 20:19,Matt 17:2 | Matt 17:6 | Matt 17:7,3,0.113524
Luke 20:18,Matt 18:26,Luke 20:13 | Luke 20:18 | Luke 20:19,Matt 18:25 | Matt 18:26 | Matt 18:27,4,0.103725
Luke 20:18,Matt 18:29,Luke 20:13 | Luke 20:18 | Luke 20:19,Matt 18:28 | Matt 18:29 | Matt 18:30,5,0.091253
Luke 20:18,Matt 10:29,Luke 20:13 | Luke 20:18 | Luke 20:19,Matt 10:28 | Matt 10:29 | Matt 10:30,6,0.085595
Luke 20:18,Matt 7:25,Luke 20:13 | Luke 20:18 | Luke 20:19,Matt 7:24 | Matt 7:25 | Matt 7:26,7,0.080951
Luke 20:18,Matt 7:27,Luke 20:13 | Luke 20:18 | Luke 20:19,Matt 7:26 | Matt 7:27 | Matt 7:28,8,0.077263
Luke 20:18,Matt 27:66,Luke 20:13 | Luke 20:18 | Luke 20:19,Matt 27:65 | Matt 27:66 | Matt 28:1,9,0.061601
Luke 20:18,Matt 14:35,Luke 20:13 | Luke 20:18 | Luke 20:19,Matt 14:33 | Matt 14:35 | Matt 15:12,10,0.059852
Luke 20:19,Matt 21:45,Luke 20:18 | Luke 20:19 | Luke 20:20,Matt 21:44 | Matt 21:45 | Matt 22:1,1,0.216876
Luke 20:19,Matt 15:15,Luke 20:18 | Luke 20:19 | Luke 20:20,Matt 15:14 | Matt 15:15 | Matt 15:21,2,0.140382
Luke 20:19,Matt 22:1,Luke 20:18 | Luke 20:19 | Luke 20:20,Matt 21:45 | Matt 22:1 | Matt 22:2,3,0.123943
Luke 20:19,Matt 13:53,Luke 20:18 | Luke 20:19 | Luke 20:20,Matt 13:52 | Matt 13:53 | Matt 13:56,4,0.120473
Luke 20:19,Matt 26:3,Luke 20:18 | Luke 20:19 | Luke 20:20,Matt 26:2 | Matt 26:3 | Matt 26:7,5,0.114686
Luke 20:19,Matt 2:4,Luke 20:18 | Luke 20:19 | Luke 20:20,Matt 2:3 | Matt 2:4 | Matt 2:5,6,0.104394
Luke 20:19,Matt 28:5,Luke 20:18 | Luke 20:19 | Luke 20:20,Matt 28:4 | Matt 28:5 | Matt 28:8,7,0.087363
Luke 20:19,Matt 21:15,Luke 20:18 | Luke 20:19 | Luke 20:20,Matt 21:14 | Matt 21:15 | Matt 21:16,8,0.081253
Luke 20:19,Matt 23:2,Luke 20:18 | Luke 20:19 | Luke 20:20,Matt 23:1 | Matt 23:2 | Matt 23:3,9,0.074073
Luke 20:19,Matt 9:3,Luke 20:18 | Luke 20:19 | Luke 20:20,Matt 9:1 | Matt 9:3 | Matt 9:4,10,0.073241
Luke 20:20,Matt 27:2,Luke 20:19 | Luke 20:20 | Luke 20:23,Matt 27:1 | Matt 27:2 | Matt 27:3,1,0.098297
Luke 20:20,Matt 1:19,Luke 20:19 | Luke 20:20 | Luke 20:23,Matt 1:18 | Matt 1:19 | Matt 1:20,2,0.087782
Luke 20:20,Matt 14:31,Luke 20:19 | Luke 20:20 | Luke 20:23,Matt 14:30 | Matt 14:31 | Matt 14:33,3,0.063700
Luke 20:20,Matt 10:41,Luke 20:19 | Luke 20:20 | Luke 20:23,Matt 10:36 | Matt 10:41 | Matt 11:1,4,0.061682
Luke 20:20,Matt 27:14,Luke 20:19 | Luke 20:20 | Luke 20:23,Matt 27:13 | Matt 27:14 | Matt 27:16,5,0.060804
Luke 20:20,Matt 28:14,Luke 20:19 | Luke 20:20 | Luke 20:23,Matt 28:13 | Matt 28:14 | Matt 28:15,6,0.060257
Luke 20:20,Matt 12:37,Luke 20:19 | Luke 20:20 | Luke 20:23,Matt 12:36 | Matt 12:37 | Matt 12:38,7,0.057555
Luke 20:20,Matt 27:21,Luke 20:19 | Luke 20:20 | Luke 20:23,Matt 27:20 | Matt 27:21 | Matt 27:22,8,0.056974
Luke 20:20,Matt 27:19,Luke 20:19 | Luke 20:20 | Luke 20:23,Matt 27:17 | Matt 27:19 | Matt 27:20,9,0.053868
Luke 20:20,Matt 26:25,Luke 20:19 | Luke 20:20 | Luke 20:23,Matt 26:18 | Matt 26:25 | Matt 26:42,10,0.045398
Luke 20:23,Matt 7:3,Luke 20:20 | Luke 20:23 | Luke 20:26,Matt 7:1 | Matt 7:3 | Matt 7:4,1,0.098963
Luke 20:23,Matt 26:18,Luke 20:20 | Luke 20:23 | Luke 20:26,Matt 26:16 | Matt 26:18 | Matt 26:25,2,0.037988
Luke 20:23,Matt 27:22,Luke 20:20 | Luke 20:23 | Luke 20:26,Matt 27:21 | Matt 27:22 | Matt 27:24,3,0.036302
Luke 20:23,Matt 26:25,Luke 20:20 | Luke 20:23 | Luke 20:26,Matt 26:18 | Matt 26:25 | Matt 26:42,4,0.034660
Luke 20:23,Matt 14:28,Luke 20:20 | Luke 20:23 | Luke 20:26,Matt 14:24 | Matt 14:28 | Matt 14:29,5,0.034443
Luke 20:23,Matt 3:15,Luke 20:20 | Luke 20:23 | Luke 20:26,Matt 3:14 | Matt 3:15 | Matt 4:1,6,0.033706
Luke 20:23,Matt 9:28,Luke 20:20 | Luke 20:23 | Luke 20:26,Matt 9:27 | Matt 9:28 | Matt 9:29,7,0.033407
Luke 20:23,Matt 27:19,Luke 20:20 | Luke 20:23 | Luke 20:26,Matt 27:17 | Matt 27:19 | Matt 27:20,8,0.029971
Luke 20:23,Matt 21:31,Luke 20:20 | Luke 20:23 | Luke 20:26,Matt 21:30 | Matt 21:31 | Matt 21:32,9,0.029520
Luke 20:23,Matt 22:1,Luke 20:20 | Luke 20:23 | Luke 20:26,Matt 21:45 | Matt 22:1 | Matt 22:2,10,0.027954
Luke 20:26,Matt 27:14,Luke 20:23 | Luke 20:26 | Luke 20:30,Matt 27:13 | Matt 27:14 | Matt 27:16,1,0.104098
Luke 20:26,Matt 22:22,Luke 20:23 | Luke 20:26 | Luke 20:30,Matt 22:19 | Matt 22:22 | Matt 22:26,2,0.070313
Luke 20:26,Matt 27:25,Luke 20:23 | Luke 20:26 | Luke 20:30,Matt 27:24 | Matt 27:25 | Matt 27:28,3,0.062203
Luke 20:26,Matt 14:31,Luke 20:23 | Luke 20:26 | Luke 20:30,Matt 14:30 | Matt 14:31 | Matt 14:33,4,0.061805
Luke 20:26,Matt 9:33,Luke 20:23 | Luke 20:26 | Luke 20:30,Matt 9:32 | Matt 9:33 | Matt 9:35,5,0.054328
Luke 20:26,Matt 4:4,Luke 20:23 | Luke 20:26 | Luke 20:30,Matt 4:3 | Matt 4:4 | Matt 4:5,6,0.051030
Luke 20:26,Matt 21:20,Luke 20:23 | Luke 20:26 | Luke 20:30,Matt 21:19 | Matt 21:20 | Matt 21:28,7,0.048076
Luke 20:26,Matt 25:43,Luke 20:23 | Luke 20:26 | Luke 20:30,Matt 25:42 | Matt 25:43 | Matt 25:44,8,0.046040
Luke 20:26,Matt 1:21,Luke 20:23 | Luke 20:26 | Luke 20:30,Matt 1:20 | Matt 1:21 | Matt 1:22,9,0.044069
Luke 20:26,Matt 8:10,Luke 20:23 | Luke 20:26 | Luke 20:30,Matt 8:9 | Matt 8:10 | Matt 8:11,10,0.042344
Luke 20:30,Matt 22:26,Luke 20:26 | Luke 20:30 | Luke 20:34,Matt 22:22 | Matt 22:26 | Matt 22:27,1,0.394366
Luke 20:30,Matt 21:30,Luke 20:26 | Luke 20:30 | Luke 20:34,Matt 21:29 | Matt 21:30 | Matt 21:31,2,0.290978
Luke 20:30,Matt 26:42,Luke 20:26 | Luke 20:30 | Luke 20:34,Matt 26:25 | Matt 26:42 | Matt 26:52,3,0.181184
Luke 20:30,Matt 5:40,Luke 20:26 | Luke 20:30 | Luke 20:34,Matt 5:39 | Matt 5:40 | Matt 5:41,4,0.032359
Luke 20:30,Matt 23:23,Luke 20:26 | Luke 20:30 | Luke 20:34,Matt 23:22 | Matt 23:23 | Matt 23:24,5,0.029126
Luke 20:30,Matt 13:15,Luke 20:26 | Luke 20:30 | Luke 20:34,Matt 13:10 | Matt 13:15 | Matt 13:16,6,0.028349
Luke 20:30,Matt 7:8,Luke 20:26 | Luke 20:30 | Luke 20:34,Matt 7:7 | Matt 7:8 | Matt 7:9,7,0.024385
Luke 20:30,Matt 24:51,Luke 20:26 | Luke 20:30 | Luke 20:34,Matt 24:50 | Matt 24:51 | Matt 25:1,8,0.022793
Luke 20:30,Matt 28:19,Luke 20:26 | Luke 20:30 | Luke 20:34,Matt 28:18 | Matt 28:19 | Matt 28:20,9,0.022677
Luke 20:30,Matt 25:30,Luke 20:26 | Luke 20:30 | Luke 20:34,Matt 25:28 | Matt 25:30 | Matt 25:31,10,0.022276
Luke 20:34,Matt 12:32,Luke 20:30 | Luke 20:34 | Luke 20:36,Matt 12:30 | Matt 12:32 | Matt 12:33,1,0.110357
Luke 20:34,Matt 9:28,Luke 20:30 | Luke 20:34 | Luke 20:36,Matt 9:27 | Matt 9:28 | Matt 9:29,2,0.103559
Luke 20:34,Matt 8:20,Luke 20:30 | Luke 20:34 | Luke 20:36,Matt 8:19 | Matt 8:20 | Matt 8:21,3,0.101510
Luke 20:34,Matt 18:22,Luke 20:30 | Luke 20:34 | Luke 20:36,Matt 18:21 | Matt 18:22 | Matt 18:23,4,0.086168
