layer,source_ref,target_ref,max_exact_run_len,formula_risk
john_to_synoptic,John 14:20,Matt 22:23-24,4,low
john_to_synoptic,John 14:20,Matt 22:23-25,4,low
john_to_synoptic,John 14:20,Matt 22:23-26,4,low
john_to_synoptic,John 14:20,Matt 7:19-22,4,low
john_to_synoptic,John 14:20,Matt 7:20-22,4,low
john_to_synoptic,John 14:20,Matt 7:20-23,4,low
john_to_synoptic,John 14:20,Matt 7:21-22,4,low
john_to_synoptic,John 14:20,Matt 7:21-23,4,low
john_to_synoptic,John 14:20,Matt 7:21-24,4,low
john_to_synoptic,John 14:20,Matt 7:22,4,low
john_to_synoptic,John 14:20,Matt 7:22-23,4,low
john_to_synoptic,John 14:20,Matt 7:22-24,4,low
john_to_synoptic,John 14:20,Matt 7:22-25,4,low
john_to_synoptic,John 14:21,Luke 10:19-22,4,low
john_to_synoptic,John 14:21,Luke 10:20-22,4,low
john_to_synoptic,John 14:21,Luke 10:20-23,4,low
john_to_synoptic,John 14:21,Luke 10:21-22,4,low
john_to_synoptic,John 14:21,Luke 10:21-23,4,low
john_to_synoptic,John 14:21,Luke 10:21-24,4,low
john_to_synoptic,John 14:21,Luke 10:22,4,low
john_to_synoptic,John 14:21,Luke 10:22-23,4,low
john_to_synoptic,John 14:21,Luke 10:22-24,4,low
john_to_synoptic,John 14:21,Luke 10:22-25,4,low
john_to_synoptic,John 14:21,Matt 11:24-27,4,low
john_to_synoptic,John 14:21,Matt 11:25-27,4,low
john_to_synoptic,John 14:21,Matt 11:25-28,4,low
john_to_synoptic,John 14:21,Matt 11:26-27,4,low
john_to_synoptic,John 14:21,Matt 11:26-28,4,low
john_to_synoptic,John 14:21,Matt 11:26-29,4,low
john_to_synoptic,John 14:21,Matt 11:27,4,low
john_to_synoptic,John 14:21,Matt 11:27-28,4,low
john_to_synoptic,John 14:21,Matt 11:27-29,4,low
john_to_synoptic,John 14:21,Matt 11:27-30,4,low
john_to_synoptic,John 14:21,Matt 20:20-23,4,low
john_to_synoptic,John 14:21,Matt 20:21-23,4,low
john_to_synoptic,John 14:21,Matt 20:21-24,4,low
john_to_synoptic,John 14:21,Matt 20:22-23,4,low
john_to_synoptic,John 14:21,Matt 20:22-24,4,low
john_to_synoptic,John 14:21,Matt 20:22-25,4,low
john_to_synoptic,John 14:21,Matt 20:23,4,low
john_to_synoptic,John 14:21,Matt 20:23-24,4,low
john_to_synoptic,John 14:21,Matt 20:23-25,4,low
john_to_synoptic,John 14:21,Matt 20:23-26,4,low
john_to_synoptic,John 14:26,Luke 3:19-22,4,low
john_to_synoptic,John 14:26,Luke 3:20-22,4,low
john_to_synoptic,John 14:26,Luke 3:20-23,4,low
john_to_synoptic,John 14:26,Luke 3:21-22,4,low
john_to_synoptic,John 14:26,Luke 3:21-23,4,low
john_to_synoptic,John 14:26,Luke 3:21-24,4,low
john_to_synoptic,John 14:26,Luke 3:22,4,low
john_to_synoptic,John 14:26,Luke 3:22-23,4,low
john_to_synoptic,John 14:26,Luke 3:22-24,4,low
john_to_synoptic,John 14:26,Luke 3:22-25,4,low
john_to_synoptic,John 14:26,Mark 13:10-11,4,low
john_to_synoptic,John 14:26,Mark 13:10-12,4,low
john_to_synoptic,John 14:26,Mark 13:10-13,4,low
john_to_synoptic,John 14:26,Mark 13:11,4,low
john_to_synoptic,John 14:26,Mark 13:11-12,4,low
john_to_synoptic,John 14:26,Mark 13:11-13,4,low
john_to_synoptic,John 14:26,Mark 13:11-14,4,low
john_to_synoptic,John 14:26,Mark 13:8-11,4,low
john_to_synoptic,John 14:26,Mark 13:9-11,4,low
john_to_synoptic,John 14:26,Mark 13:9-12,4,low
john_to_synoptic,John 14:26,Mark 16:14-17,4,low
john_to_synoptic,John 14:26,Mark 16:15-17,4,low
john_to_synoptic,John 14:26,Mark 16:15-18,4,low
john_to_synoptic,John 14:26,Mark 16:16-17,4,low
john_to_synoptic,John 14:26,Mark 16:16-18,4,low
john_to_synoptic,John 14:26,Mark 16:16-19,4,low
john_to_synoptic,John 14:26,Mark 16:17,4,medium
john_to_synoptic,John 14:26,Mark 16:17-18,4,low
john_to_synoptic,John 14:26,Mark 16:17-19,4,low
john_to_synoptic,John 14:26,Mark 16:17-20,4,low
john_to_synoptic,John 14:26,Mark 3:26-29,4,low
john_to_synoptic,John 14:26,Mark 3:27-29,4,low
john_to_synoptic,John 14:26,Mark 3:27-30,4,low
john_to_synoptic,John 14:26,Mark 3:28-29,4,low
john_to_synoptic,John 14:26,Mark 3:28-30,4,low
john_to_synoptic,John 14:26,Mark 3:28-31,4,low
john_to_synoptic,John 14:26,Mark 3:29,4,low
john_to_synoptic,John 14:26,Mark 3:29-30,4,low
john_to_synoptic,John 14:26,Mark 3:29-31,4,low
john_to_synoptic,John 14:26,Mark 3:29-32,4,low
john_to_synoptic,John 14:6,Matt 18:19-22,4,low
john_to_synoptic,John 14:6,Matt 18:20-22,4,low
john_to_synoptic,John 14:6,Matt 18:20-23,4,low
john_to_synoptic,John 14:6,Matt 26:50-53,4,low
john_to_synoptic,John 14:6,Matt 26:51-53,4,low
john_to_synoptic,John 14:6,Matt 26:51-54,4,low
john_to_synoptic,John 14:6,Matt 26:52-53,4,low
john_to_synoptic,John 14:6,Matt 26:52-54,4,low
john_to_synoptic,John 14:6,Matt 26:52-55,4,low
john_to_synoptic,John 14:6,Matt 8:18-21,4,low
john_to_synoptic,John 14:6,Matt 8:19-21,4,low
john_to_synoptic,John 14:6,Matt 8:19-22,4,low
john_to_synoptic,John 14:6,Matt 8:20-21,4,low
john_to_synoptic,John 14:6,Matt 8:20-22,4,low
john_to_synoptic,John 14:6,Matt 8:20-23,4,low
john_to_synoptic,John 14:9,Matt 18:19-22,4,low
john_to_synoptic,John 14:9,Matt 18:20-22,4,low
john_to_synoptic,John 14:9,Matt 18:20-23,4,low
john_to_synoptic,John 14:9,Matt 18:21-22,4,low
john_to_synoptic,John 14:9,Matt 18:21-23,4,low
john_to_synoptic,John 14:9,Matt 18:21-24,4,low
john_to_synoptic,John 14:9,Matt 26:50-53,4,low
john_to_synoptic,John 14:9,Matt 26:51-53,4,low
john_to_synoptic,John 14:9,Matt 26:51-54,4,low
john_to_synoptic,John 14:9,Matt 26:52-53,4,low
john_to_synoptic,John 14:9,Matt 26:52-54,4,low
john_to_synoptic,John 14:9,Matt 26:52-55,4,low
john_to_synoptic,John 14:9,Matt 8:1-4,4,low
john_to_synoptic,John 14:9,Matt 8:18-21,4,low
john_to_synoptic,John 14:9,Matt 8:19-21,4,low
john_to_synoptic,John 14:9,Matt 8:19-22,4,low
john_to_synoptic,John 14:9,Matt 8:2-4,4,low
john_to_synoptic,John 14:9,Matt 8:2-5,4,low
john_to_synoptic,John 14:9,Matt 8:20-21,4,low
john_to_synoptic,John 14:9,Matt 8:20-22,4,low
john_to_synoptic,John 14:9,Matt 8:20-23,4,low
john_to_synoptic,John 14:9,Matt 8:3-4,4,low
john_to_synoptic,John 14:9,Matt 8:3-5,4,low
john_to_synoptic,John 14:9,Matt 8:3-6,4,low
john_to_synoptic,John 14:9,Matt 8:4,4,low
john_to_synoptic,John 14:9,Matt 8:4-5,4,low
john_to_synoptic,John 14:9,Matt 8:4-6,4,low
john_to_synoptic,John 14:9,Matt 8:4-7,4,low
john_to_synoptic,John 15:15,Matt 18:16-19,4,low
john_to_synoptic,John 15:15,Matt 18:17-19,4,low
john_to_synoptic,John 15:15,Matt 18:17-20,4,low
john_to_synoptic,John 15:15,Matt 18:18-19,4,low
john_to_synoptic,John 15:15,Matt 18:18-20,4,low
john_to_synoptic,John 15:15,Matt 18:18-21,4,low
john_to_synoptic,John 15:15,Matt 18:19,4,low
john_to_synoptic,John 15:15,Matt 18:19-20,4,low
john_to_synoptic,John 15:15,Matt 18:19-21,4,low
john_to_synoptic,John 15:15,Matt 18:19-22,4,low
john_to_synoptic,John 15:16,Mark 16:14-17,4,low
john_to_synoptic,John 15:16,Mark 16:15-17,4,low
john_to_synoptic,John 15:16,Mark 16:15-18,4,low
john_to_synoptic,John 15:16,Mark 16:16-17,4,low
john_to_synoptic,John 15:16,Mark 16:16-18,4,low
john_to_synoptic,John 15:16,Mark 16:16-19,4,low
john_to_synoptic,John 15:16,Mark 16:17,4,medium
john_to_synoptic,John 15:16,Mark 16:17-18,4,low
john_to_synoptic,John 15:16,Mark 16:17-19,4,low
john_to_synoptic,John 15:16,Mark 16:17-20,4,low
john_to_synoptic,John 15:21,Luke 21:14-17,4,low
john_to_synoptic,John 15:21,Luke 21:15-17,4,low
john_to_synoptic,John 15:21,Luke 21:15-18,4,low
john_to_synoptic,John 15:21,Luke 21:16-17,4,low
john_to_synoptic,John 15:21,Luke 21:16-18,4,low
john_to_synoptic,John 15:21,Luke 21:16-19,4,low
john_to_synoptic,John 15:21,Luke 21:17,4,low
john_to_synoptic,John 15:21,Luke 21:17-18,4,low
john_to_synoptic,John 15:21,Luke 21:17-19,4,low
john_to_synoptic,John 15:21,Luke 21:17-20,4,low
john_to_synoptic,John 15:21,Mark 13:10-13,4,low
john_to_synoptic,John 15:21,Mark 13:11-13,4,low
john_to_synoptic,John 15:21,Mark 13:11-14,4,low
john_to_synoptic,John 15:21,Mark 13:12-13,4,low
john_to_synoptic,John 15:21,Mark 13:12-14,4,low
john_to_synoptic,John 15:21,Mark 13:12-15,4,low
john_to_synoptic,John 15:21,Mark 13:13,4,low
john_to_synoptic,John 15:21,Mark 13:13-14,4,low
john_to_synoptic,John 15:21,Mark 13:13-15,4,low
john_to_synoptic,John 15:21,Mark 13:13-16,4,low
john_to_synoptic,John 15:21,Matt 10:19-22,4,low
john_to_synoptic,John 15:21,Matt 10:20-22,4,low
john_to_synoptic,John 15:21,Matt 10:20-23,4,low
john_to_synoptic,John 15:21,Matt 10:21-22,4,low
john_to_synoptic,John 15:21,Matt 10:21-23,4,low
john_to_synoptic,John 15:21,Matt 10:21-24,4,low
john_to_synoptic,John 15:21,Matt 10:22,4,low
john_to_synoptic,John 15:21,Matt 10:22-23,4,low
john_to_synoptic,John 15:21,Matt 10:22-24,4,low
john_to_synoptic,John 15:21,Matt 10:22-25,4,low
john_to_synoptic,John 15:21,Matt 24:6-9,4,low
john_to_synoptic,John 15:21,Matt 24:7-10,4,low
john_to_synoptic,John 15:21,Matt 24:7-9,4,low
john_to_synoptic,John 15:21,Matt 24:8-10,4,low
john_to_synoptic,John 15:21,Matt 24:8-11,4,low
john_to_synoptic,John 15:21,Matt 24:8-9,4,low
john_to_synoptic,John 15:21,Matt 24:9,4,low
john_to_synoptic,John 15:21,Matt 24:9-10,4,low
john_to_synoptic,John 15:21,Matt 24:9-11,4,low
john_to_synoptic,John 15:21,Matt 24:9-12,4,low
john_to_synoptic,John 16:17,Luke 10:40-11:1,4,low
john_to_synoptic,John 16:17,Luke 10:41-11:1,4,low
john_to_synoptic,John 16:17,Luke 10:41-11:2,4,low
john_to_synoptic,John 16:17,Luke 10:42-11:1,4,low
john_to_synoptic,John 16:17,Luke 10:42-11:2,4,low
john_to_synoptic,John 16:17,Luke 10:42-11:3,4,low
john_to_synoptic,John 16:17,Luke 11:1,4,low
john_to_synoptic,John 16:17,Luke 11:1-2,4,low
john_to_synoptic,John 16:17,Luke 11:1-3,4,low
john_to_synoptic,John 16:17,Luke 11:1-4,4,low
john_to_synoptic,John 16:20,Luke 12:34-37,4,low
john_to_synoptic,John 16:20,Luke 12:35-37,4,low
john_to_synoptic,John 16:20,Luke 12:35-38,4,low
john_to_synoptic,John 16:20,Luke 12:36-37,4,low
john_to_synoptic,John 16:20,Luke 12:36-38,4,low
john_to_synoptic,John 16:20,Luke 12:36-39,4,low
john_to_synoptic,John 16:20,Luke 12:37,4,low
john_to_synoptic,John 16:20,Luke 12:37-38,4,low
john_to_synoptic,John 16:20,Luke 12:37-39,4,low
john_to_synoptic,John 16:20,Luke 12:37-40,4,low
john_to_synoptic,John 16:20,Luke 18:26-29,4,low
john_to_synoptic,John 16:20,Luke 18:27-29,4,low
john_to_synoptic,John 16:20,Luke 18:27-30,4,low
john_to_synoptic,John 16:20,Luke 18:28-29,4,low
john_to_synoptic,John 16:20,Luke 18:28-30,4,low
john_to_synoptic,John 16:20,Luke 18:28-31,4,low
john_to_synoptic,John 16:20,Luke 18:29,4,low
john_to_synoptic,John 16:20,Luke 18:29-30,4,low
john_to_synoptic,John 16:20,Luke 18:29-31,4,low
john_to_synoptic,John 16:20,Luke 18:29-32,4,low
john_to_synoptic,John 16:20,Luke 21:29-32,4,low
john_to_synoptic,John 16:20,Luke 21:30-32,4,low
john_to_synoptic,John 16:20,Luke 21:30-33,4,low
john_to_synoptic,John 16:20,Luke 21:31-32,4,low
john_to_synoptic,John 16:20,Luke 21:31-33,4,low
john_to_synoptic,John 16:20,Luke 21:31-34,4,low
john_to_synoptic,John 16:20,Luke 21:32,4,low
john_to_synoptic,John 16:20,Luke 21:32-33,4,low
john_to_synoptic,John 16:20,Luke 21:32-34,4,low
john_to_synoptic,John 16:20,Luke 21:32-35,4,low
john_to_synoptic,John 16:20,Luke 4:21-24,4,low
john_to_synoptic,John 16:20,Luke 4:22-24,4,low
john_to_synoptic,John 16:20,Luke 4:22-25,4,low
john_to_synoptic,John 16:20,Luke 4:23-24,4,low
john_to_synoptic,John 16:20,Luke 4:23-25,4,low
john_to_synoptic,John 16:20,Luke 4:23-26,4,low
john_to_synoptic,John 16:20,Luke 4:24,4,low
john_to_synoptic,John 16:20,Luke 4:24-25,4,low
john_to_synoptic,John 16:20,Luke 4:24-26,4,low
john_to_synoptic,John 16:20,Luke 4:24-27,4,low
john_to_synoptic,John 16:20,Mark 11:20-23,4,low
john_to_synoptic,John 16:20,Mark 11:21-23,4,low
john_to_synoptic,John 16:20,Mark 11:21-24,4,low
john_to_synoptic,John 16:20,Mark 11:22-23,4,low
john_to_synoptic,John 16:20,Mark 11:22-24,4,low
john_to_synoptic,John 16:20,Mark 11:22-25,4,low
john_to_synoptic,John 16:20,Mark 11:23,4,low
john_to_synoptic,John 16:20,Mark 11:23-24,4,low
john_to_synoptic,John 16:20,Mark 11:23-25,4,low
john_to_synoptic,John 16:20,Mark 11:23-27,4,low
john_to_synoptic,John 16:20,Mark 12:40-43,4,low
john_to_synoptic,John 16:20,Mark 12:41-43,4,low
john_to_synoptic,John 16:20,Mark 12:41-44,4,low
john_to_synoptic,John 16:20,Mark 12:42-13:1,4,low
john_to_synoptic,John 16:20,Mark 12:42-43,4,low
john_to_synoptic,John 16:20,Mark 12:42-44,4,low
john_to_synoptic,John 16:20,Mark 12:43,4,low
john_to_synoptic,John 16:20,Mark 12:43-13:1,4,low
john_to_synoptic,John 16:20,Mark 12:43-13:2,4,low
john_to_synoptic,John 16:20,Mark 12:43-44,4,low
john_to_synoptic,John 16:20,Mark 13:27-30,4,low
john_to_synoptic,John 16:20,Mark 13:28-30,4,low
john_to_synoptic,John 16:20,Mark 13:28-31,4,low
john_to_synoptic,John 16:20,Mark 13:29-30,4,low
john_to_synoptic,John 16:20,Mark 13:29-31,4,low
john_to_synoptic,John 16:20,Mark 13:29-32,4,low
john_to_synoptic,John 16:20,Mark 13:30,4,low
john_to_synoptic,John 16:20,Mark 13:30-31,4,low
john_to_synoptic,John 16:20,Mark 13:30-32,4,low
john_to_synoptic,John 16:20,Mark 13:30-33,4,low
john_to_synoptic,John 16:20,Mark 14:15-18,4,low
john_to_synoptic,John 16:20,Mark 14:16-18,4,low
john_to_synoptic,John 16:20,Mark 14:16-19,4,low
john_to_synoptic,John 16:20,Mark 14:17-18,4,low
john_to_synoptic,John 16:20,Mark 14:17-19,4,low
john_to_synoptic,John 16:20,Mark 14:17-20,4,low
john_to_synoptic,John 16:20,Mark 14:18,4,low
john_to_synoptic,John 16:20,Mark 14:18-19,4,low
john_to_synoptic,John 16:20,Mark 14:18-20,4,low
john_to_synoptic,John 16:20,Mark 14:18-21,4,low
john_to_synoptic,John 16:20,Mark 14:22-25,4,low
john_to_synoptic,John 16:20,Mark 14:23-25,4,low
john_to_synoptic,John 16:20,Mark 14:23-26,4,low
john_to_synoptic,John 16:20,Mark 14:24-25,4,low
john_to_synoptic,John 16:20,Mark 14:24-26,4,low
john_to_synoptic,John 16:20,Mark 14:24-27,4,low
john_to_synoptic,John 16:20,Mark 14:25,4,low
john_to_synoptic,John 16:20,Mark 14:25-26,4,low
john_to_synoptic,John 16:20,Mark 14:25-27,4,low
john_to_synoptic,John 16:20,Mark 14:25-28,4,low
john_to_synoptic,John 16:20,Mark 3:25-28,4,low
john_to_synoptic,John 16:20,Mark 3:26-28,4,low
john_to_synoptic,John 16:20,Mark 3:26-29,4,low
john_to_synoptic,John 16:20,Mark 3:27-28,4,low
john_to_synoptic,John 16:20,Mark 3:27-29,4,low
john_to_synoptic,John 16:20,Mark 3:27-30,4,low
john_to_synoptic,John 16:20,Mark 3:28,4,low
john_to_synoptic,John 16:20,Mark 3:28-29,4,low
john_to_synoptic,John 16:20,Mark 3:28-30,4,low
john_to_synoptic,John 16:20,Mark 3:28-31,4,low
john_to_synoptic,John 16:20,Mark 8:36-9:1,4,low
john_to_synoptic,John 16:20,Mark 8:37-9:1,4,low
john_to_synoptic,John 16:20,Mark 8:37-9:2,4,low
john_to_synoptic,John 16:20,Mark 8:38-9:1,4,low
john_to_synoptic,John 16:20,Mark 8:38-9:2,4,low
john_to_synoptic,John 16:20,Mark 8:38-9:3,4,low
john_to_synoptic,John 16:20,Mark 9:1,4,low
john_to_synoptic,John 16:20,Mark 9:1-2,4,low
john_to_synoptic,John 16:20,Mark 9:1-3,4,low
john_to_synoptic,John 16:20,Mark 9:1-4,4,low
john_to_synoptic,John 16:20,Mark 9:38-41,4,low
john_to_synoptic,John 16:20,Mark 9:39-41,4,low
john_to_synoptic,John 16:20,Mark 9:39-42,4,low
john_to_synoptic,John 16:20,Mark 9:40-41,4,low
john_to_synoptic,John 16:20,Mark 9:40-42,4,low
john_to_synoptic,John 16:20,Mark 9:40-43,4,low
john_to_synoptic,John 16:20,Mark 9:41,4,low
john_to_synoptic,John 16:20,Mark 9:41-42,4,low
john_to_synoptic,John 16:20,Mark 9:41-43,4,low
john_to_synoptic,John 16:20,Mark 9:41-45,4,low
john_to_synoptic,John 16:20,Matt 16:25-28,4,low
john_to_synoptic,John 16:20,Matt 16:26-17:1,4,low
john_to_synoptic,John 16:20,Matt 16:26-28,4,low
john_to_synoptic,John 16:20,Matt 16:27-17:1,4,low
john_to_synoptic,John 16:20,Matt 16:27-17:2,4,low
john_to_synoptic,John 16:20,Matt 16:27-28,4,low
john_to_synoptic,John 16:20,Matt 16:28,4,low
john_to_synoptic,John 16:20,Matt 16:28-17:1,4,low
john_to_synoptic,John 16:20,Matt 16:28-17:2,4,low
john_to_synoptic,John 16:20,Matt 16:28-17:3,4,low
john_to_synoptic,John 16:20,Matt 18:10-13,4,low
john_to_synoptic,John 16:20,Matt 18:10-14,4,low
john_to_synoptic,John 16:20,Matt 18:12-13,4,low
john_to_synoptic,John 16:20,Matt 18:12-14,4,low
john_to_synoptic,John 16:20,Matt 18:12-15,4,low
john_to_synoptic,John 16:20,Matt 18:13,4,low
john_to_synoptic,John 16:20,Matt 18:13-14,4,low
john_to_synoptic,John 16:20,Matt 18:13-15,4,low
john_to_synoptic,John 16:20,Matt 18:13-16,4,low
john_to_synoptic,John 16:20,Matt 18:16-19,4,low
john_to_synoptic,John 16:20,Matt 18:17-19,4,low
john_to_synoptic,John 16:20,Matt 18:17-20,4,low
john_to_synoptic,John 16:20,Matt 18:18-19,4,low
john_to_synoptic,John 16:20,Matt 18:18-20,4,low
john_to_synoptic,John 16:20,Matt 18:18-21,4,low
john_to_synoptic,John 16:20,Matt 18:19,4,low
john_to_synoptic,John 16:20,Matt 18:19-20,4,low
john_to_synoptic,John 16:20,Matt 18:19-21,4,low
john_to_synoptic,John 16:20,Matt 18:19-22,4,low
john_to_synoptic,John 16:20,Matt 18:9-13,4,low
john_to_synoptic,John 16:20,Matt 19:20-23,4,low
john_to_synoptic,John 16:20,Matt 19:21-23,4,low
john_to_synoptic,John 16:20,Matt 19:21-24,4,low
john_to_synoptic,John 16:20,Matt 19:22-23,4,low
john_to_synoptic,John 16:20,Matt 19:22-24,4,low
john_to_synoptic,John 16:20,Matt 19:22-25,4,low
john_to_synoptic,John 16:20,Matt 19:23,4,low
john_to_synoptic,John 16:20,Matt 19:23-24,4,low
john_to_synoptic,John 16:20,Matt 19:23-25,4,low
john_to_synoptic,John 16:20,Matt 19:23-26,4,low
john_to_synoptic,John 16:20,Matt 19:25-28,4,low
john_to_synoptic,John 16:20,Matt 19:26-28,4,low
john_to_synoptic,John 16:20,Matt 19:26-29,4,low
john_to_synoptic,John 16:20,Matt 19:27-28,4,low
john_to_synoptic,John 16:20,Matt 19:27-29,4,low
john_to_synoptic,John 16:20,Matt 19:27-30,4,low
john_to_synoptic,John 16:20,Matt 19:28,4,low
john_to_synoptic,John 16:20,Matt 19:28-20:1,4,low
john_to_synoptic,John 16:20,Matt 19:28-29,4,low
john_to_synoptic,John 16:20,Matt 19:28-30,4,low
john_to_synoptic,John 16:20,Matt 21:28-31,4,low
john_to_synoptic,John 16:20,Matt 21:29-31,4,low
john_to_synoptic,John 16:20,Matt 21:29-32,4,low
john_to_synoptic,John 16:20,Matt 21:30-31,4,low
john_to_synoptic,John 16:20,Matt 21:30-32,4,low
john_to_synoptic,John 16:20,Matt 21:30-33,4,low
john_to_synoptic,John 16:20,Matt 21:31,4,low
john_to_synoptic,John 16:20,Matt 21:31-32,4,low
john_to_synoptic,John 16:20,Matt 21:31-33,4,low
john_to_synoptic,John 16:20,Matt 21:31-34,4,low
john_to_synoptic,John 16:20,Matt 24:31-34,4,low
john_to_synoptic,John 16:20,Matt 24:32-34,4,low
john_to_synoptic,John 16:20,Matt 24:32-35,4,low
john_to_synoptic,John 16:20,Matt 24:33-34,4,low
john_to_synoptic,John 16:20,Matt 24:33-35,4,low
john_to_synoptic,John 16:20,Matt 24:33-36,4,low
john_to_synoptic,John 16:20,Matt 24:34,4,low
john_to_synoptic,John 16:20,Matt 24:34-35,4,low
john_to_synoptic,John 16:20,Matt 24:34-36,4,low
john_to_synoptic,John 16:20,Matt 24:34-37,4,low
john_to_synoptic,John 16:20,Matt 24:44-47,4,low
john_to_synoptic,John 16:20,Matt 24:45-47,4,low
john_to_synoptic,John 16:20,Matt 24:45-48,4,low
john_to_synoptic,John 16:20,Matt 24:46-47,4,low
john_to_synoptic,John 16:20,Matt 24:46-48,4,low
john_to_synoptic,John 16:20,Matt 24:46-49,4,low
john_to_synoptic,John 16:20,Matt 24:47,4,low
john_to_synoptic,John 16:20,Matt 24:47-48,4,low
john_to_synoptic,John 16:20,Matt 24:47-49,4,low
john_to_synoptic,John 16:20,Matt 24:47-50,4,low
john_to_synoptic,John 16:20,Matt 26:18-21,4,low
john_to_synoptic,John 16:20,Matt 26:19-21,4,low
john_to_synoptic,John 16:20,Matt 26:19-22,4,low
john_to_synoptic,John 16:20,Matt 26:20-21,4,low
john_to_synoptic,John 16:20,Matt 26:20-22,4,low
john_to_synoptic,John 16:20,Matt 26:20-23,4,low
john_to_synoptic,John 16:20,Matt 26:21,4,low
john_to_synoptic,John 16:20,Matt 26:21-22,4,low
john_to_synoptic,John 16:20,Matt 26:21-23,4,low
john_to_synoptic,John 16:20,Matt 26:21-24,4,low
john_to_synoptic,John 16:23,Luke 17:28-31,4,low
john_to_synoptic,John 16:23,Luke 17:29-31,4,low
john_to_synoptic,John 16:23,Luke 17:29-32,4,low
john_to_synoptic,John 16:23,Luke 17:30-31,4,low
john_to_synoptic,John 16:23,Luke 17:30-32,4,low
john_to_synoptic,John 16:23,Luke 17:30-33,4,low
john_to_synoptic,John 16:23,Luke 17:31,4,low
john_to_synoptic,John 16:23,Luke 17:31-32,4,low
john_to_synoptic,John 16:23,Luke 17:31-33,4,low
john_to_synoptic,John 16:23,Luke 17:31-34,4,low
john_to_synoptic,John 16:23,Luke 6:20-23,4,low
john_to_synoptic,John 16:23,Luke 6:21-23,4,low
john_to_synoptic,John 16:23,Luke 6:21-24,4,low
john_to_synoptic,John 16:23,Luke 6:22-23,4,low
john_to_synoptic,John 16:23,Luke 6:22-24,4,low
john_to_synoptic,John 16:23,Luke 6:22-25,4,low
john_to_synoptic,John 16:23,Luke 6:23,4,low
john_to_synoptic,John 16:23,Luke 6:23-24,4,low
john_to_synoptic,John 16:23,Luke 6:23-25,4,low
john_to_synoptic,John 16:23,Luke 6:23-26,4,low
john_to_synoptic,John 16:23,Mark 16:14-17,4,low
john_to_synoptic,John 16:23,Mark 16:15-17,4,low
john_to_synoptic,John 16:23,Mark 16:15-18,4,low
john_to_synoptic,John 16:23,Mark 16:16-17,4,low
john_to_synoptic,John 16:23,Mark 16:16-18,4,low
john_to_synoptic,John 16:23,Mark 16:16-19,4,low
john_to_synoptic,John 16:23,Mark 16:17,4,medium
john_to_synoptic,John 16:23,Mark 16:17-18,4,low
john_to_synoptic,John 16:23,Mark 16:17-19,4,low
john_to_synoptic,John 16:23,Mark 16:17-20,4,low
john_to_synoptic,John 16:23,Mark 2:17-20,4,low
john_to_synoptic,John 16:23,Mark 2:18-20,4,low
john_to_synoptic,John 16:23,Mark 2:18-21,4,low
john_to_synoptic,John 16:23,Mark 2:19-20,4,low
john_to_synoptic,John 16:23,Mark 2:19-21,4,low
john_to_synoptic,John 16:23,Mark 2:19-22,4,low
john_to_synoptic,John 16:23,Mark 2:20,4,low
john_to_synoptic,John 16:23,Mark 2:20-21,4,low
john_to_synoptic,John 16:23,Mark 2:20-22,4,low
john_to_synoptic,John 16:23,Mark 2:20-23,4,low
john_to_synoptic,John 16:23,Mark 4:32-35,4,low
john_to_synoptic,John 16:23,Mark 4:33-35,4,low
john_to_synoptic,John 16:23,Mark 4:33-36,4,low
john_to_synoptic,John 16:23,Mark 4:34-35,4,low
john_to_synoptic,John 16:23,Mark 4:34-36,4,low
john_to_synoptic,John 16:23,Mark 4:34-37,4,low
john_to_synoptic,John 16:23,Mark 4:35,4,low
john_to_synoptic,John 16:23,Mark 4:35-36,4,low
john_to_synoptic,John 16:23,Mark 4:35-37,4,low
john_to_synoptic,John 16:23,Mark 4:35-38,4,low
john_to_synoptic,John 16:23,Matt 22:20-23,4,low
john_to_synoptic,John 16:23,Matt 22:21-23,4,low
john_to_synoptic,John 16:23,Matt 22:21-24,4,low
john_to_synoptic,John 16:23,Matt 22:22-23,4,low
john_to_synoptic,John 16:23,Matt 22:22-24,4,low
john_to_synoptic,John 16:23,Matt 22:22-25,4,low
john_to_synoptic,John 16:23,Matt 22:23,4,low
john_to_synoptic,John 16:23,Matt 22:23-24,4,low
john_to_synoptic,John 16:23,Matt 22:23-25,4,low
john_to_synoptic,John 16:23,Matt 22:23-26,4,low
john_to_synoptic,John 16:23,Matt 7:19-22,4,low
john_to_synoptic,John 16:23,Matt 7:20-22,4,low
john_to_synoptic,John 16:23,Matt 7:20-23,4,low
john_to_synoptic,John 16:23,Matt 7:21-22,4,low
john_to_synoptic,John 16:23,Matt 7:21-23,4,low
john_to_synoptic,John 16:23,Matt 7:21-24,4,low
john_to_synoptic,John 16:23,Matt 7:22,4,low
john_to_synoptic,John 16:23,Matt 7:22-23,4,low
john_to_synoptic,John 16:23,Matt 7:22-24,4,low
john_to_synoptic,John 16:23,Matt 7:22-25,4,low
john_to_synoptic,John 16:24,Mark 16:14-17,4,low
john_to_synoptic,John 16:24,Mark 16:15-17,4,low
john_to_synoptic,John 16:24,Mark 16:15-18,4,low
john_to_synoptic,John 16:24,Mark 16:16-17,4,low
john_to_synoptic,John 16:24,Mark 16:16-18,4,low
john_to_synoptic,John 16:24,Mark 16:16-19,4,low
john_to_synoptic,John 16:24,Mark 16:17,4,medium
