source_book,source_ref,source_idx,target_book,target_ref,target_idx,source_token_count,target_token_count,score,token_jaccard,stem_jaccard,bigram_dice,trigram_dice,weighted_jaccard,lcs_len,lcs_ratio,max_exact_run_len,max_exact_run,shared_content_token_count,shared_content_tokens,source_text_critical_status,lemma_jaccard,lemma_bigram_dice,lemma_trigram_dice,lemma_lcs_len,lemma_lcs_ratio,lemma_max_exact_run_len,lemma_max_exact_run,lemma_shared_content_token_count,lemma_shared_content_tokens,lemma_score,lemma_minus_surface_score
Mark,Mark 10:25,395,Luke,Luke 18:25,819,12,10,0.5171,0.5385,0.5385,0.5,0.3333,0.4668,7,0.7,4,πλουσιον εισ βασιλειαν εισελθειν,7,βασιλειαν εισ εισελθειν εστιν ευκοπωτερον καμηλον πλουσιον,main_text,0.5833,0.5556,0.375,7,0.7,4,πλουσιοσ βασιλεια θεοσ εισερχομαι,7,βασιλεια ειμι εισερχομαι ευκοπωτεροσ θεοσ καμηλοσ πλουσιοσ,0.5883,0.0712
Mark,Mark 2:19,64,Luke,Luke 5:34,248,16,11,0.2553,0.2,0.2632,0.24,0.1739,0.1905,4,0.3636,4,νυμφωνοσ νυμφιοσ μετ εστιν,4,εστιν μετ νυμφιοσ νυμφωνοσ,main_text,0.5833,0.4,0.3333,7,0.875,5,δυναμαι υιοσ νυμφων νυμφιοσ ειμι,7,δυναμαι ειμι λεγω νηστευω νυμφιοσ νυμφων υιοσ,0.584,0.3287
Mark,Mark 2:28,73,Luke,Luke 6:5,258,6,6,0.5355,0.7143,0.7143,0.4,0.0,0.729,4,0.6667,2,κυριοσ εστιν,5,ανθρωπου εστιν κυριοσ σαββατου υιοσ,main_text,0.7143,0.4,0.0,4,0.6667,2,κυριοσ ειμι,5,ανθρωποσ ειμι κυριοσ σαββατον υιοσ,0.5744,0.0389
Mark,Mark 12:26,480,Luke,Luke 20:37,922,15,14,0.1809,0.2632,0.2632,0.0,0.0,0.2991,5,0.3571,1,εγειρονται,5,αβρααμ βατου εγειρονται ιακωβ ισαακ,main_text,0.6,0.4286,0.3077,10,0.7143,6,θεοσ αβρααμ θεοσ ισαακ θεοσ ιακωβ,9,αβρααμ βατοσ εγειρω θεοσ ιακωβ ισαακ λεγω μωυσησ νεκροσ,0.5719,0.391
Mark,Mark 4:25,133,Luke,Luke 19:26,863,9,7,0.258,0.3,0.3,0.1429,0.0,0.3309,3,0.4286,2,εχει αρθησεται,3,αρθησεται δοθησεται εχει,main_text,0.5,0.5714,0.3333,6,0.8571,4,εχω και εχω αιρω,4,αιρω διδωμι εχω και,0.5714,0.3134
Mark,Mark 9:5,327,Luke,Luke 9:33,441,17,21,0.5121,0.5455,0.5455,0.4444,0.3529,0.5717,12,0.7059,6,καλον εστιν ημασ ωδε ειναι ποιησωμεν,12,ειναι εστιν ηλια ημασ καλον μιαν μωυσει πετροσ ποιησωμεν σκηνασ τρεισ ωδε,main_text,0.6316,0.3889,0.2941,12,0.7059,5,καλοσ ειμι ωδε ειμι ποιεω,12,ειμι εισ ηλιασ ιησουσ καλοσ λεγω μωυσησ πετροσ ποιεω σκηνη τρεισ ωδε,0.5697,0.0576
Mark,Mark 10:28,398,Luke,Luke 18:28,822,8,6,0.262,0.2727,0.2727,0.1667,0.0,0.2256,3,0.5,2,ιδου ημεισ,3,ημεισ ιδου πετροσ,main_text,0.5714,0.4444,0.2857,4,0.8,3,λεγω πετροσ αφιημι,4,ακολουθεω αφιημι λεγω πετροσ,0.5695,0.3075
Mark,Mark 10:17,387,Luke,Luke 18:18,812,13,9,0.3286,0.3125,0.3125,0.3,0.1111,0.3161,5,0.5556,3,ζωην αιωνιον κληρονομησω,5,αγαθε αιωνιον διδασκαλε ζωην κληρονομησω,main_text,0.5,0.5263,0.4706,7,0.7778,6,διδασκαλοσ αγαθοσ ποιεω ζωη αιωνιοσ κληρονομεω,7,αγαθοσ αιωνιοσ διδασκαλοσ επερωταω ζωη κληρονομεω ποιεω,0.5651,0.2365
Mark,Mark 12:9,463,Luke,Luke 20:16,901,10,11,0.5114,0.5,0.5,0.5263,0.3529,0.517,7,0.7,4,ελευσεται απολεσει τουσ γεωργουσ,7,αλλοισ αμπελωνα απολεσει γεωργουσ δωσει ελευσεται τουσ,main_text,0.5,0.5882,0.5333,6,0.6667,6,ερχομαι απολλυμι γεωργοσ διδωμι αμπελων αλλοσ,6,αλλοσ αμπελων απολλυμι γεωργοσ διδωμι ερχομαι,0.5632,0.0518
Mark,Mark 12:18,472,Luke,Luke 20:27,912,9,7,0.1644,0.1429,0.1429,0.1429,0.0,0.1461,2,0.2857,2,αναστασιν ειναι,2,αναστασιν ειναι,main_text,0.5556,0.4615,0.3636,5,0.7143,4,αναστασισ μη ειμι επερωταω,5,αναστασισ ειμι επερωταω μη σαδδουκαιοσ,0.5632,0.3988
Mark,Mark 10:20,390,Luke,Luke 18:21,815,6,3,0.2619,0.2857,0.2857,0.0,0.0,0.2863,2,0.6667,1,ταυτα,2,νεοτητοσ ταυτα,main_text,0.5,0.5714,0.4,3,0.75,3,πασ φυλασσω νεοτησ,3,νεοτησ πασ φυλασσω,0.5609,0.299
Mark,Mark 11:3,425,Luke,Luke 19:34,871,11,4,0.3794,0.25,0.25,0.3077,0.1818,0.2444,3,0.75,3,κυριοσ χρειαν εχει,3,εχει κυριοσ χρειαν,main_text,0.4444,0.5,0.4,4,1.0,4,λεγω κυριοσ χρεια εχω,4,εχω κυριοσ λεγω χρεια,0.5602,0.1808
Mark,Mark 5:34,183,Luke,Luke 8:48,400,10,6,0.4809,0.4545,0.4545,0.4286,0.1667,0.4336,5,0.8333,3,θυγατηρ πιστισ σεσωκεν,5,ειρηνην εισ θυγατηρ πιστισ σεσωκεν,main_text,0.5,0.4615,0.3636,5,0.8333,4,λεγω θυγατηρ πιστισ σωζω,5,ειρηνη θυγατηρ λεγω πιστισ σωζω,0.5489,0.068
Mark,Mark 13:6,504,Luke,Luke 21:8,940,7,11,0.4912,0.3846,0.3846,0.5,0.4286,0.3194,5,0.7143,5,πολλοι ελευσονται ονοματι λεγοντεσ ειμι,5,ειμι ελευσονται λεγοντεσ ονοματι πολλοι,main_text,0.5455,0.4706,0.4,5,0.7143,5,πολυσ ερχομαι ονομα λεγω ειμι,6,ειμι ερχομαι λεγω ονομα πλαναω πολυσ,0.5483,0.0571
Mark,Mark 12:10,464,Luke,Luke 20:17,902,12,13,0.5587,0.4706,0.4706,0.6087,0.5714,0.4993,8,0.6667,8,λιθον απεδοκιμασαν οικοδομουντεσ ουτοσ εγενηθη εισ κεφαλην γωνιασ,8,απεδοκιμασαν γωνιασ εγενηθη εισ κεφαλην λιθον οικοδομουντεσ ουτοσ,main_text,0.4615,0.5882,0.5333,6,0.6667,6,λιθοσ αποδοκιμαζω οικοδομεω γινομαι κεφαλη γωνια,6,αποδοκιμαζω γινομαι γωνια κεφαλη λιθοσ οικοδομεω,0.5478,-0.0109
Mark,Mark 2:17,62,Luke,Luke 5:31,245,15,11,0.2992,0.3684,0.3684,0.1667,0.0,0.3703,6,0.5455,2,χρειαν εχουσιν,7,αλλα εχοντεσ εχουσιν ιατρου ιησουσ κακωσ χρειαν,main_text,0.4667,0.5217,0.381,8,0.8,5,ιησουσ λεγω ου χρεια εχω,7,εχω ιατροσ ιησουσ κακωσ λεγω ου χρεια,0.5401,0.2409
Mark,Mark 14:16,551,Luke,Luke 22:13,983,10,7,0.4327,0.4167,0.4167,0.4,0.1538,0.4138,5,0.7143,3,αυτοισ ητοιμασαν πασχα,5,αυτοισ ευρον ητοιμασαν καθωσ πασχα,main_text,0.4444,0.5455,0.4444,4,0.8,4,ευρισκω λεγω ετοιμαζω πασχα,4,ετοιμαζω ευρισκω λεγω πασχα,0.5393,0.1066
Mark,Mark 13:17,515,Luke,Luke 21:23,955,9,17,0.658,0.4667,0.4667,0.6667,0.6364,0.4878,9,1.0,9,ουαι ταισ γαστρι εχουσαισ ταισ θηλαζουσαισ εκειναισ ταισ ημεραισ,7,γαστρι εκειναισ εχουσαισ ημεραισ θηλαζουσαισ ουαι ταισ,main_text,0.4,0.5,0.4,4,1.0,4,γαστηρ εχω θηλαζω ημερα,4,γαστηρ εχω ημερα θηλαζω,0.538,-0.12
Mark,Mark 14:25,560,Luke,Luke 22:18,988,15,9,0.432,0.4375,0.4375,0.2727,0.2,0.4263,7,0.7778,4,γενηματοσ τησ αμπελου εωσ,7,αμπελου βασιλεια γενηματοσ εωσ λεγω πιω τησ,main_text,0.5714,0.381,0.1053,8,0.8,3,ου μη πινω,8,αμπελοσ βασιλεια γενημα θεοσ λεγω μη ου πινω,0.5364,0.1044
Mark,Mark 13:4,502,Luke,Luke 21:7,939,8,11,0.67,0.5455,0.5455,0.7059,0.6667,0.5042,7,0.875,7,ποτε ταυτα εσται σημειον οταν μελλη ταυτα,6,εσται μελλη οταν ποτε σημειον ταυτα,main_text,0.5,0.4615,0.3636,5,0.7143,4,ποτε ειμι σημειον μελλω,5,ειμι λεγω μελλω ποτε σημειον,0.5321,-0.1379
Mark,Mark 1:11,11,Luke,Luke 3:22,154,6,14,0.285,0.1765,0.3333,0.2222,0.125,0.1789,3,0.5,3,υιοσ αγαπητοσ ευδοκησα,3,αγαπητοσ ευδοκησα υιοσ,main_text,0.5385,0.3333,0.25,6,0.8571,4,ειμι υιοσ αγαπητοσ ευδοκεω,7,αγαπητοσ γινομαι ειμι ευδοκεω ουρανοσ υιοσ φωνη,0.5307,0.2457
Mark,Mark 12:23,477,Luke,Luke 20:33,918,10,9,0.5931,0.6364,0.6364,0.4706,0.4,0.6441,7,0.7778,5,γυνη επτα εσχον αυτην γυναικα,7,αναστασει αυτην γυναικα γυνη επτα εσχον τινοσ,main_text,0.5,0.4615,0.3636,5,0.7143,4,γυνη επτα εχω γυνη,4,αναστασισ γυνη επτα εχω,0.5267,-0.0664
Mark,Mark 1:7,7,Luke,Luke 3:16,148,10,19,0.3526,0.3333,0.3333,0.2963,0.08,0.34,7,0.7,3,λυσαι ιμαντα υποδηματων,7,ειμι ερχεται ικανοσ ιμαντα ισχυροτεροσ λυσαι υποδηματων,main_text,0.4737,0.4444,0.32,9,0.8182,5,ερχομαι ισχυροσ ου ειμι ικανοσ,9,ειμι ερχομαι ικανοσ ιμασ ισχυροσ λεγω λυω ου υποδημα,0.5245,0.1719
Mark,Mark 12:7,461,Luke,Luke 20:14,899,12,12,0.3444,0.4118,0.4118,0.1818,0.1,0.4165,7,0.5833,3,ουτοσ εστιν κληρονομοσ,7,αποκτεινωμεν γεωργοι εστιν κληρονομια κληρονομοσ ουτοσ προσ,main_text,0.6,0.2667,0.1538,6,0.75,3,λεγω ειμι κληρονομοσ,6,αποκτεινω γεωργοσ ειμι κληρονομια κληρονομοσ λεγω,0.5231,0.1787
Mark,Mark 2:10,55,Luke,Luke 5:24,238,10,17,0.4657,0.5,0.5,0.4,0.1739,0.4656,7,0.7,4,τησ γησ αφιεναι αμαρτιασ,9,αμαρτιασ ανθρωπου αφιεναι γησ ειδητε εξουσιαν εχει τησ υιοσ,main_text,0.5625,0.4167,0.1818,7,0.7,4,γη αφιημι αμαρτια λεγω,9,αμαρτια ανθρωποσ αφιημι γη εξουσια εχω λεγω οιδα υιοσ,0.5218,0.0561
Mark,Mark 8:29,313,Luke,Luke 9:20,428,10,7,0.3855,0.4167,0.4167,0.2667,0.1538,0.4303,4,0.5714,3,υμεισ λεγετε ειναι,5,αποκριθεισ ειναι λεγετε πετροσ υμεισ,main_text,0.7143,0.1429,0.0,5,0.625,2,λεγω ειμι,5,αποκρινομαι ειμι λεγω πετροσ χριστοσ,0.5198,0.1343
Mark,Mark 11:15,437,Luke,Luke 19:45,882,22,7,0.5513,0.3889,0.3889,0.4444,0.4,0.3369,7,1.0,7,εισελθων εισ ιερον ηρξατο εκβαλλειν τουσ πωλουντασ,7,εισ εισελθων εκβαλλειν ηρξατο ιερον πωλουντασ τουσ,main_text,0.3846,0.4444,0.375,5,1.0,5,εισερχομαι ιεροσ αρχω εκβαλλω πωλεω,5,αρχω εισερχομαι εκβαλλω ιεροσ πωλεω,0.5173,-0.034
Mark,Mark 12:44,498,Luke,Luke 21:4,936,13,12,0.3993,0.5,0.5,0.2609,0.0952,0.5023,7,0.5833,3,περισσευοντοσ αυτοισ εβαλον,8,αυτησ αυτοισ βιον εβαλεν εβαλον ειχεν παντεσ περισσευοντοσ,main_text,0.5556,0.375,0.1429,6,0.6667,3,πασ περισσευω βαλλω,5,βαλλω βιοσ εχω πασ περισσευω,0.5116,0.1123
Mark,Mark 2:5,50,Luke,Luke 5:20,234,7,5,0.2594,0.3333,0.3333,0.0,0.0,0.3205,3,0.6,1,ιδων,3,αμαρτιαι ιδων πιστιν,main_text,0.5556,0.3333,0.0,5,0.8333,2,πιστισ λεγω,5,αμαρτια αφιημι λεγω οραω πιστισ,0.5114,0.252
Mark,Mark 10:21,391,Luke,Luke 18:22,816,18,15,0.402,0.4545,0.4545,0.3226,0.1379,0.4377,10,0.6667,3,οσα εχεισ πωλησον,10,ακολουθει αυτω δευρο εξεισ εχεισ θησαυρον ιησουσ οσα πτωχοισ πωλησον,main_text,0.5,0.4,0.2857,11,0.6875,6,πτωχοσ εχω θησαυροσ ουρανοσ δευρο ακολουθεω,10,ακολουθεω δευρο εισ εχω θησαυροσ ιησουσ λεγω ουρανοσ πτωχοσ πωλεω,0.5105,0.1085
Mark,Mark 12:36,490,Luke,Luke 20:42,927,14,8,0.4323,0.375,0.375,0.4,0.2222,0.3509,6,0.75,4,κυριοσ κυριω καθου δεξιων,6,αυτοσ δαυιδ δεξιων καθου κυριοσ κυριω,main_text,0.4167,0.5263,0.3529,7,0.7778,5,λεγω κυριοσ κυριοσ καθημαι δεξιοσ,5,δαυιδ δεξιοσ καθημαι κυριοσ λεγω,0.5093,0.077
Mark,Mark 10:31,401,Luke,Luke 13:30,655,6,9,0.3684,0.5,0.5,0.1538,0.0,0.5856,3,0.5,2,εσονται πρωτοι,3,εσονται εσχατοι πρωτοι,main_text,0.75,0.1667,0.0,3,0.5,2,ειμι πρωτοσ,3,ειμι εσχατοσ πρωτοσ,0.505,0.1366
Mark,Mark 4:23,131,Luke,Luke 14:35,695,5,14,0.3082,0.2143,0.2143,0.2353,0.1333,0.2415,3,0.6,3,ωτα ακουειν ακουετω,3,ακουειν ακουετω ωτα,main_text,0.3333,0.5,0.4,4,1.0,4,εχω ουσ ακουω ακουω,3,ακουω εχω ουσ,0.5047,0.1965
Mark,Mark 14:22,557,Luke,Luke 22:19,989,11,15,0.446,0.4706,0.4706,0.4167,0.1818,0.3985,8,0.7273,3,εκλασεν εδωκεν αυτοισ,8,αρτον αυτοισ εδωκεν εκλασεν εστιν λαβων σωμα τουτο,main_text,0.5385,0.4,0.1111,7,0.7,3,κλαω διδωμι λεγω,7,αρτοσ διδωμι ειμι κλαω λαμβανω λεγω σωμα,0.5044,0.0584
Mark,Mark 2:8,53,Luke,Luke 5:22,236,12,10,0.3131,0.2941,0.3125,0.3,0.1111,0.3315,5,0.5,3,διαλογιζεσθε ταισ καρδιαισ,5,διαλογιζεσθε επιγνουσ ιησουσ καρδιαισ ταισ,main_text,0.5,0.4286,0.1667,5,0.7143,3,λεγω διαλογιζομαι καρδια,5,διαλογιζομαι επιγινωσκω ιησουσ καρδια λεγω,0.5025,0.1894
Mark,Mark 5:9,158,Luke,Luke 8:30,382,7,9,0.0715,0.1538,0.1538,0.0,0.0,0.1991,0,0.0,0,,2,λεγιων ονομα,main_text,0.6667,0.1429,0.0,5,0.7143,2,λεγω λεγιων,6,ειμι επερωταω λεγιων λεγω ονομα πολυσ,0.5019,0.4304
Mark,Mark 9:19,341,Luke,Luke 9:41,449,14,14,0.3995,0.5625,0.5625,0.2308,0.0,0.5666,8,0.5714,2,γενεα απιστοσ,9,ανεξομαι απιστοσ αποκριθεισ γενεα εσομαι εωσ ποτε προσ υμασ,main_text,0.5385,0.3158,0.1176,7,0.7778,3,λεγω γενεα απιστοσ,7,ανεχομαι απιστοσ αποκρινομαι γενεα ειμι λεγω ποτε,0.5002,0.1007
Mark,Mark 11:29,450,Luke,Luke 20:8,893,12,8,0.4669,0.4286,0.4286,0.4444,0.25,0.3808,6,0.75,4,ποια εξουσια ταυτα ποιω,6,αυτοισ εξουσια ιησουσ ποια ποιω ταυτα,main_text,0.4444,0.4615,0.1818,5,0.8333,3,λεγω εξουσια ποιεω,4,εξουσια ιησουσ λεγω ποιεω,0.4993,0.0324
Mark,Mark 10:52,422,Luke,Luke 18:42,836,10,5,0.3981,0.4,0.4,0.3077,0.0,0.3308,4,0.8,2,ιησουσ αυτω,4,αυτω ιησουσ πιστισ σεσωκεν,main_text,0.5556,0.3333,0.0,4,0.8,2,ιησουσ λεγω,5,αναβλεπω ιησουσ λεγω πιστισ σωζω,0.4978,0.0997
Mark,Mark 3:33,106,Luke,Luke 8:21,373,6,10,0.2418,0.2308,0.2308,0.1429,0.0,0.2524,3,0.5,2,μητηρ αδελφοι,3,αδελφοι αποκριθεισ μητηρ,main_text,0.5556,0.3333,0.0,4,0.8,2,αποκρινομαι λεγω,5,αδελφοσ αποκρινομαι ειμι λεγω μητηρ,0.4978,0.256
Mark,Mark 9:40,362,Luke,Luke 9:50,458,4,7,0.6657,0.5,0.5,0.6667,0.5714,0.505,4,1.0,4,οσ εστιν καθ εστιν,3,εστιν καθ οσ,main_text,0.3333,0.5,0.3333,3,1.0,3,ου ειμι ειμι,2,ειμι ου,0.4967,-0.169
Mark,Mark 12:27,481,Luke,Luke 20:38,923,7,8,0.4313,0.5,0.5,0.3077,0.1818,0.46,4,0.5714,3,νεκρων αλλα ζωντων,5,αλλα εστιν ζωντων θεοσ νεκρων,main_text,0.625,0.3333,0.0,4,0.5714,2,ου ειμι,5,ειμι ζαω θεοσ νεκροσ ου,0.4957,0.0644
Mark,Mark 2:16,61,Luke,Luke 5:30,244,12,11,0.1585,0.1765,0.1765,0.0952,0.0,0.1963,3,0.2727,2,τελωνων αμαρτωλων,3,αμαρτωλων γραμματεισ τελωνων,main_text,0.6364,0.2105,0.1176,5,0.5556,3,τελωνησ αμαρτωλοσ εσθιω,7,αμαρτωλοσ γραμματευσ εσθιω λεγω μαθητησ τελωνησ φαρισαιοσ,0.4954,0.3369
Mark,Mark 15:26,633,Luke,Luke 23:38,1078,6,6,0.3,0.3333,0.3333,0.2,0.0,0.3664,3,0.5,2,βασιλευσ ιουδαιων,3,βασιλευσ επιγραφη ιουδαιων,main_text,0.5714,0.2222,0.0,4,0.8,2,βασιλευσ ιουδαιοσ,4,βασιλευσ ειμι επιγραφη ιουδαιοσ,0.4952,0.1952
Mark,Mark 9:7,329,Luke,Luke 9:35,443,13,10,0.4558,0.5714,0.5714,0.2857,0.1053,0.4905,7,0.7,3,ουτοσ εστιν υιοσ,8,ακουετε εγενετο εστιν νεφελησ ουτοσ τησ υιοσ φωνη,main_text,0.6,0.25,0.0,5,0.625,2,γινομαι νεφελη,6,ακουω γινομαι ειμι νεφελη υιοσ φωνη,0.485,0.0292
Mark,Mark 9:31,353,Luke,Luke 24:7,1103,15,12,0.1863,0.1739,0.1364,0.16,0.087,0.1332,4,0.3333,3,εισ χειρασ ανθρωπων,4,ανθρωπου ανθρωπων εισ χειρασ,main_text,0.4667,0.4348,0.1905,8,0.6667,3,λεγω υιοσ ανθρωποσ,7,ανθρωποσ ανιστημι ημερα λεγω παραδιδωμι υιοσ χειρ,0.4848,0.2985
Mark,Mark 12:39,493,Luke,Luke 20:46,931,6,15,0.5933,0.4286,0.4286,0.5263,0.4706,0.3907,6,1.0,6,πρωτοκαθεδριασ ταισ συναγωγαισ πρωτοκλισιασ τοισ δειπνοισ,6,δειπνοισ πρωτοκαθεδριασ πρωτοκλισιασ συναγωγαισ ταισ τοισ,main_text,0.3333,0.4286,0.3333,4,1.0,4,πρωτοκαθεδρια συναγωγη πρωτοκλισια δειπνον,4,δειπνον πρωτοκαθεδρια πρωτοκλισια συναγωγη,0.4838,-0.1095
Mark,Mark 5:25,174,Luke,Luke 8:43,395,6,15,0.4181,0.3125,0.3125,0.3158,0.2353,0.2945,5,0.8333,4,γυνη ουσα ρυσει αιματοσ,5,αιματοσ γυνη δωδεκα ουσα ρυσει,main_text,0.4286,0.3333,0.25,5,0.8333,4,γυνη ειμι ρυσισ αιμα,6,αιμα γυνη δωδεκα ειμι ετοσ ρυσισ,0.471,0.0529
