mark_ref,rank,matt_ref,combined,wj_content,wj_all,wj_bigram,sr_content,rare_inter
Mark 1:15,18,Matt 26:13,0.099626,0.096963,0.11548,0.0,0.222222,7.863854
Mark 1:15,19,Matt 15:3,0.096479,0.082436,0.093826,0.0,0.25,5.986152
Mark 1:15,20,Matt 8:13,0.096184,0.088061,0.121124,0.0,0.222222,7.250749
Mark 1:16,1,Matt 4:18,0.464942,0.476351,0.490437,0.291876,0.642857,39.586822
Mark 1:16,2,Matt 10:2,0.161041,0.191719,0.180051,0.042434,0.230769,18.958571
Mark 1:16,3,Matt 28:10,0.12884,0.154432,0.123528,0.048843,0.173913,13.317067
Mark 1:16,4,Matt 15:29,0.113721,0.109061,0.161278,0.048609,0.181818,10.124295
Mark 1:16,5,Matt 14:26,0.102098,0.120697,0.11421,0.0,0.181818,11.083073
Mark 1:16,6,Matt 4:15,0.100661,0.113274,0.115925,0.0,0.190476,10.124295
Mark 1:16,7,Matt 12:50,0.091559,0.083823,0.138386,0.0,0.2,6.974635
Mark 1:16,8,Matt 9:9,0.08959,0.10429,0.106591,0.0,0.16,10.167484
Mark 1:16,9,Matt 16:16,0.089256,0.094015,0.088537,0.0,0.190476,7.870723
Mark 1:16,10,Matt 13:55,0.088558,0.129776,0.127673,0.0,0.086957,12.441692
Mark 1:16,11,Matt 23:8,0.08845,0.086042,0.116364,0.0,0.190476,6.974635
Mark 1:16,12,Matt 28:7,0.086512,0.0947,0.091148,0.0,0.173913,8.746098
Mark 1:16,13,Matt 12:48,0.080415,0.107971,0.107753,0.0,0.105263,6.974635
Mark 1:16,14,Matt 24:33,0.079339,0.07243,0.067458,0.0,0.2,6.054271
Mark 1:16,15,Matt 26:71,0.076748,0.069265,0.074834,0.0,0.190476,6.054271
Mark 1:16,16,Matt 4:19,0.076744,0.099121,0.086103,0.0,0.117647,6.853351
Mark 1:16,17,Matt 21:11,0.074632,0.099406,0.088463,0.0,0.105263,7.499159
Mark 1:16,18,Matt 21:38,0.074142,0.063389,0.092531,0.0,0.181818,6.054271
Mark 1:16,19,Matt 11:8,0.073378,0.064044,0.081947,0.0,0.181818,6.054271
Mark 1:16,20,Matt 9:36,0.070732,0.061767,0.065735,0.0,0.181818,6.054271
Mark 1:17,1,Matt 4:19,0.658052,0.767972,0.822176,0.254322,0.833333,22.12112
Mark 1:17,2,Matt 20:32,0.174684,0.197626,0.242137,0.0,0.307692,8.699923
Mark 1:17,3,Matt 8:13,0.163005,0.13362,0.148669,0.052035,0.375,8.649492
Mark 1:17,4,Matt 17:22,0.159217,0.139134,0.133247,0.050775,0.352941,8.423075
Mark 1:17,5,Matt 9:28,0.157021,0.14416,0.13668,0.047255,0.333333,8.699923
Mark 1:17,6,Matt 27:22,0.146875,0.179868,0.159342,0.0,0.25,8.699923
Mark 1:17,7,Matt 21:24,0.138359,0.163839,0.175724,0.0,0.235294,8.699923
Mark 1:17,8,Matt 12:3,0.134366,0.12314,0.122869,0.0,0.333333,5.675213
Mark 1:17,9,Matt 26:64,0.134207,0.116815,0.142174,0.041119,0.285714,8.423075
Mark 1:17,10,Matt 26:6,0.130175,0.128394,0.108596,0.0,0.307692,6.683478
Mark 1:17,11,Matt 21:27,0.130009,0.142306,0.215268,0.0,0.222222,8.699923
Mark 1:17,12,Matt 26:1,0.130005,0.185527,0.179464,0.0,0.142857,8.649492
Mark 1:17,13,Matt 18:22,0.128738,0.095254,0.132299,0.062005,0.285714,4.990724
Mark 1:17,14,Matt 9:29,0.128358,0.114024,0.155085,0.0,0.307692,5.624782
Mark 1:17,15,Matt 19:26,0.127811,0.143696,0.131483,0.0,0.25,8.423075
Mark 1:17,16,Matt 17:12,0.121031,0.111829,0.13565,0.0,0.285714,9.107564
Mark 1:17,17,Matt 21:21,0.120057,0.131921,0.145392,0.0,0.230769,12.358691
Mark 1:17,18,Matt 15:34,0.118757,0.088805,0.112692,0.056768,0.266667,4.990724
Mark 1:17,19,Matt 24:34,0.118678,0.112597,0.108667,0.0,0.285714,5.624782
Mark 1:17,20,Matt 27:16,0.118363,0.086896,0.06693,0.061696,0.285714,4.990724
Mark 1:18,1,Matt 4:20,0.601287,0.602114,0.570332,0.493211,0.75,15.761292
Mark 1:18,2,Matt 4:22,0.233034,0.251513,0.309642,0.0,0.444444,8.907941
Mark 1:18,3,Matt 19:27,0.185795,0.219675,0.202747,0.0,0.333333,8.907941
Mark 1:18,4,Matt 8:22,0.16709,0.2348,0.250664,0.0,0.181818,8.907941
Mark 1:18,5,Matt 9:19,0.142182,0.150528,0.244443,0.0,0.25,4.749217
Mark 1:18,6,Matt 8:23,0.131467,0.134735,0.208362,0.0,0.25,4.749217
Mark 1:18,7,Matt 23:38,0.129513,0.132879,0.125744,0.0,0.285714,4.158724
Mark 1:18,8,Matt 22:22,0.122208,0.120251,0.180949,0.0,0.25,4.158724
Mark 1:18,9,Matt 19:2,0.118124,0.123964,0.17896,0.0,0.222222,4.749217
Mark 1:18,10,Matt 8:1,0.114627,0.122187,0.151986,0.0,0.222222,4.749217
Mark 1:18,11,Matt 20:29,0.111937,0.115386,0.155686,0.0,0.222222,4.749217
Mark 1:18,12,Matt 6:12,0.105896,0.105138,0.141392,0.0,0.222222,4.158724
Mark 1:18,13,Matt 10:38,0.101671,0.112017,0.148996,0.0,0.181818,4.749217
Mark 1:18,14,Matt 21:3,0.10153,0.112907,0.143582,0.0,0.181818,4.591588
Mark 1:18,15,Matt 8:19,0.096626,0.105509,0.127833,0.0,0.181818,4.749217
Mark 1:18,16,Matt 4:11,0.094966,0.089337,0.14764,0.0,0.2,4.158724
Mark 1:18,17,Matt 8:15,0.094036,0.085805,0.154239,0.0,0.2,4.158724
Mark 1:18,18,Matt 18:27,0.0926,0.086175,0.138218,0.0,0.2,4.158724
Mark 1:18,19,Matt 6:14,0.092229,0.091484,0.146981,0.0,0.181818,4.158724
Mark 1:18,20,Matt 20:34,0.089896,0.087126,0.143259,0.0,0.181818,4.749217
Mark 1:19,1,Matt 4:21,0.509798,0.598332,0.629855,0.176919,0.666667,50.749896
Mark 1:19,2,Matt 10:2,0.21007,0.198854,0.220232,0.13825,0.32,20.709775
Mark 1:19,3,Matt 17:1,0.137477,0.131538,0.149433,0.044671,0.26087,14.549571
Mark 1:19,4,Matt 27:56,0.113752,0.129382,0.174343,0.0,0.190476,11.627261
Mark 1:19,5,Matt 14:3,0.089278,0.084219,0.132846,0.0,0.190476,9.082514
Mark 1:19,6,Matt 5:47,0.087611,0.088533,0.077711,0.0,0.2,8.639309
Mark 1:19,7,Matt 4:20,0.079244,0.090635,0.117912,0.0,0.133333,6.853351
Mark 1:19,8,Matt 13:55,0.073364,0.095343,0.122776,0.0,0.090909,10.038026
Mark 1:19,9,Matt 4:18,0.068972,0.067679,0.088868,0.0,0.148148,8.221574
Mark 1:19,10,Matt 8:23,0.068289,0.06755,0.112245,0.0,0.133333,5.095493
Mark 1:19,11,Matt 14:32,0.066356,0.064363,0.107257,0.0,0.133333,5.095493
Mark 1:19,12,Matt 18:35,0.06571,0.087168,0.074373,0.0,0.095238,8.639309
Mark 1:19,13,Matt 22:14,0.065417,0.074672,0.068141,0.0,0.125,6.064894
Mark 1:19,14,Matt 28:10,0.065078,0.083605,0.092737,0.0,0.090909,8.221574
Mark 1:19,15,Matt 24:33,0.064714,0.086795,0.04604,0.0,0.105263,7.718945
Mark 1:19,16,Matt 4:22,0.064443,0.063885,0.106949,0.0,0.125,5.095493
Mark 1:19,17,Matt 14:10,0.063421,0.056076,0.115201,0.0,0.133333,4.511545
Mark 1:19,18,Matt 15:34,0.062591,0.069549,0.102415,0.0,0.105263,6.064894
Mark 1:19,19,Matt 9:37,0.062347,0.069351,0.089165,0.0,0.111111,6.064894
Mark 1:19,20,Matt 20:20,0.062106,0.069459,0.097967,0.0,0.105263,6.160204
Mark 1:20,1,Matt 4:22,0.202243,0.257809,0.246908,0.0,0.307692,13.399518
Mark 1:20,2,Matt 22:22,0.158552,0.166721,0.168613,0.0,0.333333,8.543976
Mark 1:20,3,Matt 4:21,0.14063,0.214419,0.274744,0.0,0.083333,20.496492
Mark 1:20,4,Matt 23:9,0.130937,0.149453,0.136831,0.0,0.25,9.240794
Mark 1:20,5,Matt 6:14,0.127802,0.133158,0.145474,0.0,0.266667,8.304025
Mark 1:20,6,Matt 6:15,0.125684,0.136072,0.111181,0.0,0.266667,8.304025
Mark 1:20,7,Matt 26:44,0.116592,0.121378,0.149125,0.0,0.235294,8.543976
Mark 1:20,8,Matt 8:21,0.086919,0.11231,0.128499,0.0,0.117647,8.530553
Mark 1:20,9,Matt 9:7,0.086809,0.085631,0.119116,0.0,0.181818,4.385252
Mark 1:20,10,Matt 8:23,0.086422,0.09107,0.121071,0.0,0.166667,5.095493
Mark 1:20,11,Matt 14:32,0.083279,0.085371,0.115289,0.0,0.166667,5.095493
Mark 1:20,12,Matt 18:35,0.080641,0.103845,0.11688,0.0,0.111111,8.304025
Mark 1:20,13,Matt 20:20,0.079768,0.089012,0.147124,0.0,0.125,6.160204
Mark 1:20,14,Matt 23:38,0.079131,0.079447,0.070163,0.0,0.181818,4.158724
Mark 1:20,15,Matt 23:7,0.077777,0.078274,0.117846,0.0,0.153846,5.095493
Mark 1:20,16,Matt 2:22,0.077663,0.075102,0.075038,0.0,0.181818,8.530553
Mark 1:20,17,Matt 5:9,0.076719,0.081214,0.094032,0.0,0.153846,5.095493
Mark 1:20,18,Matt 27:8,0.07664,0.0868,0.068103,0.0,0.153846,5.095493
Mark 1:20,19,Matt 23:32,0.074533,0.071391,0.090733,0.0,0.166667,4.145301
Mark 1:20,20,Matt 22:43,0.074385,0.081414,0.110821,0.0,0.133333,5.095493
Mark 1:21,1,Matt 13:54,0.158018,0.151911,0.177946,0.074119,0.266667,10.601219
Mark 1:21,2,Matt 4:23,0.117302,0.113691,0.127538,0.05355,0.2,10.601219
Mark 1:21,3,Matt 9:35,0.115755,0.115831,0.129724,0.050252,0.190476,10.601219
Mark 1:21,4,Matt 12:9,0.110607,0.114651,0.19014,0.0,0.2,5.572417
Mark 1:21,5,Matt 8:5,0.103062,0.117073,0.140153,0.0,0.181818,6.383348
Mark 1:21,6,Matt 5:2,0.102028,0.106806,0.139647,0.0,0.2,5.028802
Mark 1:21,7,Matt 12:8,0.100516,0.116072,0.119201,0.0,0.181818,5.418267
Mark 1:21,8,Matt 23:6,0.088296,0.090417,0.112452,0.0,0.181818,5.572417
Mark 1:21,9,Matt 7:29,0.087906,0.096232,0.112681,0.0,0.166667,5.028802
Mark 1:21,10,Matt 10:17,0.087307,0.091344,0.128695,0.0,0.166667,5.572417
Mark 1:21,11,Matt 24:20,0.082054,0.08995,0.082433,0.0,0.166667,5.418267
Mark 1:21,12,Matt 21:3,0.07884,0.085874,0.094272,0.0,0.153846,4.591588
Mark 1:21,13,Matt 17:24,0.0787,0.089816,0.132828,0.0,0.125,6.383348
Mark 1:21,14,Matt 15:17,0.078676,0.082582,0.129428,0.0,0.142857,6.160204
Mark 1:21,15,Matt 12:12,0.076006,0.083449,0.076843,0.0,0.153846,5.418267
Mark 1:21,16,Matt 12:2,0.075711,0.090967,0.081093,0.0,0.133333,5.418267
Mark 1:21,17,Matt 15:9,0.074233,0.076144,0.066352,0.0,0.166667,5.028802
Mark 1:21,18,Matt 4:13,0.072213,0.074388,0.120722,0.0,0.133333,6.383348
Mark 1:21,19,Matt 14:27,0.070801,0.076117,0.079776,0.0,0.142857,4.591588
Mark 1:21,20,Matt 13:20,0.067862,0.068967,0.082556,0.0,0.142857,4.591588
Mark 1:22,1,Matt 7:29,0.714092,0.660097,0.694362,0.704735,0.857143,24.131079
Mark 1:22,2,Matt 22:33,0.252764,0.279504,0.331068,0.108854,0.333333,12.425769
Mark 1:22,3,Matt 7:28,0.173688,0.213828,0.24132,0.0,0.266667,12.425769
Mark 1:22,4,Matt 26:11,0.15058,0.13007,0.138554,0.084202,0.285714,6.501661
Mark 1:22,5,Matt 8:9,0.149917,0.15541,0.166228,0.044745,0.26087,11.540618
Mark 1:22,6,Matt 22:28,0.119642,0.106546,0.145533,0.0,0.285714,6.022268
Mark 1:22,7,Matt 13:12,0.117849,0.116353,0.154899,0.0,0.25,6.501661
Mark 1:22,8,Matt 21:23,0.116383,0.140432,0.131885,0.0,0.2,10.547152
Mark 1:22,9,Matt 14:4,0.109401,0.133437,0.185849,0.0,0.153846,6.501661
Mark 1:22,10,Matt 13:54,0.107888,0.154118,0.15005,0.0,0.117647,11.189006
Mark 1:22,11,Matt 22:16,0.097387,0.091263,0.118738,0.0,0.222222,10.315527
Mark 1:22,12,Matt 9:6,0.096753,0.09046,0.114493,0.045054,0.166667,9.136952
Mark 1:22,13,Matt 19:22,0.095378,0.081903,0.114629,0.0,0.235294,6.022268
Mark 1:22,14,Matt 23:30,0.093187,0.080895,0.097258,0.0,0.235294,5.286725
Mark 1:22,15,Matt 15:20,0.092424,0.08388,0.076195,0.0,0.235294,5.286725
Mark 1:22,16,Matt 5:2,0.091864,0.099609,0.137066,0.0,0.166667,5.028802
Mark 1:22,17,Matt 10:20,0.088885,0.105363,0.129002,0.0,0.142857,5.286725
Mark 1:22,18,Matt 21:38,0.088528,0.076986,0.094399,0.0,0.222222,6.022268
Mark 1:22,19,Matt 21:27,0.088462,0.121432,0.127655,0.0,0.105263,8.40141
Mark 1:22,20,Matt 10:26,0.087401,0.069926,0.1149,0.0,0.222222,5.286725
Mark 1:23,1,Matt 10:20,0.14927,0.156023,0.175207,0.0,0.307692,7.128786
Mark 1:23,2,Matt 12:31,0.141016,0.139435,0.138268,0.06954,0.235294,8.157471
Mark 1:23,3,Matt 12:8,0.134757,0.124115,0.122385,0.0,0.333333,5.836017
Mark 1:23,4,Matt 6:5,0.123399,0.12122,0.143043,0.0,0.272727,11.408435
Mark 1:23,5,Matt 10:1,0.122876,0.124343,0.150018,0.04768,0.2,10.548851
Mark 1:23,6,Matt 14:27,0.120682,0.119214,0.137024,0.0,0.266667,6.995254
Mark 1:23,7,Matt 10:17,0.120012,0.154373,0.19775,0.0,0.153846,9.004769
Mark 1:23,8,Matt 12:43,0.118718,0.177732,0.165165,0.0,0.111111,13.981203
Mark 1:23,9,Matt 7:9,0.110138,0.096249,0.096829,0.0,0.285714,5.836017
Mark 1:23,10,Matt 12:32,0.109903,0.118999,0.142488,0.0,0.210526,8.157471
Mark 1:23,11,Matt 24:37,0.109404,0.095984,0.090687,0.0,0.285714,5.836017
Mark 1:23,12,Matt 13:37,0.107448,0.097669,0.101631,0.0,0.266667,5.836017
Mark 1:23,13,Matt 5:3,0.105554,0.132135,0.153236,0.0,0.153846,7.128786
Mark 1:23,14,Matt 15:20,0.103606,0.097537,0.097146,0.0,0.25,5.836017
Mark 1:23,15,Matt 12:9,0.10344,0.112889,0.162758,0.0,0.181818,5.572417
Mark 1:23,16,Matt 3:16,0.09988,0.107133,0.116702,0.0,0.2,9.316708
Mark 1:23,17,Matt 6:2,0.096349,0.099643,0.115098,0.0,0.2,9.004769
Mark 1:23,18,Matt 19:10,0.093577,0.081503,0.098422,0.0,0.235294,5.836017
Mark 1:23,19,Matt 13:45,0.088943,0.07481,0.082199,0.0,0.235294,5.836017
Mark 1:23,20,Matt 23:6,0.088471,0.089317,0.149451,0.0,0.166667,5.572417
Mark 1:24,1,Matt 22:29,0.184425,0.221514,0.180768,0.0,0.333333,13.712451
Mark 1:24,2,Matt 19:26,0.161787,0.179092,0.145294,0.0,0.333333,11.414528
Mark 1:24,3,Matt 19:14,0.154281,0.164341,0.171701,0.0,0.315789,10.599684
Mark 1:24,4,Matt 26:52,0.153366,0.150668,0.155863,0.039915,0.3,10.157676
Mark 1:24,5,Matt 26:63,0.149162,0.161057,0.195441,0.0,0.285714,11.414528
Mark 1:24,6,Matt 5:34,0.145122,0.129358,0.163228,0.0,0.352941,8.389818
Mark 1:24,7,Matt 16:15,0.144796,0.118374,0.248606,0.0,0.333333,4.36968
Mark 1:24,8,Matt 25:12,0.142324,0.152209,0.166868,0.0,0.285714,6.667603
Mark 1:24,9,Matt 11:3,0.14136,0.150182,0.166349,0.0,0.285714,7.574974
Mark 1:24,10,Matt 16:16,0.138758,0.126658,0.150956,0.0,0.333333,8.389818
Mark 1:24,11,Matt 17:26,0.138706,0.121017,0.092485,0.0,0.375,7.39439
Mark 1:24,12,Matt 8:7,0.138671,0.122294,0.16972,0.0,0.333333,5.171308
Mark 1:24,13,Matt 8:29,0.13572,0.144756,0.235211,0.0,0.235294,9.191446
Mark 1:24,14,Matt 4:10,0.13512,0.112224,0.144964,0.040491,0.3,9.010862
Mark 1:24,15,Matt 4:3,0.133328,0.128745,0.122353,0.0,0.315789,8.389818
Mark 1:24,16,Matt 26:70,0.129776,0.134128,0.160845,0.0,0.266667,6.667603
Mark 1:24,17,Matt 14:33,0.127636,0.144409,0.126522,0.0,0.25,8.389818
Mark 1:24,18,Matt 21:31,0.124691,0.107176,0.154962,0.035166,0.26087,9.010862
Mark 1:24,19,Matt 8:25,0.124334,0.129839,0.125735,0.0,0.266667,7.132966
Mark 1:24,20,Matt 24:5,0.124194,0.133142,0.172216,0.0,0.235294,7.574974
Mark 1:25,1,Matt 17:18,0.287906,0.292215,0.283343,0.112302,0.5,12.758859
Mark 1:25,2,Matt 24:4,0.181059,0.136502,0.168234,0.09124,0.4,4.990724
Mark 1:25,3,Matt 22:1,0.155766,0.141046,0.195685,0.0,0.363636,4.990724
Mark 1:25,4,Matt 13:3,0.151632,0.148587,0.181015,0.0,0.333333,6.009963
Mark 1:25,5,Matt 8:22,0.149955,0.115845,0.14864,0.065175,0.333333,4.990724
Mark 1:25,6,Matt 11:7,0.148179,0.127057,0.102633,0.040608,0.352941,9.034673
Mark 1:25,7,Matt 20:32,0.144777,0.123213,0.166037,0.0,0.363636,4.990724
Mark 1:25,8,Matt 16:6,0.143263,0.100912,0.142433,0.067771,0.333333,4.990724
Mark 1:25,9,Matt 26:49,0.141546,0.096215,0.149973,0.06634,0.333333,4.990724
Mark 1:25,10,Matt 14:16,0.13781,0.10585,0.12826,0.063254,0.307692,4.990724
Mark 1:25,11,Matt 11:4,0.136556,0.100248,0.147032,0.060811,0.307692,4.990724
Mark 1:25,12,Matt 14:27,0.135917,0.103226,0.124999,0.061709,0.307692,4.990724
Mark 1:25,13,Matt 12:16,0.134867,0.16059,0.181575,0.0,0.222222,5.6902
Mark 1:25,14,Matt 17:7,0.134502,0.112547,0.17189,0.0,0.333333,4.990724
Mark 1:25,15,Matt 22:18,0.134217,0.109139,0.123776,0.0,0.363636,4.990724
Mark 1:25,16,Matt 22:12,0.134153,0.140435,0.176244,0.0,0.266667,8.819365
Mark 1:25,17,Matt 26:1,0.133936,0.115919,0.151062,0.0,0.333333,4.990724
Mark 1:25,18,Matt 27:22,0.133529,0.111273,0.126686,0.05458,0.285714,4.990724
Mark 1:25,19,Matt 9:30,0.132187,0.091948,0.144134,0.059436,0.307692,4.990724
Mark 1:25,20,Matt 24:26,0.131068,0.1321,0.100844,0.0,0.307692,6.009963
Mark 1:26,1,Matt 27:50,0.224768,0.272258,0.248987,0.08084,0.285714,15.0925
Mark 1:26,2,Matt 12:43,0.140529,0.177179,0.16354,0.0,0.222222,14.5928
Mark 1:26,3,Matt 10:1,0.119439,0.118332,0.14215,0.047896,0.2,10.548851
Mark 1:26,4,Matt 27:46,0.098802,0.0975,0.090803,0.044259,0.173913,10.367381
Mark 1:26,5,Matt 23:11,0.093526,0.097525,0.096399,0.0,0.2,4.612642
Mark 1:26,6,Matt 20:32,0.092105,0.104866,0.141463,0.0,0.153846,5.89784
Mark 1:26,7,Matt 26:75,0.08976,0.092032,0.102503,0.0,0.190476,9.941788
Mark 1:26,8,Matt 22:38,0.088171,0.089875,0.113632,0.0,0.181818,4.612642
Mark 1:26,9,Matt 27:47,0.084387,0.099274,0.089443,0.0,0.153846,5.89784
Mark 1:26,10,Matt 3:17,0.082806,0.09041,0.135503,0.0,0.142857,5.754739
Mark 1:26,11,Matt 22:36,0.081654,0.082917,0.079778,0.0,0.181818,4.612642
Mark 1:26,12,Matt 12:6,0.080666,0.086578,0.083729,0.0,0.166667,4.612642
Mark 1:26,13,Matt 10:20,0.079425,0.090168,0.080798,0.0,0.153846,4.72512
Mark 1:26,14,Matt 9:31,0.079003,0.073991,0.093441,0.0,0.181818,4.043949
Mark 1:26,15,Matt 12:19,0.078627,0.084783,0.097057,0.0,0.153846,5.754739
Mark 1:26,16,Matt 9:26,0.078157,0.073064,0.089148,0.0,0.181818,4.043949
Mark 1:26,17,Matt 26:30,0.077796,0.070657,0.096368,0.0,0.181818,4.043949
Mark 1:26,18,Matt 5:3,0.076103,0.077891,0.102833,0.0,0.153846,4.72512
Mark 1:26,19,Matt 12:14,0.07278,0.068821,0.084771,0.0,0.166667,4.043949
Mark 1:26,20,Matt 22:43,0.072516,0.079044,0.083752,0.0,0.142857,4.72512
Mark 1:27,1,Matt 8:27,0.176968,0.170551,0.145302,0.037998,0.380952,15.514515
Mark 1:27,2,Matt 10:1,0.135007,0.138221,0.178897,0.035057,0.230769,16.067202
Mark 1:27,3,Matt 24:39,0.107265,0.114022,0.079552,0.0,0.24,12.855354
Mark 1:27,4,Matt 16:15,0.099949,0.061686,0.088378,0.053412,0.25,4.36968
Mark 1:27,5,Matt 21:27,0.095767,0.115164,0.106105,0.0,0.166667,11.552704
Mark 1:27,6,Matt 15:16,0.094555,0.098149,0.059439,0.0,0.222222,8.43802
Mark 1:27,7,Matt 7:29,0.093042,0.091009,0.09983,0.0,0.210526,7.922016
Mark 1:27,8,Matt 13:52,0.092247,0.082683,0.10595,0.0,0.222222,10.529884
Mark 1:27,9,Matt 10:20,0.087868,0.086289,0.069326,0.0,0.210526,7.128786
Mark 1:27,10,Matt 20:4,0.086863,0.092632,0.051786,0.0,0.2,8.43802
Mark 1:27,11,Matt 26:73,0.085964,0.07251,0.053351,0.0,0.24,8.43802
Mark 1:27,12,Matt 11:3,0.084053,0.049901,0.058973,0.045025,0.222222,4.36968
Mark 1:27,13,Matt 8:9,0.083867,0.13151,0.104023,0.0,0.071429,13.95637
Mark 1:27,14,Matt 12:48,0.083849,0.051917,0.101417,0.041378,0.2,4.36968
Mark 1:27,15,Matt 21:10,0.082418,0.04562,0.119519,0.03975,0.2,4.36968
Mark 1:27,16,Matt 18:17,0.080872,0.085485,0.060401,0.0,0.181818,8.43802
Mark 1:27,17,Matt 22:43,0.080043,0.073994,0.067453,0.0,0.2,6.691134
Mark 1:27,18,Matt 6:21,0.079576,0.074443,0.039717,0.0,0.210526,6.472006
Mark 1:27,19,Matt 12:23,0.07934,0.046567,0.080027,0.041529,0.2,4.36968
Mark 1:27,20,Matt 28:18,0.079191,0.075864,0.086882,0.0,0.181818,7.484364
Mark 1:28,1,Matt 9:26,0.172122,0.173766,0.211997,0.0,0.363636,8.980377
Mark 1:28,2,Matt 9:31,0.169467,0.176128,0.174817,0.0,0.363636,8.980377
Mark 1:28,3,Matt 14:35,0.152236,0.149924,0.20268,0.069774,0.235294,12.012923
Mark 1:28,4,Matt 20:6,0.10852,0.112517,0.134432,0.0,0.222222,8.980377
Mark 1:28,5,Matt 26:32,0.098812,0.1021,0.128673,0.0,0.2,5.095493
Mark 1:28,6,Matt 4:23,0.095958,0.100167,0.127871,0.0,0.190476,10.031922
Mark 1:28,7,Matt 4:24,0.089299,0.09107,0.135352,0.0,0.173913,11.319776
Mark 1:28,8,Matt 3:5,0.086208,0.101679,0.137855,0.0,0.133333,7.076495
Mark 1:28,9,Matt 4:12,0.084998,0.087282,0.123879,0.0,0.166667,5.095493
Mark 1:28,10,Matt 14:1,0.084344,0.097811,0.095593,0.0,0.153846,6.383348
Mark 1:28,11,Matt 26:30,0.081225,0.069124,0.13756,0.0,0.181818,4.043949
Mark 1:28,12,Matt 21:3,0.073647,0.076775,0.105265,0.0,0.142857,4.591588
Mark 1:28,13,Matt 1:22,0.07322,0.083145,0.072332,0.0,0.142857,4.936429
Mark 1:28,14,Matt 21:11,0.072609,0.080293,0.079056,0.0,0.142857,5.095493
Mark 1:28,15,Matt 22:40,0.072446,0.07225,0.091643,0.0,0.153846,4.936429
Mark 1:28,16,Matt 12:14,0.072116,0.067365,0.084686,0.0,0.166667,4.043949
Mark 1:28,17,Matt 9:32,0.070917,0.066754,0.07545,0.0,0.166667,4.043949
Mark 1:28,18,Matt 3:13,0.070011,0.073344,0.084351,0.0,0.142857,5.095493
Mark 1:28,19,Matt 28:16,0.069735,0.068491,0.122471,0.0,0.133333,5.095493
Mark 1:28,20,Matt 21:17,0.069617,0.057975,0.127592,0.0,0.153846,4.043949
Mark 1:29,1,Matt 10:2,0.207534,0.254978,0.232286,0.0,0.347826,21.962538
Mark 1:29,2,Matt 26:6,0.159411,0.160024,0.140361,0.080125,0.266667,10.216274
Mark 1:29,3,Matt 17:25,0.134713,0.133642,0.136962,0.043511,0.25,13.421568
Mark 1:29,4,Matt 13:1,0.129293,0.143017,0.116019,0.0,0.266667,8.793166
Mark 1:29,5,Matt 12:9,0.120346,0.15572,0.195025,0.0,0.153846,8.777711
Mark 1:29,6,Matt 11:18,0.113397,0.11797,0.103103,0.0,0.25,7.716839
Mark 1:29,7,Matt 9:28,0.11304,0.104096,0.122712,0.055704,0.2,7.954511
Mark 1:29,8,Matt 17:1,0.11166,0.101384,0.158915,0.048203,0.190476,9.978602
Mark 1:29,9,Matt 8:14,0.109603,0.106664,0.145452,0.0,0.235294,7.954511
Mark 1:29,10,Matt 9:23,0.108337,0.104004,0.144762,0.0,0.235294,7.954511
Mark 1:29,11,Matt 27:32,0.106256,0.114978,0.100714,0.0,0.222222,9.511005
Mark 1:29,12,Matt 13:36,0.102624,0.088051,0.1202,0.051544,0.190476,7.954511
Mark 1:29,13,Matt 12:44,0.099353,0.074839,0.109373,0.058951,0.2,7.249242
Mark 1:29,14,Matt 4:18,0.098919,0.118701,0.135036,0.0,0.16,11.983936
Mark 1:29,15,Matt 10:14,0.095814,0.100115,0.086567,0.0,0.210526,8.793166
Mark 1:29,16,Matt 13:55,0.088615,0.124776,0.124659,0.0,0.1,10.934114
Mark 1:29,17,Matt 4:21,0.086108,0.091688,0.128482,0.0,0.16,9.978602
Mark 1:29,18,Matt 2:11,0.085857,0.065933,0.122801,0.042293,0.166667,7.954511
Mark 1:29,19,Matt 3:14,0.085477,0.111557,0.102764,0.0,0.125,7.716839
Mark 1:29,20,Matt 10:12,0.083672,0.085884,0.116905,0.0,0.166667,4.749217
Mark 1:30,1,Matt 8:14,0.196714,0.252092,0.261294,0.0,0.285714,14.440672
Mark 1:30,2,Matt 14:27,0.12324,0.112055,0.156727,0.0,0.285714,6.557602
Mark 1:30,3,Matt 16:16,0.119817,0.11687,0.13892,0.0,0.266667,7.433071
Mark 1:30,4,Matt 21:3,0.104689,0.126921,0.168048,0.0,0.153846,6.557602
Mark 1:30,5,Matt 10:2,0.090212,0.08272,0.129883,0.0,0.2,7.433071
Mark 1:30,6,Matt 26:6,0.088136,0.09461,0.122285,0.0,0.166667,5.467057
Mark 1:30,7,Matt 10:35,0.086362,0.100785,0.124371,0.0,0.142857,7.076495
Mark 1:30,8,Matt 10:4,0.086332,0.087515,0.13617,0.0,0.166667,5.467057
Mark 1:30,9,Matt 4:18,0.083291,0.078488,0.11608,0.0,0.181818,7.433071
Mark 1:30,10,Matt 16:15,0.079359,0.055036,0.101486,0.0,0.222222,1.966014
Mark 1:30,11,Matt 13:55,0.076898,0.092538,0.117265,0.0,0.117647,7.433071
Mark 1:30,12,Matt 14:18,0.076168,0.044678,0.116182,0.0,0.222222,1.966014
Mark 1:30,13,Matt 8:7,0.074209,0.046926,0.086476,0.0,0.222222,1.966014
