matt_ref,rank,mark_ref,combined,wj_content,wj_all,wj_bigram,sr_content,rare_inter
Matt 10:6,2,Mark 2:11,0.086207,0.096571,0.094166,0.0,0.166667,5.371747
Matt 10:6,3,Mark 7:17,0.085829,0.09769,0.085351,0.0,0.166667,5.371747
Matt 10:6,4,Mark 8:26,0.085363,0.094389,0.095549,0.0,0.166667,5.371747
Matt 10:6,5,Mark 16:10,0.084857,0.089321,0.082988,0.0,0.181818,4.997053
Matt 10:6,6,Mark 7:36,0.083564,0.095302,0.099086,0.0,0.153846,5.754739
Matt 10:6,7,Mark 8:35,0.081453,0.096201,0.095914,0.0,0.142857,5.166952
Matt 10:6,8,Mark 2:1,0.078674,0.091375,0.067863,0.0,0.153846,5.371747
Matt 10:6,9,Mark 10:48,0.07457,0.083198,0.104645,0.0,0.133333,5.754739
Matt 10:6,10,Mark 3:6,0.074476,0.081112,0.072058,0.0,0.153846,5.166952
Matt 10:6,11,Mark 12:29,0.073964,0.091511,0.092549,0.0,0.117647,5.754739
Matt 10:6,12,Mark 7:30,0.071865,0.078966,0.077586,0.0,0.142857,5.371747
Matt 10:6,13,Mark 8:3,0.071808,0.076189,0.067542,0.0,0.153846,5.371747
Matt 10:6,14,Mark 12:9,0.071231,0.080582,0.083025,0.0,0.133333,5.166952
Matt 10:6,15,Mark 14:27,0.070946,0.080335,0.081287,0.0,0.133333,5.823732
Matt 10:6,16,Mark 16:12,0.07083,0.072129,0.076026,0.0,0.153846,4.997053
Matt 10:6,17,Mark 1:24,0.07037,0.079964,0.077193,0.0,0.133333,5.166952
Matt 10:6,18,Mark 5:19,0.06897,0.07398,0.106792,0.0,0.125,5.371747
Matt 10:6,19,Mark 9:28,0.068885,0.077021,0.07559,0.0,0.133333,5.371747
Matt 10:6,20,Mark 5:38,0.068881,0.072583,0.076469,0.0,0.142857,5.371747
Matt 10:7,1,Mark 1:15,0.216103,0.206172,0.235414,0.079136,0.4,12.217031
Matt 10:7,2,Mark 16:15,0.148797,0.222526,0.20089,0.0,0.142857,12.247803
Matt 10:7,3,Mark 11:31,0.130242,0.145355,0.076894,0.0,0.285714,5.928994
Matt 10:7,4,Mark 4:30,0.124298,0.116889,0.101598,0.0,0.307692,6.152137
Matt 10:7,5,Mark 6:12,0.119854,0.14326,0.109428,0.0,0.222222,5.284735
Matt 10:7,6,Mark 14:42,0.118307,0.145046,0.130366,0.0,0.2,6.064894
Matt 10:7,7,Mark 1:7,0.115811,0.094266,0.085502,0.071129,0.235294,7.250749
Matt 10:7,8,Mark 10:15,0.115092,0.117467,0.088979,0.0,0.266667,6.152137
Matt 10:7,9,Mark 4:11,0.111775,0.103045,0.120716,0.0,0.266667,6.152137
Matt 10:7,10,Mark 4:26,0.111504,0.107069,0.099894,0.0,0.266667,6.152137
Matt 10:7,11,Mark 7:36,0.106196,0.13816,0.132553,0.0,0.153846,7.250749
Matt 10:7,12,Mark 3:14,0.101406,0.12462,0.089637,0.0,0.181818,5.284735
Matt 10:7,13,Mark 10:14,0.094723,0.089527,0.099917,0.0,0.222222,6.152137
Matt 10:7,14,Mark 10:23,0.094202,0.085404,0.087117,0.0,0.235294,6.152137
Matt 10:7,15,Mark 14:62,0.094159,0.086836,0.106386,0.0,0.222222,5.928994
Matt 10:7,16,Mark 16:10,0.090958,0.100874,0.092009,0.0,0.181818,4.997053
Matt 10:7,17,Mark 13:10,0.090601,0.103896,0.105143,0.0,0.166667,5.284735
Matt 10:7,18,Mark 14:9,0.089532,0.114791,0.112099,0.0,0.133333,7.250749
Matt 10:7,19,Mark 1:38,0.087084,0.11174,0.101337,0.0,0.133333,7.250749
Matt 10:7,20,Mark 9:1,0.086558,0.08272,0.093343,0.0,0.2,6.152137
Matt 10:8,1,Mark 6:13,0.13938,0.181194,0.178431,0.0,0.2,15.468613
Matt 10:8,2,Mark 1:34,0.126612,0.147944,0.138835,0.0,0.230769,15.468613
Matt 10:8,3,Mark 1:39,0.119852,0.118925,0.11063,0.052668,0.210526,10.096866
Matt 10:8,4,Mark 1:40,0.117223,0.144573,0.121657,0.0,0.2,12.581773
Matt 10:8,5,Mark 3:22,0.104625,0.105855,0.094454,0.044727,0.181818,10.096866
Matt 10:8,6,Mark 3:15,0.103911,0.144358,0.139501,0.0,0.125,10.096866
Matt 10:8,7,Mark 16:17,0.102981,0.098532,0.088412,0.046821,0.190476,10.096866
Matt 10:8,8,Mark 7:26,0.102736,0.098346,0.086903,0.046781,0.190476,10.096866
Matt 10:8,9,Mark 14:23,0.098335,0.099292,0.092088,0.0,0.222222,8.177273
Matt 10:8,10,Mark 12:8,0.091568,0.123628,0.109355,0.0,0.125,8.892893
Matt 10:8,11,Mark 14:22,0.083944,0.088043,0.07961,0.0,0.181818,8.177273
Matt 10:8,12,Mark 12:26,0.083614,0.085655,0.069395,0.038233,0.142857,9.955788
Matt 10:8,13,Mark 15:23,0.07998,0.104419,0.09462,0.0,0.117647,8.177273
Matt 10:8,14,Mark 13:22,0.079824,0.077425,0.068874,0.0,0.190476,8.400417
Matt 10:8,15,Mark 9:38,0.072738,0.102028,0.086435,0.0,0.090909,10.096866
Matt 10:8,16,Mark 16:9,0.068807,0.095164,0.085917,0.0,0.086957,10.096866
Matt 10:8,17,Mark 8:6,0.068565,0.069814,0.063789,0.0,0.153846,8.177273
Matt 10:8,18,Mark 1:42,0.067551,0.078614,0.071744,0.0,0.125,6.064894
Matt 10:8,19,Mark 6:41,0.062638,0.064609,0.059776,0.0,0.137931,8.177273
Matt 10:8,20,Mark 6:14,0.062049,0.086387,0.071751,0.0,0.08,9.955788
Matt 10:9,1,Mark 6:8,0.14842,0.198691,0.190093,0.0,0.2,17.222151
Matt 10:9,2,Mark 13:18,0.071053,0.059177,0.044232,0.0,0.2,3.292305
Matt 10:9,3,Mark 12:41,0.070872,0.085143,0.103351,0.0,0.111111,7.076495
Matt 10:9,4,Mark 13:15,0.067056,0.049803,0.113112,0.0,0.166667,3.292305
Matt 10:9,5,Mark 5:10,0.066251,0.054873,0.051942,0.0,0.181818,3.292305
Matt 10:9,6,Mark 10:9,0.065708,0.053277,0.053693,0.0,0.181818,3.292305
Matt 10:9,7,Mark 3:12,0.065357,0.055195,0.041552,0.0,0.181818,3.292305
Matt 10:9,8,Mark 13:16,0.063297,0.048058,0.083371,0.0,0.166667,3.292305
Matt 10:9,9,Mark 14:2,0.061741,0.051994,0.050101,0.0,0.166667,3.292305
Matt 10:9,10,Mark 13:30,0.06136,0.052178,0.071112,0.0,0.153846,3.292305
Matt 10:9,11,Mark 13:21,0.060608,0.049891,0.073876,0.0,0.153846,3.292305
Matt 10:9,12,Mark 13:31,0.060436,0.053696,0.055032,0.0,0.153846,3.292305
Matt 10:9,13,Mark 12:24,0.058861,0.044265,0.1037,0.0,0.142857,3.292305
Matt 10:9,14,Mark 10:18,0.058266,0.052286,0.080703,0.0,0.133333,3.292305
Matt 10:9,15,Mark 10:15,0.057736,0.048143,0.094047,0.0,0.133333,3.292305
Matt 10:9,16,Mark 6:9,0.057209,0.045066,0.03596,0.0,0.166667,3.292305
Matt 10:9,17,Mark 9:29,0.057045,0.047971,0.046891,0.0,0.153846,3.292305
Matt 10:9,18,Mark 1:6,0.056084,0.061652,0.06118,0.0,0.111111,6.853351
Matt 10:9,19,Mark 3:9,0.055878,0.045567,0.04604,0.0,0.153846,3.292305
Matt 10:9,20,Mark 3:20,0.055325,0.038766,0.128809,0.0,0.125,3.292305
Matt 10:10,1,Mark 6:9,0.187105,0.176579,0.142701,0.073499,0.375,14.67662
Matt 10:10,2,Mark 6:8,0.167156,0.222887,0.221555,0.045473,0.166667,22.845862
Matt 10:10,3,Mark 9:34,0.063969,0.060447,0.081963,0.0,0.142857,4.825203
Matt 10:10,4,Mark 14:63,0.061878,0.07016,0.080843,0.0,0.111111,6.853351
Matt 10:10,5,Mark 9:33,0.056487,0.053522,0.088724,0.0,0.117647,4.825203
Matt 10:10,6,Mark 10:8,0.054655,0.056765,0.080584,0.0,0.105263,4.530964
Matt 10:10,7,Mark 1:7,0.054526,0.063358,0.069676,0.0,0.095238,7.076495
Matt 10:10,8,Mark 15:27,0.054211,0.051057,0.077054,0.0,0.117647,4.530964
Matt 10:10,9,Mark 4:4,0.053175,0.052489,0.060257,0.0,0.117647,4.825203
Matt 10:10,10,Mark 8:3,0.053132,0.04862,0.077238,0.0,0.117647,4.825203
Matt 10:10,11,Mark 15:38,0.05311,0.047347,0.068033,0.0,0.125,4.530964
Matt 10:10,12,Mark 13:15,0.052312,0.037604,0.103901,0.0,0.125,3.292305
Matt 10:10,13,Mark 11:8,0.051636,0.047483,0.080462,0.0,0.111111,4.825203
Matt 10:10,14,Mark 13:18,0.051134,0.042713,0.033419,0.0,0.142857,3.292305
Matt 10:10,15,Mark 16:12,0.051008,0.046264,0.066598,0.0,0.117647,4.530964
Matt 10:10,16,Mark 5:10,0.050364,0.040424,0.055069,0.0,0.133333,3.292305
Matt 10:10,17,Mark 3:12,0.049653,0.040599,0.047164,0.0,0.133333,3.292305
Matt 10:10,18,Mark 10:52,0.049637,0.049515,0.063025,0.0,0.105263,4.825203
Matt 10:10,19,Mark 14:2,0.049541,0.03884,0.070632,0.0,0.125,3.292305
Matt 10:10,20,Mark 13:16,0.049454,0.036601,0.079836,0.0,0.125,3.292305
Matt 10:11,1,Mark 6:10,0.241257,0.254128,0.265773,0.081289,0.4,15.034633
Matt 10:11,2,Mark 8:26,0.169211,0.168216,0.146228,0.08699,0.285714,10.297537
Matt 10:11,3,Mark 11:11,0.122445,0.116709,0.09926,0.0,0.3,10.767269
Matt 10:11,4,Mark 14:34,0.118694,0.123382,0.131725,0.0,0.25,9.074696
Matt 10:11,5,Mark 8:27,0.109566,0.159503,0.187418,0.0,0.095238,12.425497
Matt 10:11,6,Mark 2:1,0.109424,0.100848,0.107088,0.0,0.266667,6.72332
Matt 10:11,7,Mark 5:14,0.102958,0.096032,0.126846,0.0,0.235294,7.340095
Matt 10:11,8,Mark 14:16,0.095999,0.132021,0.115891,0.0,0.125,8.980377
Matt 10:11,9,Mark 3:1,0.095558,0.089652,0.081561,0.0,0.235294,6.72332
Matt 10:11,10,Mark 1:33,0.093116,0.122427,0.072545,0.0,0.153846,7.340095
Matt 10:11,11,Mark 1:45,0.090813,0.137425,0.129712,0.0,0.08,15.703698
Matt 10:11,12,Mark 6:56,0.080156,0.101322,0.163792,0.0,0.090909,10.914311
Matt 10:11,13,Mark 14:14,0.078268,0.074403,0.047866,0.0,0.2,6.72332
Matt 10:11,14,Mark 11:19,0.075992,0.084434,0.046629,0.0,0.166667,4.936429
Matt 10:11,15,Mark 6:12,0.074514,0.075211,0.043053,0.0,0.181818,4.043949
Matt 10:11,16,Mark 6:36,0.073716,0.08036,0.108876,0.0,0.133333,5.977883
Matt 10:11,17,Mark 4:3,0.073285,0.078965,0.04417,0.0,0.166667,4.043949
Matt 10:11,18,Mark 6:6,0.071454,0.080902,0.064761,0.0,0.142857,5.977883
Matt 10:11,19,Mark 6:54,0.070324,0.069787,0.055869,0.0,0.166667,4.043949
Matt 10:11,20,Mark 2:26,0.070307,0.062684,0.087662,0.0,0.166667,6.72332
Matt 10:12,1,Mark 6:10,0.237478,0.232836,0.198476,0.131418,0.4,9.068872
Matt 10:12,2,Mark 13:15,0.219869,0.247531,0.195908,0.0,0.444444,9.068872
Matt 10:12,3,Mark 15:18,0.151963,0.181199,0.204238,0.0,0.25,6.853351
Matt 10:12,4,Mark 10:10,0.151649,0.162113,0.215549,0.0,0.285714,4.749217
Matt 10:12,5,Mark 7:24,0.142036,0.124596,0.181338,0.071338,0.25,9.068872
Matt 10:12,6,Mark 9:15,0.125016,0.150107,0.174672,0.0,0.2,6.853351
Matt 10:12,7,Mark 5:12,0.121687,0.118857,0.182009,0.0,0.25,4.319654
Matt 10:12,8,Mark 3:25,0.11577,0.136458,0.099195,0.0,0.222222,4.749217
Matt 10:12,9,Mark 8:26,0.111281,0.105316,0.19444,0.0,0.222222,4.319654
Matt 10:12,10,Mark 7:17,0.110809,0.110496,0.166418,0.0,0.222222,4.319654
Matt 10:12,11,Mark 3:27,0.105943,0.143729,0.17735,0.0,0.117647,9.068872
Matt 10:12,12,Mark 9:33,0.103902,0.105324,0.165066,0.0,0.2,4.749217
Matt 10:12,13,Mark 2:1,0.096419,0.100706,0.111011,0.0,0.2,4.319654
Matt 10:12,14,Mark 10:15,0.091238,0.098925,0.133886,0.0,0.166667,4.319654
Matt 10:12,15,Mark 5:39,0.084536,0.084103,0.103264,0.0,0.181818,4.319654
Matt 10:12,16,Mark 3:1,0.084483,0.084337,0.131984,0.0,0.166667,4.319654
Matt 10:12,17,Mark 1:29,0.083672,0.085884,0.116905,0.0,0.166667,4.749217
Matt 10:12,18,Mark 9:28,0.083602,0.080218,0.141708,0.0,0.166667,4.319654
Matt 10:12,19,Mark 6:4,0.078666,0.084426,0.099048,0.0,0.153846,4.749217
Matt 10:12,20,Mark 10:23,0.072329,0.06821,0.130625,0.0,0.142857,4.319654
Matt 10:13,1,Mark 12:18,0.175631,0.167756,0.186981,0.059103,0.333333,8.901265
Matt 10:13,2,Mark 13:16,0.143252,0.170671,0.164501,0.0,0.25,9.55787
Matt 10:13,3,Mark 4:12,0.130698,0.171274,0.136253,0.0,0.2,9.55787
Matt 10:13,4,Mark 10:14,0.126537,0.122131,0.170328,0.0,0.272727,8.901265
Matt 10:13,5,Mark 6:4,0.123121,0.153581,0.14009,0.0,0.2,10.445188
Matt 10:13,6,Mark 5:34,0.119636,0.133117,0.176283,0.0,0.210526,9.480161
Matt 10:13,7,Mark 4:22,0.112106,0.130001,0.115004,0.0,0.210526,8.901265
Matt 10:13,8,Mark 13:6,0.111568,0.112097,0.140658,0.0,0.235294,5.60896
Matt 10:13,9,Mark 13:15,0.10567,0.145896,0.150173,0.0,0.125,8.041522
Matt 10:13,10,Mark 11:13,0.105037,0.103995,0.120847,0.0,0.230769,8.901265
Matt 10:13,11,Mark 14:2,0.104286,0.104173,0.07408,0.0,0.25,5.695971
Matt 10:13,12,Mark 9:33,0.09673,0.13405,0.128785,0.0,0.117647,7.954511
Matt 10:13,13,Mark 9:1,0.096001,0.113337,0.11666,0.0,0.166667,8.901265
Matt 10:13,14,Mark 9:40,0.094329,0.066292,0.029588,0.0,0.307692,2.403666
Matt 10:13,15,Mark 1:24,0.092138,0.086717,0.110103,0.0,0.210526,5.60896
Matt 10:13,16,Mark 3:27,0.091791,0.098575,0.140994,0.0,0.166667,8.041522
Matt 10:13,17,Mark 14:66,0.090744,0.083634,0.086643,0.0,0.222222,5.60896
Matt 10:13,18,Mark 14:3,0.089672,0.083137,0.094036,0.0,0.214286,10.358177
Matt 10:13,19,Mark 3:20,0.088485,0.086079,0.097493,0.0,0.2,6.497599
Matt 10:13,20,Mark 5:14,0.088011,0.080774,0.09558,0.0,0.210526,5.60896
Matt 10:14,1,Mark 6:11,0.308146,0.317875,0.354698,0.118532,0.5,26.544455
Matt 10:14,2,Mark 10:15,0.132364,0.12743,0.173033,0.062447,0.210526,9.55787
Matt 10:14,3,Mark 4:3,0.128386,0.137014,0.095863,0.0,0.285714,7.911618
Matt 10:14,4,Mark 3:21,0.116375,0.11939,0.093158,0.0,0.266667,7.911618
Matt 10:14,5,Mark 7:29,0.115801,0.120363,0.116377,0.0,0.25,8.499405
Matt 10:14,6,Mark 13:15,0.11134,0.108316,0.125984,0.0,0.25,8.041522
Matt 10:14,7,Mark 4:16,0.107828,0.093665,0.102202,0.053411,0.210526,8.323125
Matt 10:14,8,Mark 14:16,0.105452,0.114515,0.09476,0.0,0.222222,8.980377
Matt 10:14,9,Mark 7:25,0.096456,0.103117,0.100529,0.0,0.2,9.622408
Matt 10:14,10,Mark 1:29,0.095814,0.100115,0.086567,0.0,0.210526,8.793166
Matt 10:14,11,Mark 1:45,0.089421,0.105846,0.121603,0.0,0.148148,13.435833
Matt 10:14,12,Mark 4:12,0.088643,0.092595,0.069757,0.0,0.2,7.159974
Matt 10:14,13,Mark 4:20,0.088351,0.077095,0.101698,0.04062,0.166667,8.323125
Matt 10:14,14,Mark 6:4,0.088273,0.089812,0.07858,0.0,0.2,8.041522
Matt 10:14,15,Mark 4:33,0.087343,0.117984,0.092499,0.0,0.125,8.323125
Matt 10:14,16,Mark 6:10,0.087324,0.116001,0.11594,0.0,0.117647,8.793166
Matt 10:14,17,Mark 4:18,0.085964,0.116807,0.098716,0.0,0.117647,8.323125
Matt 10:14,18,Mark 13:31,0.083019,0.11109,0.094987,0.0,0.117647,7.747761
Matt 10:14,19,Mark 9:29,0.074189,0.094697,0.080456,0.0,0.117647,7.336254
Matt 10:14,20,Mark 11:19,0.072995,0.071684,0.121661,0.0,0.142857,4.936429
Matt 10:15,1,Mark 4:26,0.130972,0.118535,0.109644,0.0,0.333333,8.789418
Matt 10:15,2,Mark 1:33,0.120155,0.11533,0.111139,0.0,0.285714,7.340095
Matt 10:15,3,Mark 4:35,0.110744,0.090537,0.166688,0.0,0.266667,6.209296
Matt 10:15,4,Mark 3:33,0.103032,0.073914,0.126276,0.0,0.285714,4.36968
Matt 10:15,5,Mark 6:47,0.098642,0.088805,0.116206,0.0,0.235294,6.823404
Matt 10:15,6,Mark 14:2,0.090313,0.063867,0.082392,0.0,0.266667,4.36968
Matt 10:15,7,Mark 13:6,0.088172,0.068609,0.072984,0.0,0.25,4.36968
Matt 10:15,8,Mark 14:24,0.088078,0.062706,0.065273,0.0,0.266667,4.36968
Matt 10:15,9,Mark 5:9,0.087912,0.06569,0.083517,0.0,0.25,4.36968
Matt 10:15,10,Mark 4:40,0.087887,0.063348,0.060471,0.0,0.266667,4.36968
Matt 10:15,11,Mark 4:20,0.087402,0.066408,0.103346,0.049604,0.173913,6.823404
Matt 10:15,12,Mark 8:29,0.08722,0.06754,0.097679,0.0,0.235294,4.36968
Matt 10:15,13,Mark 11:24,0.086219,0.063237,0.07763,0.0,0.25,4.36968
Matt 10:15,14,Mark 8:1,0.085966,0.108617,0.170881,0.0,0.1,8.612962
Matt 10:15,15,Mark 1:13,0.084973,0.073729,0.096894,0.0,0.210526,6.646947
Matt 10:15,16,Mark 14:69,0.083714,0.060396,0.065358,0.0,0.25,4.36968
Matt 10:15,17,Mark 13:4,0.082633,0.058626,0.062509,0.0,0.25,4.36968
Matt 10:15,18,Mark 12:7,0.081438,0.055939,0.092062,0.0,0.235294,4.36968
Matt 10:15,19,Mark 7:34,0.081185,0.055158,0.063645,0.0,0.25,4.36968
Matt 10:15,20,Mark 12:18,0.080793,0.062419,0.05646,0.0,0.235294,4.36968
Matt 10:16,1,Mark 6:47,0.088162,0.114538,0.130905,0.0,0.117647,9.556608
Matt 10:16,2,Mark 9:36,0.0698,0.074789,0.094786,0.0,0.133333,5.89784
Matt 10:16,3,Mark 3:3,0.065914,0.073458,0.078584,0.0,0.125,5.89784
Matt 10:16,4,Mark 12:3,0.065475,0.063569,0.060998,0.0,0.153846,4.701589
Matt 10:16,5,Mark 1:10,0.064133,0.069404,0.106792,0.0,0.111111,6.67103
Matt 10:16,6,Mark 3:14,0.063893,0.065617,0.057937,0.0,0.142857,4.701589
Matt 10:16,7,Mark 5:10,0.063722,0.063451,0.065973,0.0,0.142857,4.701589
Matt 10:16,8,Mark 12:13,0.061499,0.059364,0.062141,0.0,0.142857,4.701589
Matt 10:16,9,Mark 14:17,0.060834,0.052753,0.063266,0.0,0.153846,3.658768
Matt 10:16,10,Mark 12:11,0.060595,0.04935,0.098157,0.0,0.142857,3.658768
Matt 10:16,11,Mark 8:26,0.059916,0.058891,0.067486,0.0,0.133333,4.701589
Matt 10:16,12,Mark 1:2,0.059228,0.049615,0.133716,0.0,0.117647,4.701589
Matt 10:16,13,Mark 11:19,0.059141,0.050281,0.057454,0.0,0.153846,3.658768
Matt 10:16,14,Mark 12:5,0.05813,0.062091,0.051893,0.0,0.125,4.701589
Matt 10:16,15,Mark 14:60,0.05796,0.062957,0.085772,0.0,0.105263,5.89784
Matt 10:16,16,Mark 13:18,0.057691,0.051694,0.036588,0.0,0.153846,3.658768
Matt 10:16,17,Mark 9:37,0.057426,0.060069,0.081725,0.0,0.111111,4.701589
Matt 10:16,18,Mark 1:11,0.057028,0.04338,0.125066,0.0,0.125,3.658768
Matt 10:16,19,Mark 12:4,0.056627,0.05542,0.050214,0.0,0.133333,4.701589
Matt 10:16,20,Mark 14:27,0.056621,0.061466,0.067393,0.0,0.111111,5.823732
Matt 10:17,1,Mark 13:9,0.26008,0.24505,0.252525,0.178223,0.4,16.62026
Matt 10:17,2,Mark 14:21,0.129309,0.131133,0.104793,0.061503,0.222222,7.963315
Matt 10:17,3,Mark 9:31,0.122548,0.108892,0.175599,0.055524,0.210526,7.963315
Matt 10:17,4,Mark 1:23,0.120012,0.154373,0.19775,0.0,0.153846,9.004769
Matt 10:17,5,Mark 10:33,0.116924,0.097818,0.139795,0.057928,0.222222,7.963315
Matt 10:17,6,Mark 3:1,0.106428,0.140623,0.16481,0.0,0.133333,9.004769
Matt 10:17,7,Mark 12:39,0.099473,0.100899,0.140681,0.0,0.2,5.572417
Matt 10:17,8,Mark 15:10,0.093824,0.089922,0.133588,0.0,0.2,4.530964
Matt 10:17,9,Mark 3:19,0.090703,0.089405,0.104711,0.0,0.2,4.530964
Matt 10:17,10,Mark 14:42,0.087806,0.090064,0.072779,0.0,0.2,4.530964
Matt 10:17,11,Mark 10:34,0.087452,0.102326,0.10636,0.0,0.153846,6.853351
Matt 10:17,12,Mark 1:21,0.087307,0.091344,0.128695,0.0,0.166667,5.572417
Matt 10:17,13,Mark 1:39,0.085702,0.089817,0.145145,0.0,0.153846,5.572417
Matt 10:17,14,Mark 15:1,0.083486,0.115935,0.11315,0.0,0.1,11.047843
Matt 10:17,15,Mark 8:37,0.083304,0.068281,0.125781,0.0,0.2,3.432351
Matt 10:17,16,Mark 14:55,0.08237,0.089586,0.153895,0.0,0.133333,6.516879
Matt 10:17,17,Mark 14:18,0.082143,0.085064,0.152931,0.0,0.142857,4.530964
Matt 10:17,18,Mark 5:8,0.079814,0.068672,0.125477,0.0,0.181818,3.432351
Matt 10:17,19,Mark 7:20,0.077413,0.07241,0.08465,0.0,0.181818,3.432351
Matt 10:17,20,Mark 14:10,0.074578,0.07004,0.122912,0.0,0.153846,4.530964
Matt 10:18,1,Mark 13:9,0.258474,0.261266,0.408973,0.080029,0.4,17.489214
Matt 10:18,2,Mark 14:42,0.114137,0.131775,0.148382,0.0,0.2,6.383348
Matt 10:18,3,Mark 1:38,0.108559,0.15228,0.133663,0.0,0.133333,10.451688
Matt 10:18,4,Mark 13:10,0.08998,0.094866,0.139565,0.0,0.166667,5.467057
Matt 10:18,5,Mark 15:18,0.086905,0.085714,0.119703,0.0,0.181818,4.907441
Matt 10:18,6,Mark 15:2,0.080659,0.084293,0.141554,0.0,0.142857,4.907441
Matt 10:18,7,Mark 3:19,0.079769,0.079573,0.039612,0.0,0.2,4.06834
Matt 10:18,8,Mark 15:9,0.079609,0.081566,0.121357,0.0,0.153846,4.907441
Matt 10:18,9,Mark 15:26,0.079154,0.077296,0.110373,0.0,0.166667,4.907441
Matt 10:18,10,Mark 14:29,0.077741,0.07409,0.110671,0.0,0.166667,4.06834
Matt 10:18,11,Mark 4:25,0.072145,0.083631,0.037423,0.0,0.153846,4.06834
Matt 10:18,12,Mark 15:12,0.071988,0.077225,0.105704,0.0,0.133333,4.907441
Matt 10:18,13,Mark 2:28,0.071597,0.077712,0.03293,0.0,0.166667,4.06834
Matt 10:18,14,Mark 6:11,0.070146,0.077175,0.104175,0.0,0.125,6.516879
Matt 10:18,15,Mark 9:13,0.069047,0.070774,0.064293,0.0,0.153846,4.06834
Matt 10:18,16,Mark 6:26,0.069019,0.068554,0.095986,0.0,0.142857,4.907441
Matt 10:18,17,Mark 10:42,0.065781,0.069398,0.09552,0.0,0.125,5.467057
Matt 10:18,18,Mark 11:17,0.064691,0.065208,0.131252,0.0,0.111111,5.467057
Matt 10:18,19,Mark 13:11,0.064531,0.081497,0.068052,0.0,0.105263,6.383348
Matt 10:18,20,Mark 1:44,0.06415,0.073098,0.102036,0.0,0.105263,6.516879
Matt 10:19,1,Mark 13:11,0.376444,0.342165,0.404336,0.271001,0.571429,21.564267
Matt 10:19,2,Mark 14:11,0.127938,0.194951,0.166804,0.0,0.117647,13.698636
Matt 10:19,3,Mark 13:32,0.09733,0.119363,0.213938,0.0,0.111111,8.321107
Matt 10:19,4,Mark 11:23,0.094806,0.102529,0.105731,0.0,0.190476,8.041522
Matt 10:19,5,Mark 15:25,0.090371,0.106378,0.091673,0.0,0.166667,5.028802
Matt 10:19,6,Mark 2:7,0.090039,0.12052,0.122753,0.0,0.117647,8.041522
Matt 10:19,7,Mark 6:50,0.089246,0.118346,0.137683,0.0,0.111111,8.041522
Matt 10:19,8,Mark 11:28,0.088554,0.089097,0.198894,0.0,0.142857,3.962979
Matt 10:19,9,Mark 14:44,0.087862,0.119193,0.106954,0.0,0.117647,8.493943
Matt 10:19,10,Mark 15:10,0.08419,0.090168,0.10281,0.0,0.166667,4.530964
Matt 10:19,11,Mark 8:37,0.083869,0.079898,0.145815,0.0,0.166667,3.962979
Matt 10:19,12,Mark 4:30,0.083241,0.086165,0.178002,0.0,0.133333,5.204693
Matt 10:19,13,Mark 5:36,0.083111,0.110517,0.111562,0.0,0.111111,8.041522
Matt 10:19,14,Mark 14:42,0.080626,0.090309,0.066536,0.0,0.166667,4.530964
Matt 10:19,15,Mark 14:31,0.079364,0.102096,0.123682,0.0,0.105263,8.041522
Matt 10:19,16,Mark 3:19,0.079326,0.089647,0.05651,0.0,0.166667,4.530964
Matt 10:19,17,Mark 2:26,0.076042,0.0741,0.093639,0.0,0.166667,7.255285
Matt 10:19,18,Mark 14:41,0.075749,0.108937,0.085458,0.0,0.090909,9.559765
Matt 10:19,19,Mark 5:16,0.073999,0.086453,0.065238,0.0,0.142857,5.204693
Matt 10:19,20,Mark 4:13,0.073644,0.092708,0.069254,0.0,0.125,5.204693
Matt 10:20,1,Mark 13:11,0.282997,0.26622,0.304075,0.194319,0.421053,14.761062
Matt 10:20,2,Mark 9:40,0.26164,0.279627,0.170793,0.119361,0.444444,5.286725
Matt 10:20,3,Mark 14:56,0.15503,0.120996,0.148601,0.07622,0.333333,5.286725
Matt 10:20,4,Mark 1:23,0.14927,0.156023,0.175207,0.0,0.307692,7.128786
Matt 10:20,5,Mark 12:27,0.149039,0.119168,0.160949,0.07112,0.307692,5.286725
Matt 10:20,6,Mark 4:34,0.146687,0.172412,0.119591,0.0,0.285714,7.632276
Matt 10:20,7,Mark 6:52,0.146043,0.125976,0.226868,0.0,0.333333,5.286725
Matt 10:20,8,Mark 10:43,0.134451,0.123497,0.217343,0.0,0.285714,5.286725
Matt 10:20,9,Mark 10:40,0.130878,0.100196,0.126757,0.063888,0.285714,5.286725
Matt 10:20,10,Mark 12:31,0.128576,0.099673,0.109284,0.062606,0.285714,5.286725
Matt 10:20,11,Mark 13:33,0.126507,0.109843,0.155387,0.0,0.307692,5.286725
Matt 10:20,12,Mark 4:22,0.123264,0.091759,0.145347,0.056417,0.266667,5.286725
Matt 10:20,13,Mark 3:30,0.120253,0.155869,0.101116,0.0,0.2,4.72512
Matt 10:20,14,Mark 5:8,0.115796,0.138273,0.172098,0.0,0.181818,4.72512
Matt 10:20,15,Mark 6:4,0.115134,0.090064,0.109154,0.054761,0.25,5.286725
Matt 10:20,16,Mark 1:12,0.114143,0.140008,0.111393,0.0,0.2,4.72512
Matt 10:20,17,Mark 12:32,0.113007,0.100823,0.079164,0.050644,0.235294,5.286725
Matt 10:20,18,Mark 1:8,0.112949,0.131231,0.175311,0.0,0.181818,4.72512
